,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0.5,cubrow.0.6,cubcol.0.6,uhdhdsim,cubrow.0.5,cubcol.0.3,tone,cubcol.1.0,fft,noise,blur,staticness,cubrow.0,color_fulness,cubrow.1.0,blockiness,movement,contrast,saturation,temporal,cubcol.0,cubrow.0.3
10,410,47.9551,2.84311,31,4.19082,0,116,133,8,125,7,0.99584,46.83692,0.0,0.0,2.28571,5.344,2.47422,0.0,0.0,129.0,54.52138,8e-05,0.73,1.027,-1.0,0.0,0.15485911734616906,0.15282588401465916,0.15227058228784507,92.04264371846578,0.2453701641862288,0.04855096432373773,0.7658141176470588,0.02645796156293361,65608.08375784026,0.5476995388740679,19858.485036573024,615.7311519538335,0.10565218118047719,163.01003921433787,0.14228273687725418,2.4727441134805193,0.2357735339506173,90.71926205248407,33.51048843948929,3.193514558699477,0.020663487029736468,0.21517306500614705
11,411,47.9946,2.73293,31,4.08614,0,116,133,8,125,7,0.99075,46.89621,0.0,0.0,2.67857,5.363,2.38074,0.0,0.0,129.0,54.52439,5e-05,0.73,1.047,-1.0,0.0,0.15468566428298577,0.15321180875979404,0.15223616517351052,92.03093812637165,0.24545167092023662,0.048445981820911886,0.7663796078431373,0.02636278865413493,65617.94263404787,0.5454819128308481,19920.666464859594,615.7118333291212,0.1057327555348719,162.99665126480096,0.14247531789570203,2.7164773941322,0.21604938271604937,90.43581482157695,33.51822426878376,3.118593767992775,0.020737919267394957,0.21529545517566887
12,412,48.013,2.65335,31,4.10771,0,116,133,8,125,7,0.99129,46.93594,0.0,0.0,2.39286,5.351,2.28323,0.0,0.0,129.0,54.48448,5e-05,0.73,1.016,-1.0,0.0,0.15438015162521831,0.15335775358328327,0.15226408820929607,92.03041618920548,0.24557634225766725,0.048374697602104506,0.7655164705882352,0.02632805879972213,65540.18714239706,0.5454819128308467,19884.85716355417,615.6633402384065,0.10571447346978201,162.99900324782797,0.14272092590045096,2.5425415722324725,0.19285300925925927,89.55370092264411,33.523265885718075,3.0221892710366665,0.020763159423603596,0.21563847541179515
13,413,48.0202,2.64054,31,3.99314,0,116,133,8,125,7,0.99438,46.95555,0.0,0.0,2.10714,5.354,2.21251,0.0,0.0,129.0,54.4755,4e-05,0.72,1.027,-1.0,0.0,0.1541583083781497,0.15344852738444806,0.15219838114276996,92.08316035840598,0.24567901018674232,0.04848736565152907,0.7658517647058823,0.026200460068762702,65552.48636467956,0.5454819128308451,19834.14733182407,615.6222561426059,0.10567340050818003,162.99291355849107,0.14295561702453577,2.773544805166562,0.14781057098765432,91.12646956108753,33.46633628562645,2.963225339222151,0.020735399878320317,0.2158673506360281
14,414,47.9597,2.67885,31,3.99578,0,116,133,8,125,7,0.99092,46.90592,0.0,0.0,2.17857,5.362,2.20641,0.0,0.0,129.0,54.45504,3e-05,0.73,1.037,-1.0,0.0,0.1542234896465945,0.15368232073935836,0.1521789977967652,92.0912879924685,0.24585654625595205,0.048647269996966586,0.7652862745098039,0.02614836573667519,65532.43845009573,0.5454819128308447,19772.083419133647,615.5620680063153,0.10550975259413699,162.98994253502028,0.1428707901067785,2.363713333184609,0.12268518518518519,91.07223446323019,33.53511160391348,2.9647754149879333,0.020571884140388925,0.21613768221938012
15,415,47.977,2.70942,31,4.06424,0,116,133,8,125,7,0.9947,46.93073,0.0,0.0,2.14286,5.33,2.23542,0.0,0.0,129.0,54.46189,5e-05,0.73,1.031,-1.0,0.0,0.1539639247315586,0.15379434485062513,0.15214385846806672,92.1141138407946,0.24585422368434165,0.048696397831853484,0.7658517647058823,0.02605810865560706,65555.15240046181,0.5454819128308445,19803.53899065362,615.5215269554095,0.10550220765070732,162.99263949345934,0.1429607835620975,2.88211773856344,0.20770640432098766,89.43921617422227,33.497388863269194,3.0063556860951888,0.020611203110022694,0.21641054949477728
16,416,47.9616,2.72795,31,3.93807,0,116,133,8,125,7,0.99255,46.90954,0.0,0.0,2.07143,5.324,2.26298,0.0,0.0,129.0,54.43769,6e-05,0.73,1.015,0.125,0.0,0.15372984025252062,0.15381660416616907,0.1521940008027356,92.08374902796974,0.24597021603818386,0.04884218941286668,0.7652862745098039,0.025994923135692453,65528.81225671215,0.5454819128308457,19770.07353162252,615.4475375520097,0.10537894859358128,162.98553568498977,0.1428663616371845,2.6037626057501893,0.1974826388888889,89.03102652929364,33.50309094087577,3.0413120776741382,0.02059209574711552,0.2168118541920162
17,417,48.0023,2.69983,31,4.03461,0,116,133,8,125,7,0.99515,46.95881,0.0,0.0,2.28571,5.308,2.27771,0.0,0.0,129.0,54.44658,3e-05,0.73,1.025,-1.0,0.0,0.15344605624307223,0.1540051780601416,0.15218948686384584,92.07417721844372,0.2459850496924218,0.04881690564641748,0.7658,0.02593643447317077,65546.83127304346,0.5454819128308465,19778.339631493807,615.3961424791298,0.10541125096385498,162.99812448878797,0.14279746827580977,2.7813383221005408,0.2488425925925926,89.08558570799354,33.47222843876592,3.0369334684802216,0.02055698234454577,0.21700636557407557
18,418,48.0148,2.8172,31,3.98704,0,116,133,8,125,7,0.99432,46.97973,0.0,0.0,2.0,5.306,2.25521,0.0,0.0,129.0,54.43083,5e-05,0.73,1.018,-1.0,0.0,0.15328306933906988,0.15416074302070668,0.1521510919657007,92.07372742050379,0.24607803260485595,0.04893676759075237,0.7660176470588234,0.025850994367318605,65557.1297570888,0.5454819128308468,19815.280397994826,615.3225916525261,0.10522082452594896,162.9482335011274,0.1426646804408107,2.631355845425846,0.3713348765432099,89.48963287305857,33.50209761254581,2.9968705546189307,0.02050385697691151,0.2172106780597772
19,419,48.0115,2.96964,31,3.91386,0,116,133,8,125,7,0.99332,46.99654,0.0,0.0,2.28571,5.31,2.35575,0.0,0.0,129.0,54.44368,6e-05,0.73,1.045,-1.0,0.0,0.1532548206354765,0.15430390429430227,0.15216908195554907,92.08430197766904,0.24616607853103006,0.04897699150974547,0.7660741176470589,0.025847294174665164,65538.52308757155,0.5454819128308449,19820.33867340958,615.2685929632933,0.10530385560680008,162.97422403688773,0.14231443305676564,2.752151380137119,0.6286168981481481,89.14109082757717,33.5435981279538,3.0093648841861698,0.020383259032707077,0.21757981365690796
20,420,48.0023,3.11028,31,3.95814,0,116,133,8,125,7,0.99416,46.97139,0.0,0.0,2.03571,5.29,2.49313,0.0,0.0,129.0,54.42782,6e-05,0.73,1.024,-1.0,0.0,0.15326559441724283,0.15437602002711343,0.1521404063847434,92.10173176688721,0.2462593477958365,0.04904404931169133,0.7663874509803921,0.025820640311735917,65570.37266310786,0.5454819128308448,19859.729401828085,615.1756333451024,0.10515750413190916,162.96643763252268,0.14181753248139567,2.4423791601270293,0.9381269290123457,91.42489210143297,33.45268079969618,3.106498368199397,0.020351617708720716,0.21778819298250682
21,421,47.9721,3.02731,31,4.02642,0,116,133,8,125,7,0.99428,46.94285,0.0,0.0,2.25,5.287,2.61184,0.0,0.0,129.0,54.44086,5e-05,0.73,1.023,-1.0,0.0,0.153253992989481,0.15457280009097887,0.1521818523556318,92.13261165132273,0.2463161646164557,0.0490345359062363,0.7663874509803921,0.025745223667134408,65593.91029617882,0.545481912830847,19873.073556743508,615.1199920286917,0.10520811710464571,162.97158851443055,0.14112406640884165,2.631750977493313,0.9650366512345679,89.2376541144378,33.609497823832946,3.197045137001461,0.020331567941787133,0.21790091979602028
22,422,47.9646,2.7744,31,4.09728,0,116,133,8,125,7,0.99557,46.92579,0.0,0.0,2.14286,5.349,2.54222,0.0,0.0,129.0,54.42048,3e-05,0.73,1.06,-1.0,0.0,0.15315724632139635,0.15474754452345724,0.15217390332804054,92.11307938265507,0.2464706245170389,0.04908977322458363,0.7663874509803921,0.025577442391486876,65602.18192761809,0.5454819128308481,19875.80734219472,615.0118546235013,0.10517671960395922,162.98219550181813,0.14064062843048808,2.4567478288369498,0.8858024691358025,89.07961077034693,33.496742907865546,3.1894089992756487,0.020286543922038217,0.21783840738368251
23,423,47.9986,2.55778,31,4.00327,0,116,133,8,125,7,0.99233,46.9691,0.0,0.0,2.5,5.299,2.31922,0.0,0.0,129.0,54.42514,5e-05,0.73,1.054,-1.0,0.0,0.1531648411219135,0.1548457408624503,0.15215865164995995,92.08997408456045,0.24660218467487438,0.04909745050127276,0.7666474509803922,0.0255765109257323,65602.88460024816,0.5454819128308472,19880.011822053966,614.9309003811121,0.10523944037900294,162.99194053129526,0.14026906128133013,2.6800832918702944,0.7116608796296297,88.97456548335589,33.52946547520014,3.0873833459160718,0.020308699026004715,0.21773371930286842
24,424,47.9416,2.50422,31,3.95177,0,116,133,8,125,7,0.99705,46.93273,0.0,0.0,2.17857,5.366,2.13019,0.0,0.0,129.0,54.40498,5e-05,0.73,1.012,0.125,0.0,0.15324207405671963,0.1550375629434318,0.15213163351270756,92.11158087898434,0.24666938303713729,0.04916614239197729,0.7669231372549019,0.02545871812052486,65554.61734587795,0.5454819128308469,19791.12381125415,614.8351772775541,0.10524678660698793,162.98641089833205,0.13995534189656356,2.6452632973567782,0.5674672067901234,89.58194978590244,33.45624061867043,2.9538282675028986,0.020218061787617956,0.21762075870237085
25,425,47.9838,2.57817,31,3.85561,0,116,133,8,125,7,0.99608,46.97571,0.0,0.0,2.14286,5.352,2.08179,0.0,0.0,129.0,54.41477,3e-05,0.73,1.034,-1.0,0.0,0.15327828586629158,0.1551507802936845,0.15214730478611163,92.10696678544544,0.24685103842834913,0.04929652532629783,0.7666474509803922,0.02533068637382398,65576.42276115669,0.5454819128308462,19831.399630626493,614.7600646468951,0.10526283218016504,163.00279292671902,0.13989766575319545,2.5441032910427412,0.5633680555555556,91.17615779008226,33.48460067937404,2.8969577986023056,0.020152729180252023,0.2175910200797086
26,426,47.8876,2.58002,31,3.9948,0,116,133,8,125,7,0.99627,46.89813,0.0,0.0,2.14286,5.334,2.1461,0.0,0.0,129.0,54.3991,8e-05,0.72,1.023,-1.0,0.0,0.15318925281640547,0.15535809335290504,0.15215210598255802,92.112641525584,0.24693188978448727,0.04937871341345955,0.7663952941176471,0.02531523788968622,65549.79013797728,0.5454819128308465,19747.091078301793,614.6659780653042,0.10533613849567142,163.0173509894824,0.13985841464665377,2.5551822150236876,0.31182484567901236,88.90400160218525,33.52700485417872,2.911411546643662,0.020143990658055395,0.2174592951656531
27,427,47.9102,2.63393,31,4.06827,0,116,133,8,125,7,0.99153,46.92482,0.0,0.0,2.14286,5.335,2.15014,0.0,0.0,129.0,54.42405,6e-05,0.74,1.076,-1.0,0.0,0.1528982196157655,0.15545881590267427,0.1521560210507847,92.09355140696181,0.24703783314748404,0.0494003899302246,0.7669011764705882,0.025262609038476273,65545.3450673418,0.5454819128308444,19746.271195144545,614.611439766236,0.1053325385282926,162.99624576663916,0.13995671518077707,2.260241556505762,0.1804591049382716,89.3077609398034,33.5800479841821,2.9158265985971146,0.020146117751553377,0.21737780124191036
28,428,47.8336,2.7772,31,3.85313,0,116,133,8,125,7,0.99203,46.82988,0.0,0.0,2.53571,5.331,2.1947,0.0,0.0,129.0,54.40117,1e-05,0.73,1.068,-1.0,0.0,0.15257343654178956,0.15548971551815646,0.1521906563025545,92.11054761118837,0.24705944369586819,0.04938124324493515,0.7663874509803921,0.02522782104247249,65529.051561036955,0.5454819128308447,19723.021098800164,614.5431114762508,0.10535149235181006,162.96262166212588,0.13993076987012193,2.4010662486153316,0.15745563271604937,91.44177530555112,33.449153570481286,2.9505403464289977,0.020099098556707183,0.2172829795988788
29,429,47.9455,2.9399,31,4.1378,0,116,133,8,125,7,0.98858,46.93209,0.0,0.0,2.32143,5.296,2.32272,0.0,0.0,129.0,54.43913,5e-05,0.72,1.022,-1.0,0.0,0.15223723128087074,0.15554347057324036,0.15218978682932646,92.10543977246202,0.24710017349103852,0.04942334078198014,0.7669529411764706,0.025195285211726075,65543.13861994949,0.5454819128308456,19804.32138644355,614.5019757626026,0.1053908485442795,162.9928843140739,0.14000156558968457,2.300920179484681,0.18677662037037038,91.01936817521302,33.48722010482976,3.049935909736128,0.020121136626414522,0.2172426337306607
30,430,47.8486,3.23552,31,4.11825,0,116,133,8,125,7,0.98652,46.82198,0.0,0.0,2.32143,5.327,2.46501,0.0,0.0,129.0,54.41952,2e-05,0.72,1.007,-1.0,0.0,0.15183865167826227,0.15553540124453558,0.15221972727718192,92.11425823656546,0.2471844871842261,0.04949677074356729,0.7663874509803921,0.025181704581772223,65550.89029962676,0.5454819128308499,19708.13600267249,614.4565639042214,0.10537400176363418,162.96224070090506,0.14012748981083512,2.4284440361741315,0.25091628086419754,89.21686334211564,33.47112905243297,3.1480697583513777,0.02007400827033891,0.2171730911048253
31,431,47.8642,3.48287,31,4.39188,0,116,133,8,125,7,0.98321,46.82065,0.0,0.0,2.25,5.274,2.72324,0.0,0.0,129.0,54.46728,5e-05,0.73,1.02,-1.0,0.0,0.1514427556525166,0.15559294781614108,0.15218550219497587,92.09148113918921,0.247116009156641,0.049547861630508234,0.7669529411764706,0.025150867775442485,65562.71430945036,0.545481912830847,19727.99942128825,614.4437845705702,0.10538151814172723,163.00623034527263,0.14003867078685753,2.4648655023395594,0.3646797839506173,89.12260485824208,33.4799043631848,3.2809360764979623,0.020105163651166304,0.21724713271939775
32,432,47.8156,3.28349,31,4.38423,0,116,133,8,125,7,0.98701,46.75062,0.0,0.0,2.60714,5.337,2.93867,0.0,0.0,129.0,54.45012,3e-05,0.73,1.004,0.125,0.0,0.1511763131399794,0.15565113379310413,0.15221625932562394,92.07904338583793,0.2471332213630681,0.04956181831763946,0.7662980392156862,0.025170675584875315,65506.74607768582,0.5454819128308476,19658.76127845159,614.4305728179994,0.1054396842678806,163.00389736258677,0.1399610464978937,2.2555149555195744,0.47087191358024694,87.79390752132844,33.43503768355758,3.362429483939406,0.02007339712922931,0.21714381274848027
33,433,47.8595,3.09741,31,4.37908,0,116,133,8,125,7,0.98741,46.80713,0.0,0.0,2.25,5.318,2.76706,0.0,0.0,129.0,54.47189,8e-05,0.73,1.042,-1.0,0.0,0.15114647714817314,0.1556989964263676,0.15217545399400664,92.07888632348278,0.2470695980820022,0.049650649667228694,0.7663796078431373,0.025133532903820154,65512.665248925994,0.5454819128308498,19661.536250924768,614.4307079448972,0.10537316546446031,163.03481659718094,0.1399844559336553,2.2226310197158243,0.5198206018518519,92.30665660829264,33.4870558373722,3.272662508500888,0.020065427173822366,0.21717832942469126
34,434,47.9016,2.99917,31,4.12593,0,116,133,8,125,7,0.98852,46.84739,0.0,0.0,2.14286,5.318,2.60257,0.0,0.0,129.0,54.46709,5e-05,0.73,1.037,-1.0,0.0,0.15105332585048328,0.1557292969433928,0.15224955537201199,92.09140206800443,0.24713153206279012,0.04968423170663226,0.7652862745098039,0.025109721272072,65486.91042799296,0.5454819128308467,19675.810314397193,614.417144804365,0.10542889076324305,163.0082313478352,0.14000757908416225,2.15877042705495,0.6570698302469136,91.51161777382008,33.53687597204138,3.1900007337099403,0.020054151562568307,0.21722714132905765
35,435,47.9737,3.02722,31,4.24308,0,116,133,8,125,7,0.9926,46.93122,0.0,0.0,2.32143,5.327,2.51885,0.0,0.0,129.0,54.49881,5e-05,0.73,1.016,-1.0,0.0,0.15111437108017872,0.15582266061959482,0.15225017307900432,92.08036991740173,0.2470895116233827,0.04978503174629215,0.7658517647058823,0.025138384113930105,65586.41430376036,0.5454819128308483,19785.501418602773,614.4270039600797,0.10549759057159398,162.99108697666765,0.14014881312396776,2.403740488291361,0.8155864197530864,89.56105709342458,33.4591412956332,3.1594408706646715,0.02001939201956193,0.2172486620004688
36,436,47.9366,3.1505,31,4.26209,0,116,133,8,125,7,0.9937,46.88603,0.0,0.0,2.64286,5.321,2.54015,0.0,0.0,129.0,54.47488,5e-05,0.73,1.017,-1.0,0.0,0.15126943917872995,0.15574499683021392,0.1523079503016489,92.11023825748397,0.24712983422491105,0.04983999218783975,0.7652862745098039,0.025060443111036817,65549.2987389199,0.5454819128308458,19759.481566357772,614.4118982056038,0.10548478880139044,162.98992000069077,0.14007256676180913,2.67765783962793,0.9917052469135802,89.59192876033508,33.43114160608363,3.152462279245844,0.019996838212939985,0.21725043617965695
37,437,47.923,3.0092,31,4.24551,0,116,133,8,125,7,0.99009,46.88268,0.0,0.0,2.10714,5.351,2.6499,0.0,0.0,129.0,54.50319,5e-05,0.72,1.006,-1.0,0.0,0.15136330128881875,0.15577411753132012,0.15230333712221295,92.10406996049997,0.24706781374487763,0.04982304609320452,0.7658141176470588,0.0250684393894953,65539.48251047236,0.5454819128308486,19705.353803425878,614.4196425943472,0.10556149342666553,163.0093231468791,0.1400507641095764,2.580771809168524,1.2447916666666667,89.43772923219575,33.49475436740451,3.2203299290769967,0.019986105881594204,0.21732878903408923
38,438,47.9349,2.81175,31,4.20855,0,116,133,8,125,7,0.99675,46.88153,0.0,0.0,2.42857,5.341,2.52506,0.0,0.0,129.0,54.48854,6e-05,0.73,1.041,-1.0,0.0,0.15156332124103225,0.15574223541958393,0.15234644186966378,92.0916102185416,0.2470031540213703,0.0498130586659157,0.7652862745098039,0.025005963384360223,65568.48734337083,0.5454819128308466,19722.3095748299,614.4016917099976,0.10555503307564897,162.99992394709082,0.13997354127507322,2.5088018106474346,1.4582851080246915,89.59793856264774,33.464165204837,3.1823474654642134,0.019977092160025498,0.21738923732108528
39,439,47.9509,2.70576,31,4.07426,0,116,133,8,125,7,0.99211,46.89879,0.0,0.0,2.28571,5.349,2.35426,0.0,0.0,129.0,54.50124,8e-05,0.73,1.018,-1.0,0.0,0.15173680786253277,0.15575607591606774,0.15242883580633762,92.11629437460006,0.2470154940942767,0.04980294468438068,0.7653764705882353,0.025030400663500194,65567.5069710952,0.5454819128308465,19749.505844545187,614.4073292534591,0.10562143947989466,163.01516473962886,0.13998043293440574,2.451707119231635,1.5475501543209877,89.8274430700713,33.43795361930941,3.0966419071024416,0.019971060822774046,0.21751996471922835
40,440,47.9722,2.67568,31,4.03475,0,116,133,8,125,7,0.9973,46.927,0.0,0.0,2.07143,5.347,2.25914,0.0,0.0,129.0,54.49892,4e-05,0.73,1.003,0.125,0.0,0.1519685204957642,0.1557981707535935,0.1524600077287904,92.1025477964939,0.24700773351429037,0.04978644126497761,0.7652486274509804,0.025036262643636932,65579.92135232121,0.5454819128308465,19799.989319036307,614.3970193890862,0.10557928524949212,163.02704916536237,0.13994160727465996,2.453279361255217,1.6959876543209877,89.47051022802339,33.51219685872396,3.037770764109395,0.019940559503256416,0.21759700006623114
41,441,47.9832,2.66493,31,4.01326,0,116,133,8,125,7,0.99319,46.95349,0.0,0.0,2.42857,5.33,2.23521,0.0,0.0,129.0,54.51064,5e-05,0.73,1.027,-1.0,0.0,0.1521762064939487,0.1558613619221487,0.15250998050119663,92.11053289810762,0.2469939694486614,0.04969282790478993,0.7652862745098039,0.025052825044005404,65512.32814493247,0.5454819128308466,19780.085862481956,614.3968365344825,0.10562244344619641,162.98289564145136,0.13996828733596928,2.6801478259563827,1.6687885802469136,92.17908882116129,33.386817084418404,3.0250779566018657,0.019883818139223314,0.2176101090259849
42,442,47.9843,2.68446,31,4.03625,0,116,133,8,125,7,0.99554,46.94819,0.0,0.0,2.92857,5.345,2.22334,0.0,0.0,129.0,54.49847,5e-05,0.74,1.049,-1.0,0.0,0.1522967571308156,0.1558929088168817,0.15252196725685077,92.09268500634606,0.24698644874745174,0.049657867283553855,0.765018431372549,0.025055291415051785,65566.60896157192,0.5454819128308454,19824.101762153223,614.3807045500004,0.10562546323281773,163.02721858660075,0.13993913029931226,2.6877453054067426,1.6076871141975309,90.43492064529306,33.426623309100115,3.019337566040896,0.01987958450719272,0.21761986818706872
43,443,48.0586,2.6805,31,3.94227,0,116,133,8,125,7,0.99035,47.01566,0.0,0.0,2.75,5.289,2.24005,0.0,0.0,129.0,54.51495,4e-05,0.73,1.048,-1.0,0.0,0.15246796908117427,0.15589970902139375,0.1525423270428014,92.06596916293125,0.24697455230716478,0.04967253587991121,0.7652266666666667,0.02503858122045925,65526.56945147386,0.5454819128308461,19868.823598382554,614.3833967147799,0.10567060292816827,162.98253032181685,0.13986496137551452,2.5742622437394704,1.5092592592592593,92.02559696994503,33.38011602707851,3.0269284242351002,0.019865201940599413,0.21768592163105993
44,444,47.9463,2.62144,31,4.03851,0,116,133,8,125,7,0.99724,46.92054,0.0,0.0,2.07143,5.356,2.23578,0.0,0.0,129.0,54.49421,5e-05,0.72,1.022,-1.0,0.0,0.15263947138190503,0.15587622732616566,0.15256170486790901,92.0942586814556,0.24696725298051517,0.04963908758705844,0.7647207843137255,0.02502004252554463,65486.22981119867,0.5454819128308457,19738.452523051703,614.3683089225217,0.10563354906577296,162.92529548389604,0.13982056137729118,2.57235189700453,1.3131751543209877,92.21178513934898,33.38825856903453,3.02757554328005,0.019862857585975405,0.21770650951568257
