,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0.6,tone,color_fulness,uhdhdsim,cubcol.0.5,cubrow.0.3,contrast,fft,movement,cubrow.1.0,blockiness,temporal,cubrow.0.6,cubcol.0.3,staticness,cubrow.0.5,saturation,noise,cubcol.1.0,cubcol.0,blur,cubrow.0
45,445,66.6251,3.30451,31,3.7887,0,107,131,7,125,6,0.98106,59.90298,0.0,0.0,4.21429,3.901,2.76124,0.0,0.0,126.0,59.06714,0.00024,0.29,1.372,-1.0,8.351106,0.2198020542961329,0.8548870588235296,162.36904186758073,89.7140755253038,0.22192372896331458,0.26305118621028667,92.42727395141156,69634.12813694327,2.4994695216049383,0.10497133917513389,1.6078645657866157,2.375412975790853,0.1390030554777467,0.09761782468249285,543.6214726242442,0.1570428316739262,33.60174824279032,0.2018778634442486,0.005195743956339735,0.0049079475267934545,60533.24814737437,0.10367930010190375
46,446,66.5619,3.30517,31,3.86825,0,107,131,7,125,6,0.99147,59.84209,0.0,0.0,4.92857,3.92,2.80084,0.0,0.0,126.0,59.03267,0.00025,0.29,1.394,-1.0,8.401294,0.21984446036936048,0.8543584313725491,162.56163597007838,89.75655493102136,0.22188292358887235,0.2631096326248275,94.00382743195149,69523.97801236766,2.556809413580247,0.10489692944413383,2.1177912212105072,2.3809818808798586,0.13884892730899248,0.0980242289551421,543.7732771552688,0.15725484791009217,33.61846377525801,0.2018778634442494,0.00522230873828577,0.004913388758938181,60324.5718542656,0.1036907927945997
47,447,66.7305,3.316,31,3.95664,0,107,131,7,125,6,0.9859,59.9907,0.0,0.0,3.85714,3.904,2.80366,0.0,0.0,126.0,59.1209,0.00027,0.29,1.48,-1.0,8.318166,0.21990522252632982,0.8549317647058824,162.24496406723583,89.69873825550224,0.22186145340705946,0.26316877365180963,94.41803093167383,69742.85257500914,2.677613811728395,0.10476174819650046,1.7992645582218558,2.3782116983569073,0.13868361563739334,0.09844868659471295,543.93692864596,0.1574625786591704,33.63213188265577,0.19966023740101987,0.005212444249121128,0.004898705301789209,60892.32925224408,0.10370746346713705
48,448,66.6843,3.28194,31,3.9765,0,107,131,7,125,6,0.98894,59.94045,0.0,0.0,4.32143,3.915,2.81309,0.0,0.0,126.0,59.10569,0.00031,0.29,1.367,0.47222,8.37685,0.21991521521120946,0.8543286274509805,162.4813485545551,89.75461310558978,0.2218631366558019,0.2632041917955464,94.36712694965225,69617.96466069864,2.8043499228395063,0.10468341475489326,1.6909271106321464,2.3722235774998297,0.13852856988305923,0.09896460188397019,544.0739763917414,0.1576720719896319,33.70638567135658,0.19966023740102387,0.00521662482452843,0.004909689093421766,60703.39678795716,0.10368937520873699
49,449,66.7517,3.27794,31,3.72865,0,107,131,7,125,6,0.98759,60.01417,0.0,0.0,4.03571,3.902,2.78428,0.0,0.0,126.0,59.148,0.0003,0.29,1.403,-1.0,8.446558,0.219935504363575,0.8560407843137257,161.99453715605043,89.7363208322662,0.2218830041539594,0.26321809336573687,94.38787243072089,69613.75153747169,2.9517746913580245,0.10456922885651641,1.812809374112055,2.375294173085392,0.13839718937148163,0.09942100971296522,544.2245870447986,0.15786765219125057,33.60851542154948,0.19966023740102368,0.005220393600201951,0.004899350096610319,60912.00481408375,0.1037061797480731
50,450,66.7549,3.2443,31,3.7649,0,107,131,7,125,6,0.99265,60.01393,0.0,0.0,4.32143,3.929,2.7794,0.0,0.0,126.0,59.1274,0.00034,0.29,1.493,-1.0,8.411742,0.2199666979625207,0.8546113725490196,162.36942857518034,89.75144710749292,0.22187134840384232,0.2632761721172471,94.35938871211137,69638.08646004622,3.269579475308642,0.10456212145561229,1.9974990664262142,2.3606243370774753,0.1382683546260998,0.0998811073600097,544.3328190486991,0.15815996074638144,33.72176521207079,0.1996602374010231,0.005212048799939096,0.004892430381649482,60987.59080488725,0.10369736146848418
51,451,66.7606,3.22005,31,3.81656,0,107,131,7,125,6,0.99363,60.00624,0.0,0.0,3.78571,3.915,2.75117,0.0,0.0,126.0,59.15622,0.0003,0.29,1.438,-1.0,8.435775,0.22002105449184856,0.8557501960784315,162.32902763199004,89.74957558204451,0.22187210025716922,0.2632733845716953,94.35873305488167,69559.89339156421,3.464795524691358,0.10457645177694751,1.7496792314778284,2.356184129533041,0.13816779650401506,0.10034265497255046,544.4490589889252,0.158386897654796,33.70865734712577,0.19966023740102215,0.005207872117154846,0.004901667890617345,60911.010536698544,0.10368119340971452
52,452,66.7363,3.17433,31,3.51846,0,107,131,7,125,6,0.99127,59.9885,0.0,0.0,4.42857,3.913,2.73038,0.0,0.0,126.0,59.13559,0.00032,0.28,1.503,-1.0,8.363897,0.2200860838241913,0.8543215686274511,162.53769455482146,89.73396466998763,0.2218592626174525,0.26334100367541297,94.32207563549329,69596.7248315621,3.6139564043209877,0.10457593453268213,1.793459616430826,2.349279280241937,0.138058454866716,0.1007362782460242,544.5379534428312,0.15859954996878353,33.74029729395737,0.19966023740102448,0.0052224696826290535,0.004910450672659116,60881.24755526974,0.10367047406827487
53,453,66.7483,3.20287,31,3.50667,0,107,131,7,125,6,0.98937,59.9821,0.0,0.0,4.07143,3.915,2.69131,0.0,0.0,126.0,59.15812,0.00026,0.29,1.421,-1.0,8.412833,0.22013353786638307,0.8549019607843138,162.3706965445612,89.74740213146333,0.2218531850254407,0.2633916013413736,92.5810712864097,69593.85063049707,3.700810185185185,0.10463087536652661,1.6421780132801687,2.3422730600222,0.13795186815773125,0.10113168047173925,544.6265308064269,0.1588917799937003,33.63985584400318,0.2018778634442492,0.005219191031018116,0.004904166833326145,60956.31010777242,0.10368131229440254
54,454,66.7074,3.26971,31,3.71961,0,107,131,7,125,6,0.98016,59.94216,0.0,0.0,4.10714,3.916,2.71515,0.0,0.0,126.0,59.13033,0.0003,0.29,1.493,-1.0,8.465555,0.22020537829138326,0.8549019607843138,162.6479369409554,89.76519223622515,0.22185959824151713,0.26342753936095215,94.06041418675504,69573.90416428792,3.771556712962963,0.1046631505918739,1.8695715612402422,2.334268647967661,0.1378362608767711,0.10147522795677252,544.6924178217745,0.15917631782417924,33.74462890625,0.19966023740102493,0.005227691176427213,0.004901021038208899,60900.087101888515,0.10367352526046146
55,455,66.6949,3.28349,31,3.91743,0,107,131,7,125,6,0.98809,59.92252,0.0,0.0,4.60714,3.92,2.77434,0.0,0.0,126.0,59.16129,0.00033,0.29,1.531,-1.0,8.386665,0.2202741512510228,0.8545360784313727,162.55192012680396,89.77338918808755,0.22186555089594684,0.26347209441229164,91.83507457576896,69521.127022038,4.056086033950617,0.1046418883390424,1.7329148364667069,2.373322080283091,0.13774845986639705,0.10181889451952672,544.7620089298208,0.1593974195790906,33.68743839970341,0.19966023740102615,0.005224978863138695,0.004915376909167253,60837.01575600612,0.10367439552133376
56,456,66.6837,3.31781,31,3.8634,0,107,131,7,125,6,0.99167,59.90957,0.0,0.0,4.35714,3.911,2.78564,0.0,0.0,126.0,59.13257,0.00025,0.29,1.481,0.46451,8.473422,0.22032332717635575,0.8543364705882354,162.59936871150146,89.78613407240375,0.2218805523323122,0.26346797423613705,94.30156879793279,69524.2361697331,4.108314043209877,0.10461021774812754,1.6717690022075407,2.3639229240379604,0.1376365476192314,0.10211435501458783,544.7981291987784,0.15965154935234468,33.75329514491705,0.19966023740101965,0.005220878495223683,0.004908673303382975,60903.77898177236,0.10367547788034534
57,457,66.6356,3.39504,31,4.02143,0,107,131,7,125,6,0.98577,59.86331,0.0,0.0,4.28571,3.924,2.81499,0.0,0.0,126.0,59.17189,0.00031,0.29,1.443,-1.0,8.42818,0.22037563668881427,0.8527223529411766,162.24374620120352,89.77912172405566,0.22187579805226534,0.26348942741075015,94.34948614207913,69585.18291012017,4.167100694444445,0.10452053900666135,1.6783958684516465,2.3626794219542195,0.13752156836793744,0.10239113213894642,544.8435023837238,0.15989879844551655,33.72547064887152,0.19966023740101937,0.005201224511703997,0.004900050805403084,60784.512513027505,0.10367070086397531
58,458,66.5705,3.50065,31,4.36078,0,107,131,7,125,6,0.97753,59.80044,0.0,0.0,5.03571,3.93,2.88207,0.0,0.0,125.0,59.15304,0.00032,0.29,1.531,-1.0,8.492034,0.2204558853485407,0.8512552941176471,162.48811408040172,89.80224867885786,0.2218893217392735,0.2635080097776005,94.36448607088045,69491.30363294952,4.250192901234568,0.10438938098733626,1.480101334006245,2.39615641273051,0.13740182972486753,0.10269829627209068,544.8505379853842,0.16020880981255592,33.694432388117285,0.1996602374010192,0.005197028364303268,0.004921102109150782,60640.44307674282,0.10368868559228749
59,459,66.5962,3.52849,31,4.39728,0,107,131,7,125,6,0.98864,59.82194,0.0,0.0,4.28571,3.942,2.97164,0.0,0.0,126.0,59.19247,0.00032,0.29,1.396,-1.0,8.470543,0.2205160979710335,0.8506678431372551,162.74760690483043,89.76970687903717,0.22188691656817205,0.26352975747794405,94.35490267102638,69611.20114522183,4.38647762345679,0.1042314375854355,1.1777479146312424,2.421216150592703,0.1373059698142697,0.10299681889470057,544.8631683246946,0.16048559610504542,33.71674111448688,0.19966023740102032,0.005200257584533206,0.004922597749222218,60773.65613021952,0.10369487775766127
60,460,66.5658,3.56606,31,4.03581,0,107,131,7,125,6,0.98931,59.78478,0.0,0.0,5.17857,3.935,2.99649,0.0,0.0,126.0,59.17553,0.0003,0.29,1.487,-1.0,8.494555,0.2205854112307976,0.8513156862745099,162.63613851077346,89.79417180064559,0.22189734221882762,0.2635551895164667,94.34184628303029,69517.77493293722,4.757378472222222,0.10410160177088089,1.3685265789789327,2.4015210934411546,0.13729890063276706,0.10280316241991486,544.8414644058875,0.1609276726303309,33.750093059775274,0.1996602374010199,0.00520341520023305,0.00494858330426917,60603.094140943984,0.10369401501238147
61,461,66.5291,3.54209,31,4.12751,0,107,131,7,125,6,0.98979,59.75411,0.0,0.0,4.35714,3.948,3.02843,0.0,0.0,126.0,59.19746,0.00033,0.29,1.449,-1.0,8.479385,0.22065430620238022,0.8496113725490197,162.45331384640684,89.80308823606819,0.22187123694293348,0.2636062791093038,94.36999943557751,69625.20792804923,4.96802662037037,0.10392029079836806,1.6188870467203116,2.4071136417097008,0.1372610268866142,0.10242708855764344,544.8167940705362,0.16139663526933568,33.73216548966773,0.1996602374010185,0.005209974446310885,0.004917495747189401,60654.60643125106,0.10364900776804896
62,462,66.4295,3.42386,31,4.27979,0,107,131,7,125,6,0.98988,59.65344,0.0,0.0,4.92857,3.956,3.01117,0.0,0.0,126.0,59.18857,0.0003,0.29,1.466,-1.0,8.552027,0.22072731906716836,0.8501996078431373,162.84394893224288,89.82654273329528,0.22186995145452637,0.2636777600913522,94.32624288688886,69607.99356236326,5.093219521604938,0.10373238969659639,1.3903338460483496,2.421664989898989,0.13723977345818866,0.10230999934319689,544.7766873248936,0.16191349780949027,33.69657144428771,0.19966023740101924,0.005202783584693133,0.004920957841001745,60488.147628878076,0.103643062515947
63,463,66.4955,3.33615,31,3.98282,0,107,131,7,125,6,0.98858,59.69314,0.0,0.0,4.92857,3.935,2.90678,0.0,0.0,126.0,59.2278,0.00032,0.28,1.394,-1.0,8.504827,0.2207891085727428,0.8504745098039217,162.78291732761903,89.80083560424974,0.22188782896848894,0.26373324801291453,94.34094658785833,69657.02965856096,5.180989583333333,0.10351729994232627,1.5771019976293053,2.369794015397018,0.13721735772438656,0.10207936379136233,544.7256716157463,0.16247705030062434,33.761983612437305,0.19966023740102046,0.005195626139177344,0.0049184223625153125,60687.04480102933,0.1036122162636728
64,464,66.4673,3.23671,31,3.85169,0,107,131,7,125,6,0.98526,59.675,0.0,0.0,4.35714,3.946,2.83302,0.0,0.0,126.0,59.21513,0.00034,0.29,1.421,0.46695,8.571011,0.22087421389672832,0.8502066666666668,162.10028108282106,89.77750911886116,0.2218980892031583,0.26382726786608796,94.32714281810789,69680.12383977883,5.226273148148148,0.10331065049729456,1.1764294485851299,2.3299406966039626,0.13715206441955807,0.10182326608784238,544.6559282301341,0.1630016556544297,33.76004047158324,0.19966023740101832,0.005183167931508012,0.00491838378273981,60482.68831191818,0.10358534051752119
65,465,66.4841,3.25201,31,3.81729,0,107,131,7,125,6,0.98336,59.69106,0.0,0.0,4.42857,3.961,2.74437,0.0,0.0,126.0,59.23532,0.00028,0.29,1.418,-1.0,8.582992,0.220938129772857,0.8496113725490197,161.99061166110704,89.79919104219077,0.2218915207397481,0.26388518464184935,94.31383665898132,69669.70028402508,5.503472222222222,0.10304765849693347,1.6269041454856836,2.2847420634059104,0.13709049096820505,0.1017463025866768,544.5741201085968,0.1635467001905596,33.6189219156901,0.19966023740101835,0.005192269916497115,0.0048977952788545704,60526.09681124065,0.10355760093474857
66,466,66.3969,3.32539,31,3.98099,0,107,131,7,125,6,0.98367,59.60392,0.0,0.0,4.28571,3.947,2.76146,0.0,0.0,126.0,59.24583,0.00035,0.29,1.6,-1.0,8.576541,0.22104945938318638,0.8501698039215688,162.32067220128118,89.80374865880395,0.22188089411537898,0.2639448378948771,94.05017946584876,69659.6099583813,5.6080246913580245,0.10295162807619168,1.722105198019492,2.289610750068945,0.13708502551564228,0.1018105133103261,544.484455206335,0.16411728716752277,33.63876945589796,0.19966023740101857,0.005201776413531362,0.004913330936794595,60355.70486653242,0.10352817447485768
67,467,66.3918,3.3931,31,3.97467,0,107,131,7,125,6,0.98148,59.59244,0.0,0.0,4.53571,3.958,2.81992,0.0,0.0,126.0,59.26114,0.00029,0.28,1.435,-1.0,8.550491,0.22115407784039745,0.8493733333333334,162.1996032055281,89.82663535686255,0.2219177748712651,0.26397793576645223,92.97049685668225,69637.5813198259,5.638985339506172,0.10294176135713497,1.6071020452128988,2.2689661311986895,0.13704936699946033,0.10199629125014631,544.3848922814179,0.16459151133830216,33.568391211238904,0.1996602374010187,0.005228981988046622,0.004899946773444537,60445.28491110754,0.10356376741351962
68,468,66.3568,3.33808,31,3.93837,0,107,131,7,125,6,0.982,59.55816,0.0,0.0,4.64286,3.949,2.88359,0.0,0.0,126.0,59.26993,0.00026,0.29,1.392,-1.0,8.495976,0.22127106477240685,0.849634117647059,162.2783818813915,89.86152525087653,0.22190522521448447,0.2640801135980586,94.12197073801065,69634.3052094362,5.663435570987654,0.10285493667564023,1.4117286423551039,2.296574150603047,0.13702207534245472,0.10195598854784502,544.2591179181567,0.16503770878924506,33.68561243127893,0.19966023740101804,0.005205755520302789,0.004887751882822531,60320.40446702073,0.10354629102596952
69,469,66.4289,3.35065,31,3.73257,0,106,131,7,125,6,0.98164,59.61595,0.0,0.0,4.46429,3.958,2.83018,0.0,0.0,126.0,59.30554,0.00029,0.29,1.568,-1.0,8.549367,0.22136472735412216,0.8496113725490197,162.54088159586212,89.83144939016945,0.2219462435655926,0.2641450133564937,94.18638038389157,69672.31055990866,5.696614583333333,0.10287288456976312,1.7190020983383516,2.2835626912381484,0.13696861221444204,0.10192260493517019,544.1373570039204,0.1654598627379141,33.672424128026144,0.19966023740101838,0.00521151656816299,0.004902426416859014,60484.92395056193,0.10354899594327385
70,470,66.3296,3.33196,31,3.63336,0,106,131,7,125,6,0.98211,59.51647,0.0,0.0,3.82143,3.962,2.84461,0.0,0.0,126.0,59.30193,0.00029,0.29,1.454,-1.0,8.528593,0.22141919576753302,0.850294117647059,162.65971945296954,89.86260638223827,0.22194080663846294,0.26423390981052713,94.01191646389289,69589.77680634381,5.715518904320987,0.1028351661580671,1.2981054915777082,2.2982997089613737,0.1369533942388638,0.10211619973136489,543.9971156598974,0.1658763949203397,33.6510659677011,0.19966023740101904,0.005204952294165414,0.004892036212889634,60274.55135911235,0.10356879867547644
71,471,66.4118,3.36172,31,3.79818,0,106,131,7,125,6,0.98205,59.57564,0.0,0.0,4.71429,3.982,2.8249,0.0,0.0,126.0,59.32615,0.00035,0.29,1.529,-1.0,8.527028,0.22152571892866493,0.8501698039215687,162.19371553932433,89.84471560110782,0.22197920153501677,0.2643391228571154,93.73765427213723,69684.87640132006,5.934558256172839,0.10284140339948648,1.5946570381355765,2.2915638655393566,0.1368965701457401,0.10238486487693935,543.8605027726119,0.166271323979236,33.572455888913,0.19966023740101893,0.005199108805518254,0.004886544005726533,60602.36152944842,0.10355886240836018
72,472,66.3435,3.41334,31,3.73516,0,106,131,7,125,6,0.99071,59.50276,0.0,0.0,3.92857,3.98,2.85444,0.0,0.0,125.0,59.31951,0.00028,0.29,1.372,0.45898,8.493229,0.22160892176151528,0.8492454901960785,162.31969763186385,89.8791208865126,0.22199101277560837,0.26441188527558845,91.1162358493508,69689.68790718491,5.894000771604938,0.10288231073981223,1.3369297870248407,2.2950341420037663,0.13678335656128293,0.1028188144312234,543.6969661552642,0.16656880742642174,33.613223417305655,0.1996602374010189,0.005202250013841614,0.004894028439472042,60452.89181289057,0.10356400638746124
73,473,66.3704,3.41711,31,3.60964,0,106,131,7,125,6,0.98517,59.52737,0.0,0.0,4.57143,3.994,2.89761,0.0,0.0,126.0,59.33672,0.00032,0.28,1.486,-1.0,8.475566,0.22168800981054979,0.8492988235294119,162.00851498091853,89.85826429883994,0.22198750896491207,0.2645149570261405,94.27941518948612,69655.43752241357,5.804157021604938,0.10286547327614733,1.8196572312827495,2.296325651320731,0.1365785063695251,0.10324678133752306,543.5329731336293,0.16691554691183472,33.55719333224826,0.1996602374010186,0.005197286275578869,0.004896938357201053,60544.865821592,0.10357479048071805
74,474,66.3346,3.44217,31,3.5774,0,106,131,7,125,6,0.98046,59.49101,0.0,0.0,4.07143,3.959,2.90217,0.0,0.0,126.0,59.32614,0.00026,0.29,1.537,-1.0,8.492922,0.2217548486664249,0.8489933333333333,161.7315636743206,89.8704764697291,0.2219838219227268,0.2646258088020924,93.82448870836484,69602.50135402069,5.688464506172839,0.10280102165040067,1.8060371338603953,2.298709645980247,0.1363967111284724,0.10373481962218657,543.3622455931509,0.16717716901359017,33.556787749867375,0.19966023740101857,0.0052027022597648225,0.004903432015262024,60443.393840169214,0.10358347717295158
75,475,66.4051,3.47559,31,3.66691,0,106,131,7,125,6,0.98285,59.55431,0.0,0.0,4.25,3.967,2.9219,0.0,0.0,126.0,59.34119,0.00029,0.29,1.446,-1.0,8.50394,0.22180684048565216,0.8482501960784316,161.84048877550617,89.84923543214619,0.22198600736871466,0.2647145334027144,93.98420667224843,69600.00420272989,5.604311342592593,0.10272570290103282,1.3601999501229232,2.3208264415195674,0.13620920872506573,0.10462704913828032,543.1908861887596,0.16746898201419622,33.4823695053289,0.19966023740101854,0.005185236496485927,0.004893512382449499,60574.915110926166,0.10359038214862328
76,476,66.3699,3.48865,31,3.59828,0,106,131,7,125,6,0.98782,59.51089,0.0,0.0,3.82143,3.956,2.95103,0.0,0.0,126.0,59.31894,0.00028,0.29,1.546,-1.0,8.45665,0.22188377191179318,0.8475866666666667,161.72926671203004,89.86332634902729,0.22197906139536297,0.26475439431125136,94.04565144567722,69525.03836342278,5.846064814814815,0.10261718847938046,1.437696468372606,2.322066084652151,0.1359717804117826,0.10567367447037815,543.0014938999958,0.16776243021689594,33.52774518801842,0.1996602374010189,0.005172396626105846,0.0048765929738305265,60422.954292986884,0.10362635501140474
77,477,66.4121,3.50848,31,3.68061,0,106,131,7,125,6,0.98517,59.55721,0.0,0.0,4.5,3.97,2.96319,0.0,0.0,126.0,59.35044,0.00032,0.29,1.368,-1.0,8.481856,0.22200359409790366,0.8481819607843137,161.99260137294507,89.86838838208527,0.2219988212179887,0.26478959485322595,92.05193712550462,69507.12314620444,5.747781635802469,0.10254331706239792,1.653278552063843,2.3183799051312666,0.13575500213051436,0.10569838093524714,542.8220627875786,0.16804986373546338,33.51884272069107,0.19966023740101782,0.00518371005600881,0.004880281568052468,60449.72956730586,0.10359556872319772
78,478,66.3486,3.48117,31,3.82056,0,106,131,7,125,6,0.97435,59.49935,0.0,0.0,4.53571,3.979,2.97979,0.0,0.0,126.0,59.31474,0.00028,0.29,1.43,-1.0,8.437805,0.22205534692639647,0.8476619607843139,161.9615607913066,89.86574808804569,0.22198984386787995,0.26487956193101203,91.38151000276096,69641.37598427493,5.71069637345679,0.10246145297760625,1.5078284979116505,2.3162230901388106,0.13563082969885706,0.1059938950454563,542.6219105458276,0.16833365407245554,33.5520605393398,0.19966023740101865,0.005195797443400209,0.004890228265047048,60255.97169022205,0.10362637794148813
79,479,66.3974,3.47809,31,3.58363,0,106,131,7,125,6,0.98195,59.5458,0.0,0.0,4.35714,3.989,2.95539,0.0,0.0,126.0,59.31404,0.00024,0.29,1.546,-1.0,8.464038,0.22211984261247195,0.8471411764705883,161.40609712240408,89.86708632619332,0.22199323070026278,0.26495511225899765,94.1507105816852,69815.96640942215,5.621286651234568,0.10236526900040636,1.7167389905300434,2.323057627345722,0.13542994555790777,0.10615204790315211,542.4282391055883,0.16860354445193826,33.319307868863326,0.19966023740101865,0.0052035434071680126,0.004888184706800372,60446.713845494094,0.10359892301753741
80,480,66.4067,3.51836,31,3.61966,0,106,131,7,125,6,0.98255,59.56021,0.0,0.0,4.35714,3.965,2.95079,0.0,0.0,126.0,59.30553,0.00033,0.29,1.402,0.46399,8.479876,0.22220090641998047,0.8476400000000001,162.1283553916974,89.87754586214038,0.22202333884318434,0.26501597841692504,93.51976973894443,69800.45604887842,5.552951388888889,0.10217130292323189,1.581956422683642,2.336051416476489,0.13524746311203067,0.1062047046066836,542.207275638237,0.1688149495422382,33.52915690857687,0.1996602374010186,0.005206154148634252,0.0048863821968161405,60450.06692856429,0.10357635693027394
81,481,66.421,3.51528,31,3.8467,0,106,131,7,125,6,0.98741,59.57306,0.0,0.0,4.28571,3.963,2.98755,0.0,0.0,126.0,59.31922,0.00027,0.29,1.487,-1.0,8.387888,0.22227633401484054,0.8481803921568628,161.63079042017338,89.82577256086822,0.2220253405747425,0.26504083574314374,93.99761665355429,69743.94095976377,5.763599537037037,0.1018721628817945,1.6700024492318475,2.3339240530358967,0.13506067689886514,0.10632995171241562,542.0058732663379,0.16902729499745037,33.32999825183256,0.19966023740101949,0.005204740453308831,0.004895895752233633,60373.42999192405,0.10355737725684967
82,482,66.2289,3.48328,31,3.78867,0,106,131,7,125,6,0.98657,59.41209,0.0,0.0,4.39286,3.983,2.98364,0.0,0.0,126.0,59.29971,0.00032,0.29,1.567,-1.0,8.452427,0.2223208674277101,0.8495089019607776,162.00473865459765,89.87259414768374,0.2220892684018075,0.2650717301566814,94.07014993473719,69737.38722924971,5.657986111111111,0.10154291940715379,1.7443080658308683,2.3338163287031395,0.1348683171294267,0.10650096118892355,541.7832862217011,0.16913869198504225,33.37155377423322,0.1996602374010187,0.005213164198800689,0.00488830627527718,59806.344214877434,0.10355408962189366
83,483,66.1805,3.52579,31,3.5875,0,106,131,7,125,5,0.98871,59.38097,0.0,0.0,4.28571,3.991,2.95902,0.0,0.0,126.0,59.27122,0.00027,0.29,1.455,-1.0,8.450241,0.22240230947984418,0.8473941176470589,160.57128694228743,89.88645971021306,0.2221284692428988,0.26513547631672696,93.80716581029392,69799.85940662678,5.591049382716049,0.1013391876228591,1.635595403379637,2.3302277613471793,0.13464034198022848,0.10658552038145298,541.5757489516001,0.1692697667336263,33.09949069552952,0.19966023740101912,0.005214420390456854,0.004879867168542799,59700.48418208352,0.10349296160809109
84,484,66.0912,3.46776,31,3.6366,0,106,131,7,125,5,0.98677,59.30014,0.0,0.0,4.35714,4.016,2.99202,0.0,0.0,126.0,59.22491,0.00024,0.29,1.545,-1.0,8.415589,0.222499297029509,0.8468811764705882,161.44539970263875,89.90934631168338,0.2221055621604048,0.265189303689494,93.25075015775404,69746.20435637533,5.529176311728395,0.10120252058834821,1.799070960522377,2.335296655268233,0.13438565452346093,0.10662015777630944,541.3471322809231,0.16942048267904045,33.16629876030816,0.19966023740101857,0.005220557240723401,0.004887384096999735,59480.86388692591,0.10347695200838723
85,485,66.1853,3.35079,31,3.76906,0,106,131,7,125,5,0.99531,59.3943,0.0,0.0,4.0,3.99,2.94289,0.0,0.0,126.0,59.21652,0.00033,0.29,1.506,-1.0,8.373073,0.22253608150217274,0.8470964705882355,161.51933968764652,89.85985467224782,0.22207961839944945,0.2652528071650949,93.67967654419503,69709.01694694343,5.491174768518518,0.10115699079841822,1.7765920992057802,2.31613508644965,0.13416647078854152,0.10633857763998002,541.1211650133545,0.16951230271488707,33.10393665455006,0.19966023740102234,0.005237875613938659,0.0049035127358683615,59668.29010215777,0.10347276934259553
86,486,66.1515,3.19743,31,3.78034,0,106,131,7,125,5,0.98901,59.36638,0.0,0.0,4.25,3.996,2.84186,0.0,0.0,126.0,59.16074,0.00026,0.29,1.439,-1.0,8.41233,0.2226202687817541,0.846523137254902,161.6641523025766,89.86113450767056,0.22209123298091188,0.2653136771882265,91.89929923264661,69707.95660747668,5.6000192901234565,0.1010472089411126,1.9055369068675851,2.3047789856816006,0.1338563151725433,0.10619458753139543,540.8889426783716,0.16960083494595024,33.22786778579523,0.19966023740101982,0.005230238648007007,0.0048869967339528935,59467.214604435176,0.10345878508757111
87,487,66.1824,3.00122,31,3.78015,0,106,131,7,125,6,0.98426,59.39562,0.0,0.0,5.07143,4.003,2.70925,0.0,0.0,126.0,59.14454,0.00027,0.29,1.496,-1.0,8.421875,0.22270472919519801,0.8470439215686276,161.42548711867403,89.85754526192807,0.22210452972091008,0.26542964505589484,93.96957851832225,69620.39126966926,5.478395061728395,0.10096147679449426,2.045328352986749,2.2805043809388925,0.1336250555359775,0.10605756239408626,540.6677580978753,0.16969507533956282,33.122524685329864,0.19966023740102054,0.00523326409545451,0.004889925014434638,59476.61665699806,0.10346697447901847
88,488,66.1108,2.8385,31,3.85937,0,106,131,7,125,6,0.98411,59.34606,0.0,0.0,3.85714,4.0,2.53539,0.0,0.0,126.0,59.08172,0.00025,0.29,1.402,0.45679,8.417894,0.22281335916811165,0.8465152941176471,160.81076931423493,89.8372487676926,0.22213299981558315,0.2655080626889958,93.6687190675937,69535.82292001437,5.347029320987654,0.10094201919841288,1.8634054313298487,2.234530403744196,0.13333595739137416,0.10593767244686442,540.437048403523,0.1697218900694275,32.981041237160014,0.19966023740102043,0.005243082798002008,0.004861534867203106,59332.18990519594,0.10348653740765044
89,489,66.2436,2.67751,31,3.73995,0,106,131,7,125,5,0.98691,59.46678,0.0,0.0,4.64286,3.997,2.39368,0.0,0.0,126.0,59.09664,0.00029,0.29,1.54,-1.0,8.385937,0.2229114423649522,0.8470439215686276,161.53134964428452,89.83142672523076,0.2221511613188,0.2656561461952592,92.08208809866757,69602.99241284226,5.209008487654321,0.10088404854414482,1.9014790973361444,2.1768978818171703,0.13316070505795544,0.10586094033067858,540.2301564304564,0.169738218868032,33.12067083664883,0.19966023740102115,0.005245080326640027,0.004890129274830842,59655.18360557768,0.1034869272121893
90,490,66.209,2.61552,31,3.48701,0,106,131,7,125,5,0.9922,59.43816,0.0,0.0,4.32143,3.999,2.25225,0.0,0.0,125.0,59.04048,0.00026,0.29,1.417,-1.0,8.355579,0.22297654410059398,0.8459498039215687,161.0814007807018,89.83283863394144,0.22215152584936587,0.26577767335306474,94.03823922339798,69602.768449042,5.017698688271605,0.10084847676157453,1.9529789546858298,2.1327976637472195,0.13297183959184675,0.10572771024838344,540.0092344402204,0.16975486874376067,33.04597661524643,0.20187786344425243,0.005251678181703373,0.00487588575746174,59484.23052326099,0.10350193400444775
