,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,color_fulness,cubrow.0.6,saturation,cubcol.0,cubcol.1.0,cubcol.0.3,cubrow.0.3,staticness,movement,blockiness,contrast,cubcol.0.6,cubrow.0.5,tone,blur,noise,cubcol.0.5,fft,cubrow.1.0,cubrow.0,temporal,uhdhdsim
45,445,45.0142,35.0618,35,44.5904,0,128,124,12,130,9,0.98851,46.7423,0.0,0.0,5.28571,10.008,29.84137,0.0,0.0,126.0,60.41732,0.00011,0.65,1.777,-1.0,0.0,78.78183095918124,0.08581393745850663,22.528733053325134,0.12562482926240887,0.1485134906287547,0.12609912780084157,0.06389005408298769,224.34429572380589,31.246286651234566,1.5905392599793249,89.34417118634501,0.1964084519021883,0.092528572897477,0.8428623529411765,13674.65240603292,0.467154234262068,0.1875530654948832,64024.82562645007,0.056485619498753685,0.04439168189758458,7.746908441848181,95.81546715948781
46,446,44.6258,34.727,35,45.7084,0,129,124,12,130,9,0.99769,46.28602,0.0,0.0,5.0,10.246,30.09069,0.0,0.0,126.0,60.98229,0.00015,0.66,1.839,-1.0,0.0,77.80917783532237,0.08572853766006584,22.22122173544801,0.12451025072606409,0.14800530580760793,0.12625218691579734,0.06389748351390626,221.71694848794098,31.908613040123456,1.9541282904409922,93.24456689767437,0.19604369225464882,0.09268365741523132,0.8496858823529413,13144.171528058889,0.4671542342620645,0.18566430117632182,64076.58638901987,0.05625823254023768,0.044373929723990416,7.712878779524805,95.89735054342424
47,447,44.085,34.8506,34,44.0253,0,129,124,12,130,8,1.00307,45.63838,0.0,0.0,2.89286,10.24,29.80876,0.0,0.0,126.0,61.50265,0.00015,0.66,1.813,-1.0,0.0,77.45049146878247,0.08558637942331528,22.01080115047502,0.1240091565045526,0.14824417697716696,0.1271238319351203,0.0638568014359731,219.15598733291787,32.249662422839506,1.5350244121488048,90.12931859778207,0.19627582500598661,0.09262509429808516,0.8540913725490198,12730.623102001771,0.46715423426206254,0.18421253327890522,64147.52026067755,0.05607917062514387,0.044329001107220545,7.695702061200354,96.0000250885243
48,448,43.5088,35.0896,33,45.8339,0,129,124,12,130,8,0.99931,44.97304,0.0,0.0,5.75,10.579,29.91553,0.0,0.0,126.0,61.93994,0.00017,0.65,1.921,0.12976,0.0,76.86638373711449,0.08540722514299413,21.835570535542054,0.12345445337604821,0.14815365095712985,0.12702509899790362,0.0638353278549125,216.6724561771014,32.32503858024691,1.833173503262798,93.26402216074705,0.19712992244264516,0.09258100443753034,0.8572392156862746,11999.89290305627,0.4610955672397759,0.18270753318551863,64015.04210667942,0.05586730539877483,0.0442740517931059,7.668328613729191,96.05195254897893
49,449,43.129,35.0765,33,44.9452,0,130,124,11,130,8,1.0032,44.54665,0.0,0.0,4.03571,10.633,30.11147,0.0,0.0,126.0,62.28344,0.00014,0.65,1.858,-1.0,0.0,76.00098966418506,0.08515781596727356,21.666958467459974,0.12357610292029492,0.14688767715086853,0.12718266587072496,0.06381838412235745,214.27942502446032,32.3197337962963,2.434691745242882,93.23717719519466,0.19898938842797037,0.0925557929274526,0.8594941176470589,11748.292722117198,0.46109556723976497,0.181651503434051,63951.468451885936,0.05590379407556445,0.04428974701310395,7.635955602642997,96.11159773173229
50,450,42.8154,35.0496,33,44.6678,0,130,124,11,130,8,0.99521,44.2064,0.0,0.0,6.60714,10.622,30.10851,0.0,0.0,126.0,62.50501,0.00019,0.66,1.761,-1.0,0.0,75.40003288111761,0.08500877930305817,21.345654711311248,0.12352070912470241,0.14583476121649286,0.12697506171917694,0.0638249340779295,211.95998478924304,32.66266396604938,2.4237278323563594,91.33031222141138,0.19998628193412243,0.09249352010368635,0.8595011764705883,11507.95024591167,0.45725452626070445,0.18104009335745863,63956.98739776135,0.05586777545131968,0.044214010183245486,7.619833556313807,96.18312058497109
51,451,42.4345,35.4822,32,46.0578,0,131,124,11,130,8,1.00774,43.82255,0.0,0.0,4.75,10.703,30.08088,0.0,0.0,127.0,62.83785,0.00012,0.65,1.629,-1.0,2e-06,73.72641075957235,0.08492602706330059,21.141466117199556,0.12435496518765565,0.14492091716835415,0.1259374373653465,0.06393314871086682,209.68402535117474,32.714988425925924,1.2316707975348211,92.95926176213018,0.1992675861888393,0.09246366481085706,0.8596576470588236,11206.414845890436,0.4572545262607028,0.18032821108851485,64070.75029829091,0.05601874446939476,0.044227210591247804,7.61679549152206,96.3370572783378
52,452,42.4486,36.2324,32,45.7919,0,131,124,11,130,8,1.00714,43.76473,0.0,0.0,4.75,10.729,30.44965,0.0,0.0,127.0,63.28881,0.00011,0.65,1.617,-1.0,0.0,73.33275491225052,0.08474331503188523,20.98448802806713,0.12397792334775418,0.14382370602650443,0.12495004214134955,0.06397486054335125,207.45453158247471,32.91835455246913,2.4015217762946293,90.17467571168913,0.19778777186781432,0.09249374315841907,0.8611082352941177,11466.956046628718,0.4528192741742479,0.1795914634793457,63960.29954006107,0.05616022546395585,0.04421947984067594,7.6080061548180264,96.38647072615058
53,453,42.56,36.9093,32,44.1681,0,132,124,11,130,8,1.00879,43.80714,0.0,0.0,7.17857,10.809,31.08738,0.0,0.0,127.0,63.6536,0.00015,0.66,1.601,-1.0,0.0,71.90528337095115,0.0848214177205939,20.790292622130593,0.12417982997192811,0.14268708654294146,0.12395996888262083,0.06402209186989676,205.26237417727918,32.921730324074076,2.3182431423610104,92.62943087349805,0.19665589629267446,0.09256586970955842,0.860863137254902,11683.479272159233,0.44897823319518876,0.17837884876788784,64051.26096323104,0.05637185400115068,0.044153470744713035,7.596493496687537,96.4291924296203
54,454,42.8976,38.8992,33,46.2252,0,132,124,11,130,8,1.01449,44.1649,0.0,0.0,4.03571,11.186,31.68786,0.0,0.0,127.0,63.75668,0.00014,0.65,1.453,-1.0,0.0,71.37332490286389,0.08471709070520418,20.581066178686825,0.12495539304525277,0.14167044573554582,0.12309016513634868,0.06407373395649768,203.10112546448693,33.02054398148148,1.9696667301012964,92.70848436427437,0.19541500408994597,0.09248872366566346,0.8588172549019609,11913.00877555778,0.4528192741742476,0.17674228882842352,64136.48710169891,0.05650875726141889,0.044156228375601486,7.617517600608228,96.41222088460489
55,455,43.4559,39.7214,33,49.7471,0,132,124,12,130,8,1.01086,44.83538,0.0,0.0,3.92857,11.227,33.3718,0.0,0.0,127.0,63.6714,0.00014,0.66,1.447,-1.0,0.0,70.70994753899319,0.08460342476063971,20.516607779043692,0.12611910948165062,0.14070639018812162,0.12216108466836197,0.06422320343063699,200.95766212066275,33.21479552469136,2.116499682752889,91.76005762070196,0.1944481994586845,0.0927118699408563,0.8557062745098041,12226.264394173204,0.45281927417425205,0.17556830565540885,64147.60588103958,0.05672556757700105,0.044103428947603884,7.656785055210003,96.34434812672089
56,456,44.246,39.8676,34,50.0507,0,132,124,12,130,8,1.01453,45.61244,0.0,0.0,5.28571,11.239,34.06912,0.0,0.0,127.0,63.79016,4e-05,0.65,1.441,0.12989,0.0,71.28397041360344,0.08456954104038822,20.383897569444446,0.12759664625459166,0.13977736122760206,0.12132110362629442,0.06432802761754187,198.83688302860648,33.57937885802469,2.3502437442602875,92.38009919990832,0.19345507174058832,0.09293239224758307,0.8543592156862746,12794.82441107735,0.4550369002174821,0.17428256915414508,64157.948453109384,0.056972539188084544,0.04397851300165745,7.693148143411869,96.22019111957837
57,457,45.1022,39.2274,34,48.6899,0,132,124,12,130,8,1.00977,46.37865,0.0,0.0,3.35714,10.909,34.17877,0.0,0.0,127.0,63.99048,8e-05,0.65,1.5,-1.0,0.0,70.60397230315462,0.08456468141517343,20.33823065110195,0.129098098888579,0.1387585018737807,0.12044140125266575,0.06448382201288945,196.76389109902763,33.99199459876543,2.7122749906079124,91.55087051109996,0.19324246902337108,0.09309630714654864,0.8551329411764707,13582.374588346962,0.45887794119653363,0.17374611878792318,64255.41539741403,0.057263979886512655,0.04393886469376782,7.7048358035402975,96.1097987966051
58,458,45.6647,39.2352,35,50.7013,0,132,124,12,130,8,1.0045,46.95778,0.0,0.0,2.71429,10.876,33.6338,0.0,0.0,127.0,64.01192,4e-05,0.65,1.532,-1.0,0.0,70.29268579295417,0.08423219645666684,20.36750379020785,0.1302003777825818,0.1378292537723127,0.11949951647671028,0.06458797125884436,194.74068602808185,34.41922260802469,2.8049422268231377,90.54667736553003,0.1925627204154211,0.09337707182292587,0.8529533333333335,14208.912879418707,0.4550369002174821,0.17291977601544326,64412.83780564727,0.05754072942331926,0.04388197468487067,7.70856559334773,96.06824988009053
59,459,45.795,38.4298,35,50.3908,0,132,124,12,130,8,0.99866,47.09121,0.0,0.0,5.17857,10.718,33.63923,0.0,0.0,127.0,64.00654,0.0001,0.65,1.615,-1.0,0.0,70.22591677640997,0.08405441954316933,20.344436833887926,0.13113141189958394,0.13702116733387928,0.11872613477226733,0.06472009240203422,192.78403221044348,34.6733699845679,1.9196266009916694,90.32344125036273,0.1918969898504632,0.09366880546598208,0.8502223529411765,14365.982160091919,0.4550369002174763,0.1727983003423712,64471.681105318945,0.05787040197452234,0.04386628437141453,7.712133864557589,96.0451572488821
60,460,45.8491,37.4709,35,49.74,0,132,124,12,130,8,1.00208,47.17869,0.0,0.0,5.07143,10.504,32.94876,0.0,0.0,127.0,63.88218,6e-05,0.65,1.702,-1.0,0.0,70.08281993741387,0.08401206275421377,20.443396109121817,0.13162705366776947,0.13727687624404086,0.11787514797005536,0.06482296495666967,190.9012177606591,34.64067322530864,2.1568116054481,93.16879092643228,0.19293124992940291,0.09365564747672096,0.8459576470588236,14565.955833619098,0.4610955672397729,0.1725492866968283,64551.84472367821,0.05831970055621032,0.043888449927865884,7.7059889870154965,96.00904430925263
61,461,46.367,37.3034,36,49.2953,0,132,124,13,130,8,0.99864,47.69326,0.0,0.0,4.85714,10.199,32.12995,0.0,0.0,128.0,63.73834,8e-05,0.66,1.735,-1.0,0.0,69.7143546446638,0.0842534421251121,20.52567865819107,0.1337420383844998,0.13747239364454705,0.11638518753391965,0.06501189941885567,189.12123040029883,34.82735339506173,1.279309107689695,91.83366557903877,0.19402875829130806,0.09333071525300798,0.838204705882353,15241.858007632185,0.46109556723977024,0.1725081297048628,64645.38690240237,0.05879111867016903,0.0439163952342968,7.701947711666234,95.95342738866657
62,462,46.8776,36.6512,36,46.1938,0,132,124,13,130,9,0.99611,48.18197,0.0,0.0,4.60714,10.019,31.98641,0.0,0.0,127.0,63.7656,9e-05,0.65,1.671,-1.0,0.0,69.64554576613217,0.08418942511540559,20.601453239535108,0.13548189858631546,0.13766325878993668,0.11424510932325845,0.06521114757233197,187.43523168054105,35.49512924382716,1.7535677845160906,92.29224550257558,0.19496090303415572,0.09351060381494652,0.8348266666666666,15770.850265931034,0.4610955672397696,0.17250139582670374,64639.96085630505,0.05925788151448067,0.04387371316885626,7.7049853423296275,95.91001095522616
63,463,47.5614,36.0336,37,50.2804,0,132,124,13,130,9,1.00141,48.82996,0.0,0.0,4.0,9.73,31.42582,0.0,0.0,127.0,63.92066,8e-05,0.65,1.762,-1.0,0.0,69.71315924172846,0.08398751811478325,20.760463384934415,0.13701707557236265,0.13810755850177198,0.11269749765023847,0.0652794987673228,185.87293676084616,36.15022183641975,2.825577190949387,91.93994962592876,0.19551257018984503,0.09350281667256671,0.8354596078431373,16434.792808645994,0.46493660821883226,0.17217388936097996,64624.49310013436,0.05954890402411834,0.04393416311401995,7.696342536059317,95.78744506986345
64,464,48.3053,35.7941,37,49.6322,0,132,124,13,130,9,1.00397,49.5046,0.0,0.0,5.75,9.658,30.89707,0.0,0.0,127.0,64.12594,0.0001,0.65,1.735,0.13735,1e-06,69.6835352340123,0.08391960077781914,20.969013355396413,0.139150394610415,0.1383169897583462,0.11093144731444506,0.0653877232180419,184.43273987149553,36.6646412037037,1.6954658326850651,93.26499649959322,0.19618466675867052,0.09344967468548508,0.8379596078431373,17327.198129121625,0.46715423426205915,0.17066813821375676,64748.7860158641,0.05989941102717697,0.04394894150578471,7.685789868418975,95.73117317426437
65,465,48.6635,36.0128,38,47.8734,0,133,124,13,130,9,0.99885,49.88271,0.0,0.0,5.25,9.41,30.69903,0.0,0.0,127.0,64.25921,0.00017,0.65,1.765,-1.0,0.0,69.82637722117215,0.08409002616132648,21.099087750470197,0.1417478832949449,0.13843898168861618,0.11000504741800005,0.0656425783961774,183.08734165996097,36.97125771604938,1.431075081335505,92.70772049276019,0.19507649798121274,0.09351321502999306,0.8398862745098039,17659.379183878704,0.46715423426206065,0.16998686414352945,64831.57382361892,0.06015981295966134,0.043871825353050654,7.670063942594459,95.70841664890024
66,466,49.2424,36.3696,38,50.4468,0,133,124,13,130,9,0.99989,50.46405,0.0,0.0,5.78571,9.379,30.89025,0.0,0.0,127.0,64.40165,0.00013,0.65,1.76,-1.0,0.0,70.47676914432556,0.08418343699484014,21.073472764756946,0.14234291024564835,0.13862703161800174,0.10698887788314447,0.06572184957873113,181.84128456851374,37.22304205246913,1.8639193576496011,90.03486764056196,0.19511638891259836,0.09379261084113068,0.8439776470588235,18295.7045092731,0.46715423426206204,0.1688936732532766,65011.572041881016,0.06041071911712551,0.043822556067221484,7.66679813192437,95.58872692630644
67,467,50.2421,36.4903,39,46.6153,0,133,124,13,130,9,0.99804,51.38061,0.0,0.0,5.75,9.25,31.2023,0.0,0.0,127.0,64.52408,0.00012,0.65,1.785,-1.0,0.0,70.81161523538228,0.08444909714948097,21.094327008282697,0.14374502127547223,0.13873438449655492,0.10454630134956745,0.06584188935180849,180.6764835457269,37.56553819444444,2.1058847622972574,92.94727959099372,0.19369019961684011,0.09417463942207077,0.846858431372549,19441.811619492113,0.4671542342620725,0.16764285299280035,64992.22666811491,0.06049606750064344,0.04374344327588696,7.665255673969727,95.51425148761943
68,468,50.2586,36.2715,39,49.8656,0,133,124,13,130,9,1.00641,51.42517,0.0,0.0,5.46429,9.291,31.30662,0.0,0.0,127.0,64.54413,8e-05,0.65,1.757,-1.0,0.0,71.46187277412719,0.08460459267395244,20.982888492537132,0.14365047112439158,0.13888147958738395,0.10277236279796136,0.06592814057655363,179.59448399947652,37.968412422839506,1.0606847012639016,92.79814989099509,0.19309317725793484,0.09434746219943033,0.8477223529411765,19199.900973192078,0.46715423426207486,0.16538825293536705,64953.56720783475,0.060510062020843546,0.04366710404124096,7.663742292336943,95.48277082639831
69,469,50.3211,35.8566,39,48.9869,0,133,124,13,130,9,1.00518,51.50509,0.0,0.0,4.17857,9.321,31.12392,0.0,0.0,127.0,64.53257,0.00012,0.65,1.716,-1.0,0.0,71.83960702958912,0.08476384111845084,20.877283543716242,0.14533762650093596,0.13914706251361908,0.10165993979931338,0.06601413468300388,178.57146575526426,38.21971450617284,2.9312559639717093,93.66497140341404,0.1916615957223393,0.09474939917783168,0.8489941176470588,19128.2850707187,0.46937186030529193,0.16339047595816972,65115.85820056723,0.0606994662222555,0.04360428555642698,7.65242121026884,95.42546344389191
70,470,50.2008,35.6732,39,46.7233,0,133,124,13,130,9,1.00584,51.40077,0.0,0.0,5.42857,9.262,30.75989,0.0,0.0,127.0,64.60177,0.00011,0.65,1.711,-1.0,0.0,71.74856239093101,0.08493195620670223,20.790021354769483,0.14847136942480796,0.1393247264486386,0.10118309638784227,0.06606188894597126,177.5831373409839,38.565104166666664,2.1463740822415347,91.1476330932306,0.19006246740174623,0.0951373701419427,0.8511309803921568,18963.58152603427,0.46937186030529193,0.1610471573200756,65158.07071653477,0.06085250301547305,0.04356032302484641,7.650682131813301,95.40216622846062
71,471,49.8793,35.4923,39,46.8709,0,133,124,13,130,9,1.01041,51.06983,0.0,0.0,5.0,9.156,30.59973,0.0,0.0,127.0,64.68254,0.00012,0.65,1.67,-1.0,0.0,71.16336238803385,0.08530539715492369,20.742722122757524,0.15078031178619744,0.13909176136942297,0.09964643579293062,0.06610819063413902,176.63884229938145,38.71971450617284,2.0344077987532567,91.46030385564333,0.18930316467713498,0.09539327131124122,0.8531835294117647,18696.49318708413,0.4693718603052928,0.15888912042049064,65188.52763949335,0.06103095725272029,0.04348318358830066,7.655564038725612,95.45707980711155
72,472,49.7093,35.3146,39,48.8119,0,133,124,13,130,9,0.99989,50.91898,0.0,0.0,7.0,9.128,30.44608,0.0,0.0,127.0,64.78058,8e-05,0.65,1.842,0.13053,1e-06,71.19831233276611,0.08516060106152368,20.73144757306134,0.15318882800172562,0.13827006242639062,0.09840892031480176,0.06620556412528984,175.73210833485945,39.174672067901234,1.8653065965798976,89.61119510126117,0.18710220371242717,0.09577326403324425,0.8550901960784314,18573.502403636187,0.47158948634851267,0.15734400205830718,65087.789699774854,0.06145619752914839,0.043484455820797976,7.662623334119765,95.47419072528486
73,473,49.5397,35.3985,39,49.2993,0,133,124,13,130,9,0.995,50.81555,0.0,0.0,6.35714,9.271,30.29427,0.0,0.0,127.0,64.76666,0.0002,0.65,1.943,-1.0,0.0,71.80386640951465,0.08513908531199292,20.713822541413485,0.1546099815570447,0.1372852178718517,0.0975811548183465,0.06630130661006418,174.86386868858304,39.767361111111114,1.6637762879971587,93.10377764018598,0.18568923665471154,0.09605063359680772,0.8560933333333334,18351.1779735902,0.46937186030529543,0.15573144348834836,65047.61905591276,0.061801255312687604,0.043348822573497786,7.675983963614748,95.42772094931009
74,474,49.8262,35.626,39,46.3211,0,133,124,13,130,9,0.99849,51.13205,0.0,0.0,3.78571,9.3,30.36522,0.0,0.0,127.0,64.82691,0.0002,0.65,1.958,-1.0,0.0,71.59750532293316,0.08510406341735045,20.778639240029417,0.15522092187764475,0.13635294339185244,0.09782551711684527,0.06639531434653093,174.04219439294226,40.18195408950617,1.5127957748757326,89.32508141998483,0.18550135987229904,0.0962858723126743,0.858103137254902,18756.65667164892,0.47158948634852044,0.15311278562655958,65255.64769511875,0.062283211739256134,0.04336212123715341,7.695831944277215,95.35206786694638
75,475,50.084,35.8045,40,46.5254,0,133,124,13,130,9,0.99966,51.44756,0.0,0.0,5.35714,9.33,30.56346,0.0,0.0,127.0,64.88749,0.00017,0.66,1.81,-1.0,0.0,71.9263967382582,0.08523166571412019,20.721703423394096,0.15646827483300293,0.1353170943021921,0.09876845015548595,0.06632406264064086,173.27653632849095,40.46421682098765,1.4211878469636745,91.16503234597636,0.1846483872023216,0.09660815021682154,0.8603501960784314,18941.71526001651,0.4715894863485208,0.1507910121414903,65272.67186200582,0.06268096740159165,0.04327269085731656,7.70347147099769,95.33082019771392
76,476,50.5949,35.1265,40,49.7531,0,133,124,13,130,9,0.99587,51.93336,0.0,0.0,6.32143,9.072,30.72045,0.0,0.0,127.0,64.99463,0.00021,0.65,1.97,-1.0,0.0,71.50419956615067,0.08538092062331618,20.781858844521604,0.15646268654779116,0.13486341924244688,0.10108008995109904,0.0663624455736992,172.54851710901406,40.58487654320987,1.0416618722696929,91.08073651562448,0.1839938198355397,0.09693392241225228,0.8627450980392157,19569.583102237528,0.4715894863485211,0.1486102485408743,65027.006153187715,0.06313315283609318,0.04321658017279358,7.713905466429459,95.2447592917254
77,477,50.5856,34.9733,40,47.9402,0,133,124,13,130,9,1.00665,51.92224,0.0,0.0,2.60714,8.937,30.13512,0.0,0.0,127.0,65.01497,0.00026,0.65,1.921,-1.0,0.0,71.03972736971676,0.08548761210484472,20.959854125976562,0.15735776926472728,0.13396275084652207,0.10462714421679886,0.06626284849371374,171.86968610791368,40.66816165123457,1.1629432559075101,89.73241482504827,0.18331047898867853,0.09728557321133136,0.8647705882352942,19973.546636548363,0.4715894863485239,0.14635650056252766,65070.34742776762,0.06279952995883706,0.04317415000045707,7.732944195190208,95.25173650462693
78,478,50.8844,35.1309,40,47.7513,0,132,124,14,130,9,1.00051,52.18543,0.0,0.0,3.0,9.004,30.00392,0.0,0.0,127.0,64.98064,0.00019,0.65,1.832,-1.0,0.0,70.9299235339759,0.08565623293660832,20.90333839699074,0.15899789842841822,0.13306845767197498,0.10843637742624965,0.06614005095359085,171.1996571238442,40.85725308641975,1.3410831667453018,92.94566443998296,0.18199232729883227,0.09781784708889563,0.8663917647058824,20504.20740059416,0.47158948634852355,0.14441691598787793,65071.04553165579,0.06303026427762319,0.04311162491466625,7.753147612667167,95.18358919970862
79,479,51.1775,34.6764,40,45.4073,0,132,124,14,130,9,0.99384,52.44922,0.0,0.0,1.89286,8.839,30.14505,0.0,0.0,127.0,65.01168,0.00024,0.65,1.956,-1.0,0.0,70.71680784975759,0.08559637771004454,21.199856416678724,0.16029427970861806,0.13216474651551044,0.11061984242399274,0.06599909830568,170.58689114013092,40.86988811728395,1.4154629952853417,92.98059362455491,0.18026363294582018,0.09852586859185815,0.8713917647058824,20969.70528079583,0.47158948634852466,0.14251900494143876,64952.36847423166,0.06310844767396237,0.042992946020724426,7.761887372033408,95.20947395957394
80,480,51.3752,34.1838,40,47.8813,0,132,124,14,130,9,0.99859,52.59394,0.0,0.0,2.39286,8.745,29.75649,0.0,0.0,127.0,65.05111,0.00022,0.64,1.916,0.13117,0.0,70.37326671999729,0.08574199340960807,21.240791603370948,0.16214683171837307,0.13165952397862257,0.11293226496550086,0.0658678510200303,169.9920427264559,40.89023919753087,1.9629025365514718,93.02555854774725,0.1790379089592072,0.09917446584958993,0.8743015686274511,21243.8843972379,0.4715894863485251,0.14115791970676433,64933.67571675225,0.06327663550880952,0.04290576383870789,7.748105426446601,95.21628327621654
81,481,51.8868,33.913,41,46.1864,0,132,124,14,130,9,0.99533,53.00598,0.0,0.0,2.96429,8.762,29.33208,0.0,0.0,127.0,65.14312,0.00021,0.65,1.887,-1.0,0.0,69.77458434694823,0.08587927405679562,21.418834733374325,0.1622732637230325,0.13094655462258442,0.11530991576782448,0.06581027787297695,169.43650616789466,40.96040702160494,2.042249798767396,89.8238420370499,0.17778770054316304,0.09976755342445782,0.875575549019608,22164.424825451504,0.47158948634852443,0.14006885526378088,65088.92407952696,0.06345705906053022,0.042789007909779214,7.732903741992513,95.1571271669147
82,482,52.1942,33.97,41,46.7658,0,132,124,14,130,9,0.996,53.24404,0.0,0.0,2.17857,8.462,29.10145,0.0,0.0,127.0,65.20869,0.00025,0.65,1.825,-1.0,0.0,69.36377819649559,0.0861395629259076,21.51891863787616,0.16196749711764732,0.12996190364552118,0.11630176239947512,0.06558440887077235,168.89913903443136,41.07074652777778,1.7673697519193816,93.56976983174378,0.17632756072507155,0.1001706909950216,0.8773600000000001,22723.505035415583,0.4715894863485269,0.13852758517133185,65024.28717013167,0.06374356316912741,0.0426943666439596,7.707855517806802,95.0963895835061
83,483,52.5634,34.2245,41,44.5606,0,132,124,14,130,9,1.00256,53.5522,0.0,0.0,2.5,8.548,29.1505,0.0,0.0,127.0,65.23041,0.00022,0.65,1.785,-1.0,0.0,68.96312299418238,0.08665951237425838,21.54440477159288,0.16202236045567692,0.12825225087866793,0.11835050556496815,0.06554278947914041,168.39234283189126,41.10204475308642,2.3552465594911536,93.45993461418996,0.17473828101967168,0.10054853215285317,0.8779560784313726,23186.54019190144,0.4715894863485284,0.136477090041351,65216.993117629805,0.06456079533232735,0.04258135618939809,7.688651591620283,95.00128101465947
84,484,53.0982,34.9303,41,47.1408,0,132,123,14,130,9,0.99803,54.02605,0.0,0.0,2.39286,8.553,29.37035,0.0,0.0,127.0,65.23305,0.00029,0.65,1.772,-1.0,0.0,68.60364675159902,0.08723038866106346,21.764059372890145,0.16212530977477857,0.1277963962470098,0.11841045498402342,0.06544937945902848,167.93425405501247,41.066743827160494,1.4972180422199142,90.7265523997263,0.17302680972756943,0.10079351977717538,0.8777556862745098,24266.24252202334,0.4715894863485271,0.13475850792480823,65318.09925142332,0.06553229839004422,0.042457907153240416,7.66818812902362,94.93568132045917
85,485,53.6561,35.3953,42,47.7547,0,132,123,14,130,9,1.01024,54.58714,0.0,0.0,2.64286,8.714,29.98771,0.0,0.0,127.0,65.26387,0.00022,0.65,1.697,-1.0,0.0,67.78746861596434,0.08777595062852667,21.84196283787857,0.1638205845496867,0.12588674759070614,0.11912997583591153,0.06542059379948424,167.49476603504837,40.96831597222222,1.6205014261428257,92.8523511564138,0.16993705313876106,0.10098540806672246,0.8793250980392157,25185.826177465173,0.4715894863485292,0.13320717515405844,65463.15754222616,0.06541052475122876,0.042401358158445666,7.657567577901859,94.85022619443046
86,486,54.0234,35.9133,42,49.1053,0,131,123,14,130,9,1.00075,54.96636,0.0,0.0,3.14286,8.816,30.37708,0.0,0.0,127.0,65.26606,0.00023,0.65,1.716,-1.0,1e-06,68.46838531595269,0.08832772381960906,21.994537730275848,0.1641877814615199,0.12343125606485666,0.11986185686642585,0.06524502524241226,167.06871830016428,40.972559799382715,2.0266968797218765,90.96943521080088,0.16695436245598633,0.10133006900851148,0.8799580392156863,25465.365097626083,0.473807112391762,0.13179507387677955,65429.29611530673,0.06576144381916639,0.04233584939392862,7.65396263177587,94.78424238892784
87,487,54.2642,35.5182,42,47.2752,0,131,123,14,130,9,0.99706,55.22272,0.0,0.0,3.57143,8.682,30.81922,0.0,0.0,127.0,65.22007,0.00015,0.65,1.809,-1.0,0.0,68.44335010873927,0.08877063498529437,22.184960259331596,0.16449596297359026,0.12193646805414855,0.12130289968377757,0.06521858440715723,166.65679379857235,40.816261574074076,1.8644352021962358,94.7031449729019,0.16466422919777918,0.10170892295641668,0.8787666666666667,25735.750502366845,0.48370682039310703,0.129873394466431,65425.217483942506,0.0664614344672051,0.04218497779163779,7.646342954052457,94.69003255598741
88,488,54.3778,35.6589,42,47.1782,0,131,123,14,130,9,1.00082,55.35012,0.0,0.0,4.14286,8.581,30.48523,0.0,0.0,126.0,65.16007,0.00014,0.65,1.78,0.13169,0.0,69.0531717408416,0.08933698806872983,22.386559380425346,0.1647792319860847,0.12018238339098518,0.12095779324222286,0.06506784577474159,166.24489697436732,40.673032407407405,2.2788288229607545,94.28544809071315,0.16175723388965474,0.102112486882681,0.8783866666666666,25858.322728137646,0.48148919434987886,0.12746941413299476,65740.63353697714,0.06696855358145255,0.042121787247440506,7.633253971752391,94.67885170311746
89,489,54.0226,35.7557,42,47.5757,0,130,123,14,130,9,0.99799,54.99902,0.0,0.0,3.35714,8.866,30.61105,0.0,0.0,126.0,65.17273,0.00015,0.65,1.793,-1.0,0.0,69.44002231829359,0.08974736303538268,22.480329348717206,0.1658231168391117,0.1183466150680137,0.12141321261444125,0.0649579979049432,165.83377658084092,40.62731481481482,1.2242450127139985,94.0709159419785,0.15981755401517228,0.1024338710709163,0.8795333333333333,25218.780102096884,0.481489194349874,0.1242727853127834,65455.283215759635,0.06748736973551409,0.04201768453135295,7.633426729811671,94.76004771765233
90,490,53.5403,35.5614,42,47.5404,0,130,123,14,130,9,1.01515,54.55535,0.0,0.0,3.42857,8.877,30.70212,0.0,0.0,127.0,65.17446,0.00015,0.64,1.67,-1.0,0.0,70.64671491507237,0.08987854651937377,22.724904001494984,0.16489412814138488,0.11675709228461252,0.12308698422006654,0.06466782073405829,165.4382337883182,40.64539930555556,1.9543512049725356,92.07703993285807,0.1572682001424254,0.1025914870924711,0.8803807843137256,24309.872035918434,0.477648153370819,0.1213006555572178,65189.019186402606,0.06776503035144849,0.04180018218190084,7.648222906352639,94.80252517784103
