,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,color_fulness,cubrow.0.3,tone,movement,cubcol.0,temporal,contrast,cubrow.1.0,cubrow.0,blockiness,saturation,cubrow.0.5,staticness,fft,uhdhdsim,blur,cubcol.1.0,cubcol.0.3,cubcol.0.6,cubcol.0.5,cubrow.0.6,noise
10,210,67.5583,2.69498,33,3.87859,0,106,131,8,125,6,0.97936,61.07182,0.0,0.0,4.17857,3.987,2.28888,0.0,0.0,126.0,59.78275,0.00022,0.29,1.429,-1.0,6.52785,162.05227354458515,0.2697879876561432,0.8548941176470589,0.37123842592592593,0.005553603347219367,2.21228253040645,92.27431584060753,0.10363450706007905,0.1053160463795077,2.1428150860607507,31.778602129147377,0.1534741218597597,531.438938253396,68975.538936743,90.11149440889349,60939.70000308158,0.005791262463318829,0.06933529057337869,0.22085702326682485,0.22094146591266706,0.1477931069826427,0.22448911659759255
11,211,67.628,2.618,33,3.82887,0,106,131,8,125,6,0.97916,61.13876,0.0,0.0,3.71429,3.996,2.26608,0.0,0.0,126.0,59.84427,0.00025,0.29,1.399,-1.0,6.566452,161.29246859013028,0.2697519807498627,0.8559882352941178,0.419897762345679,0.005577382985872451,2.2046752254684225,93.68689002497062,0.10404027161642139,0.10537322026367651,2.107212510536391,31.67055633921682,0.15325853042868945,531.3060417082675,69040.52331289338,90.08912442847218,61080.45704042727,0.005749608418221208,0.07169792465710656,0.22187562432775929,0.22097877168332083,0.1478979024352732,0.2244891165975924
12,212,67.6404,2.67651,33,3.86645,0,106,131,8,125,6,0.97766,61.16783,0.0,0.0,4.17857,3.998,2.2001,0.0,0.0,126.0,59.844,0.00022,0.3,1.391,-1.0,6.545528,161.00681539261316,0.2699656633325482,0.8554070588235294,0.39467592592592593,0.00558419793672853,2.1932080143098425,93.66477831111573,0.10413120780729632,0.10534773809951539,2.002590966152975,31.634477403428818,0.15321246043792336,531.0654986762952,69031.75722014997,90.11391446889868,61130.527743848535,0.0057007016964681495,0.07416928494384356,0.22280232519353346,0.22085719298903292,0.1482382167870797,0.22448911659759196
13,213,67.668,2.75922,33,3.85259,0,106,131,8,125,6,0.97882,61.17953,0.0,0.0,4.14286,3.998,2.25507,0.0,0.0,126.0,59.88877,0.00024,0.29,1.5,-1.0,6.613625,160.31836452103815,0.2698839559234501,0.8560250980392158,0.33251350308641975,0.005641705170895816,2.198927638886662,92.89322674679312,0.10459467894315262,0.1053736095529179,2.3502648018429677,31.56616041395399,0.15316988582246063,530.921632317115,69045.63358058697,90.07721658080185,61142.00386739791,0.0056534301534317,0.07667559912352756,0.22348491572557505,0.2209062793083194,0.1485447975533775,0.2244891165975913
14,214,67.7091,2.87006,33,3.98892,0,106,131,8,125,6,0.98692,61.21588,0.0,0.0,4.60714,4.01,2.32388,0.0,0.0,126.0,59.91472,0.00023,0.29,1.547,-1.0,6.543287,161.51042443827012,0.26992887521202147,0.8552443137254904,0.3125,0.0055497171228535095,2.262759780063642,93.31665325243547,0.1050589871096134,0.1052067049481119,1.9623576400129967,31.717921692648048,0.1531257361867927,530.7107042278647,69016.01550945782,90.07342807875511,61264.425243132704,0.005617654240990698,0.07926260167984915,0.22423578813108913,0.2209137364091696,0.14872508635939935,0.22448911659759233
15,215,67.6848,3.09616,33,3.91345,0,106,131,8,125,6,0.98464,61.18618,0.0,0.0,4.60714,4.014,2.42025,0.0,0.0,126.0,59.95965,0.00023,0.29,1.438,-1.0,6.611755,161.19866533644657,0.26995885701447847,0.8560407843137257,0.5377604166666666,0.005529109933816617,2.3110687860596397,93.69799527631677,0.10533856149475151,0.10526702447474891,2.0308020676011678,31.767506917317707,0.15318337387645928,530.5704706833575,69148.31568100586,90.0932622961413,61204.00489680975,0.0055652287009550355,0.08129991592463437,0.22510019163313683,0.22089210210541863,0.14895092378415883,0.2244891165975923
16,216,67.6329,3.3298,33,4.06024,0,106,131,8,125,6,0.98484,61.1352,0.0,0.0,4.78571,4.011,2.61706,0.0,0.0,126.0,59.93317,0.0002,0.3,1.403,0.43994,6.660562,160.79836892802095,0.2700727187653778,0.8557501960784314,0.6327160493827161,0.005544727760124537,2.3764275815626115,92.86633340282691,0.10545077905115095,0.10523363665287658,1.9265822590704824,31.662835768711417,0.15323893488516882,530.3498715074824,68989.54758875007,90.1143442868404,61110.43568006681,0.005612134070431317,0.08271457171447155,0.22669777292323073,0.22091338621447776,0.14927940462709013,0.22448911659759196
17,217,67.6652,3.29381,33,4.10654,0,106,131,8,125,6,0.9888,61.16331,0.0,0.0,4.46429,4.0,2.82381,0.0,0.0,126.0,59.97771,0.00027,0.29,1.541,-1.0,6.559108,160.53931746690628,0.27005219623360543,0.8565607843137255,0.7760898919753086,0.0055125065027718766,2.4034819202132938,93.2661540154688,0.10552499680267524,0.10522471090438998,1.7707435693269147,31.69455803765191,0.1532246338534494,530.1754034203786,69039.71873616125,90.10869232673403,61312.66592187024,0.005630918764332889,0.08302496497731171,0.22851591640704375,0.22088861867197268,0.1494699093415969,0.2244891165975924
18,218,67.6374,3.09754,33,3.77279,0,106,131,8,125,6,0.98855,61.14836,0.0,0.0,4.39286,4.021,2.78924,0.0,0.0,126.0,59.97068,0.00025,0.29,1.437,-1.0,6.520148,161.09449307298595,0.2701485476909784,0.8560776470588236,0.8135127314814815,0.005518926367275862,2.3890600713861003,93.55753516041612,0.10555282739408446,0.10519473035116483,1.9217121073264627,31.7180825692636,0.15338238572533472,529.9673001697826,69034.5706265142,90.1151679989362,61182.76314357167,0.005667052508439331,0.0832658777528476,0.23059789677994297,0.22091980686829737,0.14939712157651788,0.22448911659759227
19,219,67.6952,2.74567,33,3.63306,0,106,131,8,125,6,0.98236,61.20291,0.0,0.0,4.60714,4.005,2.61963,0.0,0.0,126.0,60.01123,0.00021,0.29,1.361,-1.0,6.57645,161.28883617275199,0.2701894790802036,0.8582431372549021,0.7242959104938271,0.005511177387059381,2.351308662027492,93.45910480762673,0.10573302469542674,0.1052223927087604,1.8961810863998192,31.71876054928627,0.15345483177925306,529.8184266888791,69065.93926086728,90.12326471507988,61309.57750877055,0.0056750094459546785,0.08407974537241651,0.23243957070608245,0.22095176816815518,0.14951119074691366,0.2244891165975923
20,220,67.6862,2.64332,33,3.54461,0,106,131,8,125,6,0.97961,61.20787,0.0,0.0,4.03571,4.011,2.31123,0.0,0.0,126.0,59.99706,0.00026,0.29,1.404,-1.0,6.597256,160.85505882956372,0.27034502481384404,0.8568513725490197,0.8950617283950617,0.00553805666276786,2.2834159132809537,93.07513777623186,0.1060123690761859,0.1052295603771166,1.930085961051636,31.759046012972608,0.15352212253475284,529.6328875048106,69052.84576959917,90.11666122314702,61236.48032581098,0.0056590798868950245,0.08576784201497616,0.23424265529162475,0.22095588522532875,0.1494882731405592,0.22448911659759085
21,221,67.7574,2.65146,33,3.51509,0,106,131,8,125,6,0.98324,61.2736,0.0,0.0,4.0,3.994,2.22398,0.0,0.0,126.0,60.02497,0.00022,0.29,1.384,-1.0,6.576505,160.33110533346294,0.2703878493260307,0.8581976470588235,0.6821952160493827,0.005529452346833498,2.249779331600115,93.40735248054547,0.10631965641346416,0.10518347666813091,1.9138105632629239,31.667928436656055,0.15360869965570556,529.5336551923401,69135.79171386558,90.09530637486706,61380.14299897359,0.005663972390463833,0.08752361232750183,0.2359543058401135,0.22097248336214195,0.1494861846833589,0.2244891165975925
22,222,67.7655,2.80444,33,3.59635,0,106,131,8,125,6,0.98288,61.27696,0.0,0.0,4.17857,4.007,2.22919,0.0,0.0,126.0,60.02856,0.00025,0.29,1.386,-1.0,6.593009,161.2489820053989,0.2703782067960595,0.8573494117647058,0.5685281635802469,0.005519183644227776,2.2395066380781024,92.99577002201113,0.10653886708366996,0.10520797658017163,2.0378096721590047,31.76179202986352,0.1537241428535669,529.4301994759661,69066.56757869042,90.11847505105456,61344.83858886026,0.00565965608134528,0.08869210741590765,0.2374466877573492,0.22102383391235694,0.14975364639239938,0.22448911659759216
23,223,67.827,2.78378,33,3.4512,0,106,131,8,125,6,0.98378,61.33434,0.0,0.0,3.89286,4.003,2.36763,0.0,0.0,126.0,60.05314,0.00017,0.29,1.382,-1.0,6.637862,161.41282285016075,0.27036664981283204,0.8577294117647059,0.5639467592592593,0.005501927976644433,2.2552227050977645,93.72513204572385,0.1066898793552465,0.10514646755783695,2.0423587909247956,31.78148114239728,0.15392060490095577,529.3858322827905,69101.07483644997,90.08471409980052,61522.72121251927,0.005670724460202193,0.08930224947045239,0.23882766809883668,0.22103418446892473,0.15004082122397383,0.22448911659759152
24,224,67.7941,2.67119,33,3.69703,0,106,131,8,125,6,0.97909,61.29462,0.0,0.0,5.0,4.019,2.3475,0.0,0.0,126.0,60.03743,0.00023,0.29,1.475,0.44367,6.597753,161.94475321290977,0.2703496660883099,0.8575796078431372,0.5865644290123457,0.005490334467742537,2.2418343553898388,93.86615903375026,0.10688578893249905,0.10520959719888778,2.096986917384793,31.874328990041473,0.15414860363774563,529.294747752459,69125.42170484706,90.11117533138338,61364.20988947324,0.005676458699401559,0.08985835838934503,0.2400168193524084,0.22103260113031478,0.1502481837185487,0.22448911659759205
25,225,67.8557,2.63085,33,3.55207,0,106,131,8,125,6,0.98313,61.35313,0.0,0.0,4.57143,4.006,2.25036,0.0,0.0,126.0,60.05096,0.00025,0.29,1.39,-1.0,6.639443,162.0584767069877,0.27031176923393585,0.857609411764706,0.7682291666666666,0.0055111659512397035,2.198124258817423,93.73202350865671,0.10701452873998857,0.10520080727823468,1.9801805851667753,31.835998158396027,0.15430890904927977,529.2447293677582,69087.13000208726,90.07537183091426,61543.145211228955,0.0056506528363902955,0.09038977005761406,0.24115617284509655,0.22100282898517556,0.15046855499011652,0.22448911659759052
26,226,67.8234,2.61434,33,3.56215,0,106,131,8,125,6,0.99071,61.32745,0.0,0.0,4.0,4.024,2.21021,0.0,0.0,126.0,60.01907,0.0002,0.29,1.416,-1.0,6.621028,161.43209680446319,0.2702848998796224,0.8576627450980394,0.7710744598765432,0.00548245276967832,2.1844567308252496,93.56211185251674,0.10707142492313733,0.10526833777924045,1.9620174659164407,31.740838133258585,0.15450524132795884,529.1698065023346,69076.26884795088,90.09595757885867,61350.694997588645,0.005671458954095741,0.09116367734623762,0.2421527888396983,0.22099497257717715,0.15074133741491264,0.2244891165975924
27,227,67.9126,2.63777,33,3.479,0,106,131,8,125,6,0.98785,61.41922,0.0,0.0,4.07143,3.998,2.19843,0.0,0.0,126.0,60.04029,0.00025,0.29,1.498,-1.0,6.622888,161.97337989382316,0.27033986800194476,0.8576996078431374,0.767602237654321,0.0055083781723790845,2.1719963162227476,93.95191795671639,0.10715465234900548,0.10527534155021696,1.7260658965642701,31.839512577763312,0.15469379443210063,529.114018320253,69120.19647530172,90.0582191895645,61662.321315689485,0.005665170107144957,0.09196964080048323,0.24311625017403796,0.22098771065132888,0.15095657898078688,0.22448911659759088
28,228,67.8295,2.73768,33,3.36182,0,106,131,8,125,6,0.98396,61.34167,0.0,0.0,3.96429,4.007,2.21801,0.0,0.0,126.0,59.97904,0.00021,0.29,1.37,-1.0,6.605385,161.3184923758345,0.2703577548508858,0.8562780392156862,0.7489872685185185,0.005496556307577611,2.195668683943506,93.86857747832836,0.10721392785463223,0.10532650444077477,2.120803870174287,31.672682773919753,0.1548303428135023,529.0320261106907,69042.00746676534,90.09912654887052,61395.51295881911,0.005666158247289987,0.09290750567251105,0.24401290234280879,0.2209356180394071,0.15108226510288802,0.2244891165975924
29,229,67.8859,2.88389,33,3.46223,0,106,131,8,125,6,0.97766,61.39642,0.0,0.0,4.35714,3.997,2.30724,0.0,0.0,126.0,59.99685,0.00026,0.29,1.358,-1.0,6.66001,161.9245174084149,0.2703125157601252,0.8569124509803895,0.8251832561728395,0.005505761771752722,2.267175563844635,93.99245772074474,0.10725881940584642,0.10533669177676233,2.043518087924651,31.774590574664835,0.15504378651653458,528.9501473436524,69023.73603814439,90.08933144376108,61555.19154304855,0.005662992994747214,0.09392174494795918,0.24482308864243038,0.22094072163695258,0.15121212358152963,0.22448911659759233
30,230,67.8469,3.02246,33,3.49436,0,106,131,8,125,6,0.98279,61.36499,0.0,0.0,4.21429,4.014,2.43369,0.0,0.0,126.0,59.95239,0.00019,0.29,1.394,-1.0,6.581332,161.71415010620663,0.27032543860376346,0.8560407843137257,1.0153356481481481,0.005498573907034938,2.3362924220607746,93.88515211415721,0.10733662155014728,0.10534101354474078,2.093633595674777,31.678150129906925,0.15523720507252134,528.859452779651,69028.16311592507,90.07525219849069,61396.855040890194,0.005661150333542687,0.0939866533076281,0.24553883435952145,0.22090624874559392,0.15120510244007793,0.2244891165975933
31,231,67.9548,2.83967,33,3.5396,0,106,131,8,125,6,0.97729,61.46411,0.0,0.0,4.03571,3.99,2.55588,0.0,0.0,126.0,59.95192,0.0002,0.29,1.56,-1.0,6.643494,161.45226715752312,0.27041502316976906,0.8568364705882354,1.1477141203703705,0.00549446905271231,2.401530029536897,93.52456057620171,0.10750536182905317,0.10532177187833512,2.2378468036737957,31.676220175660685,0.15546279156964793,528.7769984979144,69089.22614970733,90.07490042565846,61582.83585796388,0.005645448991804393,0.0942571381767891,0.24621667221532265,0.22093315748108516,0.1512351111397664,0.22448911659759122
32,232,67.9716,2.61151,33,3.38066,0,106,131,8,125,6,0.98539,61.48007,0.0,0.0,4.07143,4.008,2.39413,0.0,0.0,126.0,59.94038,0.00022,0.29,1.371,0.4402,6.656405,161.8586758876924,0.27039157268091674,0.8559882352941178,1.2548707561728396,0.005492480149246096,2.3487681532466675,93.76056649790914,0.10761789665071589,0.10534577835957079,2.1572996544890266,31.72139674057195,0.1556910553573516,528.6935232220382,69052.37723378328,90.07184389656558,61602.9696398901,0.00563657411659217,0.09476102772302866,0.24688949672348545,0.22096022836532783,0.1512616241628821,0.22448911659759255
33,233,68.0199,2.38712,33,3.33336,0,106,131,8,125,6,0.99143,61.52446,0.0,0.0,4.67857,3.981,2.19767,0.0,0.0,126.0,59.93075,0.00023,0.29,1.431,-1.0,6.641125,161.0299080520126,0.27040496332654906,0.856270980392157,1.3542148919753085,0.005485914140224025,2.298304220309977,93.75636008739995,0.10786240933704078,0.1053403686641121,1.8025787133704474,31.661188196252894,0.1558430184388925,528.6262570503421,69045.32072904898,90.02015624599649,61578.49955068721,0.0056341374680518785,0.09536934384354066,0.2474770714101542,0.2209994904295813,0.1513222516911903,0.22448911659759155
34,234,67.9951,2.43211,33,3.2628,0,106,131,8,125,6,0.99168,61.4901,0.0,0.0,4.5,3.997,1.99537,0.0,0.0,126.0,59.91123,0.00018,0.29,1.347,-1.0,6.755131,161.04142421580843,0.2704754254909798,0.8556250980392157,1.4140625,0.005508372231215702,2.2085282641662976,91.40770201417891,0.10804451877848872,0.1053095357500056,2.182205077708759,31.650908293547452,0.15586613332970367,528.551667415766,69106.97966561429,90.05472658448639,61588.50643236218,0.005615755998831917,0.09621278464043079,0.24809872488320855,0.22101581614129076,0.1513782758670101,0.22448911659759185
35,235,68.0367,2.51096,33,3.37361,0,106,131,8,125,6,0.98786,61.53909,0.0,0.0,4.28571,3.993,2.03698,0.0,0.0,126.0,59.95687,0.00027,0.29,1.491,-1.0,6.667829,161.8294538818381,0.27046378483742944,0.856270980392157,1.5472125771604939,0.005503249291250863,2.2003414598344175,94.02244324199391,0.10828385613233324,0.10531861645123526,1.9128370447835088,31.720309222186057,0.15568746642082976,528.5033931780055,69082.81017824943,90.02731620412627,61664.3183335994,0.00560057400837952,0.09701365846146104,0.2486368383577222,0.22099615948375156,0.1513804143086358,0.22448911659759171
36,236,67.9662,2.64339,33,3.5497,0,106,131,8,125,6,0.98767,61.47363,0.0,0.0,4.32143,4.002,2.10544,0.0,0.0,126.0,59.95127,0.0002,0.29,1.361,-1.0,6.730392,162.2217919012855,0.2704861341523669,0.8559733333333335,1.6259645061728396,0.0054994218111589135,2.1949854657153534,93.45240872474312,0.10845059165681603,0.10532028619936865,1.9873314262529893,31.801437189549574,0.15554163957307124,528.4588011672816,69080.85202440382,90.0517402911977,61519.20385580699,0.005615583776763424,0.09757709057553188,0.24917137590893415,0.22099175427777357,0.15146174438907012,0.22227149055436415
37,237,68.0165,2.7349,33,3.52377,0,106,131,8,125,6,0.99103,61.52052,0.0,0.0,3.71429,3.985,2.22964,0.0,0.0,126.0,59.9733,0.00027,0.29,1.439,-1.0,6.734523,161.9063947201534,0.2704484974224317,0.8557501960784315,1.7177854938271604,0.005485337293599178,2.2057221634525233,93.92953181958315,0.10864662607198654,0.10536517299576091,2.0476340728322024,31.821282092435858,0.15544330609777546,528.4378530968447,69147.84980281684,90.03895377967237,61630.903045312945,0.005586169271849185,0.09801104843515229,0.249643827913081,0.22098565882105994,0.15147019068407735,0.22448911659759122
38,238,67.9828,2.85881,33,3.43562,0,106,131,8,125,6,0.98853,61.49334,0.0,0.0,4.42857,3.994,2.30056,0.0,0.0,126.0,59.9435,0.00018,0.29,1.342,-1.0,6.690587,160.68415679071387,0.27044416942899246,0.8549019607843138,1.8155381944444444,0.00550797839691518,2.207031485009456,93.91059127702965,0.10890488117501393,0.10537814206866765,2.056250540757127,31.758380089277104,0.155318368789202,528.3944527437405,69102.39116607892,90.0617313931061,61476.541870924506,0.005600719353520839,0.09837743988324145,0.2501490485808274,0.22099667466382372,0.15156779421724573,0.22227149055436202
39,239,68.0914,3.01178,33,3.54897,0,106,131,8,125,6,0.9824,61.60137,0.0,0.0,3.67857,3.99,2.40951,0.0,0.0,126.0,59.99734,0.00021,0.3,1.423,-1.0,6.650569,161.14344382568905,0.27041806401060425,0.8551698039215687,1.8892746913580247,0.005500438467857215,2.2344469523509325,93.57494520725126,0.10887690721924213,0.10541206796821596,1.9065528025756984,31.79033726821711,0.15527680365509403,528.4062901205662,69101.13713035859,90.02335405605835,61764.20635539287,0.005576321953991044,0.09874189206217611,0.2506688588476371,0.22098478827823617,0.15164826942404175,0.22448911659758672
40,240,68.0378,3.21127,33,3.87312,0,106,131,8,125,6,0.98423,61.55185,0.0,0.0,3.64286,3.988,2.54243,0.0,0.0,126.0,59.95765,0.00022,0.29,1.366,0.44059,6.637626,160.3137453892025,0.2704350515046379,0.8540011764705883,2.1557195216049383,0.0055004411916803365,2.269415863243118,93.41892488647356,0.10907951496367473,0.10542173618620018,2.1672937340694434,31.75135162730276,0.15524913918076577,528.3964403503539,69021.775149343,90.05480549008647,61641.39279884393,0.005573913921292375,0.099176717156222,0.2511830374714877,0.22099440840268622,0.1518053563264373,0.22227149055436468
41,241,68.0826,3.37317,33,4.01849,0,107,131,8,125,6,0.98654,61.61143,0.0,0.0,4.64286,3.979,2.72063,0.0,0.0,126.0,60.00789,0.00026,0.3,1.446,-1.0,6.606993,161.13261292583752,0.2704051259822826,0.8549019607843138,2.2429108796296298,0.005502361653802239,2.3266508973518456,91.8668010338674,0.10907754253329123,0.10542401852323988,2.0799954017886995,31.929077336817613,0.15517665735497507,528.4118802115347,69174.8578953802,90.00030568528514,61733.188628952346,0.005561362294040377,0.09943841246193266,0.2516582964271933,0.22099726381324353,0.15191392648303426,0.2244891165975921
42,242,68.0353,3.54086,33,4.04039,0,107,131,8,125,6,0.98784,61.56893,0.0,0.0,5.28571,3.981,2.85587,0.0,0.0,126.0,59.985,0.00028,0.29,1.347,-1.0,6.731375,160.41387675024956,0.27043846233318447,0.8543364705882354,2.326581790123457,0.005507347548647144,2.358557340329774,93.67618241036227,0.10919479874147844,0.10542146847056849,2.3055642397638176,31.855620019229843,0.15509295842635365,528.4233781693563,69152.18116711057,90.02587487398762,61592.92068247415,0.005561957483720698,0.0997386574579576,0.2521234267692782,0.2209776761912118,0.15202084062528895,0.22227149055436382
43,243,68.0731,3.73266,33,4.19036,0,107,131,8,125,6,0.98537,61.63067,0.0,0.0,4.64286,3.999,3.00636,0.0,0.0,126.0,59.94605,0.00028,0.29,1.508,-1.0,6.62802,161.46573028902242,0.27046665394222896,0.8509803921568628,2.4518711419753085,0.005533842590193654,2.4269170848588617,90.71713651681492,0.10932120152706676,0.10539778370878668,2.2690058985618204,31.928653104805655,0.15497003063441903,528.4647986470899,69163.36870632577,90.00458870663736,61659.362937738355,0.005546391302844085,0.10008787866340424,0.25251960834569387,0.22096389284666904,0.15206376264154042,0.22448911659758952
44,244,68.0062,3.92819,33,4.36296,0,107,131,8,125,6,0.98727,61.569,0.0,0.0,4.75,3.984,3.17095,0.0,0.0,126.0,59.91837,0.00031,0.29,1.356,-1.0,6.729328,161.1656972070706,0.2704666742615453,0.8490686274509806,2.587480709876543,0.005503480834903759,2.4705388893011544,91.23404584507196,0.10946252705382868,0.1053901669018467,1.9967411315174977,31.887353025836706,0.15484045599389507,528.4865417862743,69063.37430301303,90.03685778711109,61383.116495192946,0.0055514164258008755,0.10047415961914513,0.2528415395786853,0.22097525189532166,0.1520917228463569,0.22448911659759188
