,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.1.0,cubcol.0.5,cubrow.0.3,uhdhdsim,cubrow.0.6,temporal,noise,cubcol.0.6,fft,cubcol.0,cubrow.0.5,blur,contrast,color_fulness,cubcol.0.3,blockiness,staticness,saturation,tone,cubcol.1.0,movement,cubrow.0
45,445,46.2751,34.6784,31,47.5865,0,128,123,9,130,7,0.98544,45.14362,0.0,0.0,5.78571,9.648,29.49475,0.0,0.0,125.0,60.43606,0.00024,0.31,2.525,-1.0,1.401408,0.052319917627397815,0.1802779208839891,0.06269094470163673,96.37480131383788,0.08350474532184039,7.233499919854495,0.3005991691231505,0.18965370469721834,63260.627497213805,0.12207726892112447,0.0908244198187261,13123.527493889966,94.188460754944,81.63899083018217,0.1209798136683861,1.9455573641683923,224.35219180935607,23.054459936824845,0.8435250980392157,0.1430960522253175,31.288001543209877,0.03594116405778395
46,446,45.8262,34.3453,31,49.1733,0,128,124,9,130,7,0.99559,44.64997,0.0,0.0,5.03571,9.718,29.75853,0.0,0.0,125.0,61.0023,0.00022,0.31,2.513,-1.0,1.352223,0.05211107701479288,0.17848029666540252,0.06269371519179336,96.48979631902623,0.08343025539775653,7.198727219374332,0.29838154307991527,0.18931185635518263,63288.941384196165,0.12100173746108742,0.09104050050055063,12565.576274044828,94.72169154862941,80.44910971158205,0.12127578039189502,2.0906928365657578,221.7269264824729,22.72824172031732,0.8484654901960785,0.14260868153900952,31.92775848765432,0.035953930541773774
47,447,45.2837,34.4791,30,47.0443,0,128,124,9,130,6,1.00231,44.03022,0.0,0.0,4.03571,9.681,29.48168,0.0,0.0,125.0,61.52282,0.00026,0.31,2.415,-1.0,1.354193,0.05199958886316535,0.17709316687962093,0.06259325586841241,96.60625141531219,0.08329654401118898,7.185876203228634,0.29838154307991,0.18948242634353482,63301.31107132846,0.12046171957562911,0.09100539377527478,12194.65091270251,91.61106357261093,80.05392757927365,0.1223031828393091,2.5190495350257267,219.17736774778797,22.517533855673708,0.8522164705882355,0.1428458570689422,32.213927469135804,0.03592304363223756
48,448,44.6649,34.735,29,48.655,0,129,124,8,129,6,0.99449,43.36495,0.0,0.0,6.14286,10.149,29.59975,0.0,0.0,125.0,61.96144,0.00025,0.31,2.677,0.38992,1.397902,0.05181530777784804,0.1756139827195948,0.0625650619133391,96.67594115748146,0.08308866758814629,7.1632129247890015,0.29232287605760915,0.19027757763938952,63186.682688327084,0.11990699888591111,0.09097943688451561,11468.180483536958,95.22727528096017,79.5157061126142,0.12212973337140877,1.8370458330623745,216.69499401703757,22.337375782154226,0.856874117647059,0.14277281164803315,32.3296199845679,0.03587693756334745
49,449,44.2955,34.7277,29,47.7691,0,129,124,8,129,6,1.00368,42.96372,0.0,0.0,4.42857,10.138,29.80836,0.0,0.0,125.0,62.31137,0.00027,0.3,2.608,-1.0,1.472052,0.05188946751760464,0.17462855576081948,0.06253346904209679,96.74436002495952,0.08286279567796374,7.133457072993626,0.2802055420130332,0.19207022253357045,63124.910677643646,0.12005845239314389,0.09098055040206958,11267.55496244331,94.48684796546905,78.68636211699022,0.12228502439690633,1.2133811281048663,214.32366304449368,22.147706208405673,0.8600596078431374,0.14154975160353597,32.31052276234568,0.03588865388019412
50,450,43.9723,34.6883,29,48.0652,0,130,124,8,129,6,0.99403,42.62307,0.0,0.0,7.0,10.056,29.81233,0.0,0.0,126.0,62.5334,0.00024,0.3,2.745,-1.0,1.512697,0.05190433304230315,0.17405377532404295,0.06253717188971195,96.81837206807502,0.08275445505147587,7.1179624429320905,0.27798791596980393,0.19304572257998825,63053.07154294352,0.1199910684210715,0.09093073499408023,11029.839427176157,94.56825073059586,77.88903178053488,0.12214098761374637,1.5137444070090862,212.0000524748113,21.792612334828316,0.8600596078431374,0.1405417139279038,32.57629243827161,0.03577985689574939
51,451,43.5801,35.1324,29,49.3215,0,130,124,8,129,6,1.00767,42.23135,0.0,0.0,7.25,10.219,29.77694,0.0,0.0,126.0,62.86849,0.00016,0.31,2.761,-1.0,1.494463,0.05210087854040062,0.17341470922681787,0.0626344939738788,96.99780664826598,0.08266410377663372,7.125230642971143,0.27798791596980305,0.19228904484450918,63194.02908766133,0.12080985725338993,0.09091783499095811,10741.438632434401,94.11962782543242,76.04471609156535,0.12108538519830232,1.4305832464039154,209.74670815309355,21.580530614028742,0.8600596078431374,0.13962504622197225,32.543258101851855,0.035759853207232815
52,452,43.5816,35.8899,28,48.7133,0,130,124,8,129,6,1.00657,42.17821,0.0,0.0,5.67857,10.184,30.15154,0.0,0.0,126.0,63.32475,0.00019,0.31,2.984,-1.0,1.550216,0.052315923103236295,0.17268034936539803,0.0626369065554351,97.04933328099057,0.0824958300341438,7.121950368486369,0.27798791596979955,0.19083272382266844,63158.74917419744,0.12041398481005967,0.09095408320312837,10997.122093754575,92.50575029907242,75.81135181433532,0.12010115923231293,2.409625037288304,207.5122395092105,21.412688078703702,0.8616070588235295,0.13852870396183536,32.730565200617285,0.03575022059564746
53,453,43.6895,36.5812,28,47.4974,0,131,124,8,129,6,1.00804,42.24853,0.0,0.0,7.32143,10.284,30.79763,0.0,0.0,126.0,63.69231,0.00016,0.31,3.248,-1.0,1.488162,0.05256439254375822,0.17150388473761227,0.06266178373120465,97.07682335677598,0.08260419432321897,7.1159975570538165,0.27798791596979994,0.1897430978975231,63239.660872817694,0.12066097002535033,0.09105123106900115,11233.143084970288,92.5213269101905,74.0982666543173,0.11911586950240247,2.0071203795019072,205.32245984281255,21.201197494695215,0.8611984313725491,0.13735807492114094,32.668692129629626,0.035718127081191736
54,454,44.05,38.6028,29,49.5347,0,131,124,8,129,6,1.01717,42.6239,0.0,0.0,5.10714,10.577,31.41194,0.0,0.0,126.0,63.80002,0.00017,0.31,2.967,-1.0,1.514702,0.05276365071732299,0.1698798327787242,0.06274398742851357,97.06905265540543,0.08255677469803137,7.1390270220999765,0.2779879159697988,0.18854313558165792,63277.37427527947,0.12141130684146488,0.09098495561983555,11455.545980503874,92.06767809938187,73.36731551048871,0.11826234075519289,1.612515548995631,203.17663601901964,21.034541377314813,0.8588611764705884,0.136319391759439,32.84741512345679,0.0357230537078327
55,455,44.6283,39.4311,29,53.0775,0,131,124,9,129,6,1.01155,43.30531,0.0,0.0,5.60714,10.491,33.1188,0.0,0.0,126.0,63.71657,0.00015,0.31,2.812,-1.0,1.459395,0.05302851103772236,0.16871962510643582,0.06285137202313128,96.99017630624448,0.08244157296335525,7.190415505033827,0.2779879159697994,0.18762932466254556,63275.392723716446,0.12265520983899378,0.09122351558719186,11761.01418560219,93.95727204444788,72.78470756213545,0.11737718561138806,2.4492130843043,201.0410323601961,20.939154354142552,0.8520823529411766,0.13536541913121522,33.05912422839506,0.035649350820339966
56,456,45.4407,39.5744,30,53.2029,0,131,124,9,129,6,1.01464,44.09558,0.0,0.0,5.5,10.528,33.8138,0.0,0.0,127.0,63.833,0.00016,0.3,3.036,0.40741,1.447197,0.05334731458559598,0.16745057255927487,0.06301743887695407,96.838085593545,0.08243693696109025,7.222951385467092,0.27798791596980443,0.18667870839182343,63431.18978164707,0.1242183394220577,0.09144348342236075,12348.774525555587,92.05809796908856,73.41888365479834,0.11654166595144062,1.9893785562842103,198.9368559380856,20.790645081319926,0.8515168627450982,0.13442543262952059,33.46132330246913,0.03551922748173334
57,457,46.2843,38.9195,31,51.8299,0,131,124,9,129,6,1.01238,44.85515,0.0,0.0,4.10714,10.174,33.92287,0.0,0.0,127.0,64.03447,0.00015,0.31,3.544,-1.0,1.407329,0.05366572057368105,0.16686846787790308,0.06312940432600009,96.70504407114719,0.08246001987988871,7.237228145192456,0.27798791596980577,0.1865500555496666,63435.05752050976,0.1256965732199727,0.09162161252877886,13104.216489935028,92.35018469311068,73.30688318513833,0.11569773529974521,2.988506708037552,196.87328587074197,20.714511824242862,0.8516360784313727,0.1334156792555164,33.872251157407405,0.035456012411101384
58,458,46.8215,38.942,31,53.8638,0,132,124,9,129,6,1.00305,45.40573,0.0,0.0,3.35714,10.108,33.36314,0.0,0.0,127.0,64.05977,0.00012,0.3,4.127,-1.0,1.347336,0.054017538428348985,0.1660690230621367,0.06327349348098242,96.66080424302022,0.08213453950065218,7.232513967822882,0.2840465829920956,0.18590259317458574,63572.65011204676,0.12676049181052207,0.0919134344891465,13668.333871060515,92.7350562568324,72.50501716400493,0.11478525982892297,2.9993634801783617,194.86377384260047,20.737125726393714,0.8496709803921569,0.13251124869262315,34.41550925925926,0.035456663698413535
59,459,46.99,38.1163,31,53.6389,0,132,124,9,129,6,0.99803,45.56654,0.0,0.0,5.32143,10.07,33.3798,0.0,0.0,127.0,64.05368,0.00016,0.31,3.459,-1.0,1.401942,0.05442803495831998,0.16594876386101684,0.06341097976639615,96.62185821361541,0.08199025855671271,7.236467632682973,0.2901052500143867,0.18526565688966545,63691.987948417234,0.1277999842272002,0.09222701316704995,13842.702057035654,93.96885864250758,72.49693823695891,0.11404098331157128,2.766552758194079,192.91226377113398,20.71462937343268,0.8442392156862747,0.13175952383369233,34.667052469135804,0.03543132727213557
60,460,47.0311,37.1307,31,52.8529,0,132,124,9,129,6,1.00127,45.62451,0.0,0.0,4.60714,9.935,32.67196,0.0,0.0,127.0,63.92742,0.00014,0.31,3.695,-1.0,1.363203,0.05495692948779176,0.16572844310996698,0.06352976066109321,96.60138653040127,0.08197019926607156,7.22802470122598,0.2983815430799071,0.18623877212186374,63745.59810800559,0.12834449945942727,0.09223599016275943,14010.279939556132,92.50925162079345,72.24952753423965,0.11322455019150157,1.837670855466593,191.04682466915574,20.821954232675058,0.8395062745098041,0.13208458297994008,34.63242669753087,0.03550672694656072
61,461,47.5348,36.9453,32,52.4649,0,132,124,10,129,7,0.99549,46.12103,0.0,0.0,5.39286,9.64,31.8336,0.0,0.0,127.0,63.78549,0.00015,0.31,3.846,-1.0,1.314945,0.055513856339116985,0.16565605099632733,0.06371383635455624,96.55155133629243,0.08227464584960888,7.215624111657317,0.2983815430799112,0.18728534272705202,63851.994460088186,0.1304467979705825,0.0918660990707266,14676.578814838624,92.42852123796092,71.90280593218809,0.11186143998828664,2.468207162177433,189.2752513869223,20.90306939019097,0.8342831372549021,0.13219858628098632,34.777006172839506,0.035623245354299504
62,462,48.0414,36.2998,32,49.1515,0,132,124,10,129,7,0.99388,46.6129,0.0,0.0,5.78571,9.544,31.67306,0.0,0.0,127.0,63.8119,0.00012,0.31,3.642,-1.0,1.26191,0.05606241247709206,0.16570874385211898,0.06389031244997917,96.49412172271079,0.0822222179485575,7.214072636673521,0.29838154307991754,0.18818780359654308,63831.11609213922,0.13234071811855636,0.09208118874454577,15187.425779032303,92.53347825980852,71.75610798832905,0.10992114657656038,2.8079782934815625,187.61915071123659,20.97790791075907,0.8278764705882354,0.1324794414782405,35.453414351851855,0.03563268997949665
63,463,48.764,35.6633,33,53.6644,0,132,124,10,130,7,1.001,47.28879,0.0,0.0,5.35714,9.063,31.11344,0.0,0.0,127.0,63.96758,0.00015,0.31,3.666,-1.0,1.229635,0.05646267031164037,0.1654282654249709,0.06394307704530519,96.32281864540411,0.08210928294450254,7.206012023203222,0.3005991691231406,0.18871273496875635,63901.12079645268,0.1339948924460083,0.09213450154096271,15866.467055072682,91.54564367068933,71.24257834440702,0.10854834088448183,2.7540908661389323,186.05547608714826,21.124113671573593,0.8289776470588236,0.13288932781153953,36.11506558641975,0.03563749217740998
64,464,49.506,35.4134,34,52.8341,0,132,124,10,130,7,1.00571,47.95247,0.0,0.0,5.5,9.057,30.57228,0.0,0.0,127.0,64.1717,0.00018,0.31,3.937,0.43313,1.209262,0.056841317263555756,0.16404477820826685,0.06406824055419588,96.27580313311064,0.08202938970223761,7.1814375488121955,0.3005991691231435,0.1893092699307508,63976.301088509805,0.13621186522670356,0.09205581928188303,16684.65070118504,92.48648475207119,71.57328256655445,0.10690749418873785,2.0507605490162395,184.62866568467612,21.34265325098862,0.8333200000000001,0.13309409631333013,36.66194058641975,0.03569290987628452
65,465,49.9019,35.6373,34,50.649,0,132,124,10,130,7,0.99844,48.34848,0.0,0.0,5.53571,9.059,30.3624,0.0,0.0,127.0,64.30726,0.00019,0.31,3.42,-1.0,1.194024,0.05717389934924542,0.16339705278879993,0.06426564183093195,96.24401583538031,0.08219754057753405,7.15933731497609,0.3028167951663688,0.18829862610914652,64157.98812061365,0.13895208180169322,0.09215010033894809,17051.47731163972,94.22784597944003,71.81043633832819,0.10614322268976417,1.3317665482297638,183.29708398844053,21.469473002869403,0.8348486274509804,0.13318311388145274,36.95621141975309,0.03569610516240222
66,466,50.4543,35.9869,34,53.5881,0,132,124,10,130,7,0.99495,48.89436,0.0,0.0,5.85714,9.047,30.55861,0.0,0.0,127.0,64.44543,0.00015,0.31,3.17,-1.0,1.202621,0.057540677082008995,0.16245587320844035,0.06439352012080632,96.10612093062858,0.0822572646711295,7.15525669468046,0.30281679516637355,0.18842993277536416,64277.176619535516,0.13944827588318556,0.09245372668272371,17630.759127557903,94.44690937025301,72.59471356834436,0.10334996603104422,1.4066578880736516,182.05556060908725,21.4081000810788,0.8370133333333334,0.13334699525953128,37.20027970679013,0.03564568818766179
67,467,51.4458,36.1192,35,49.2645,0,132,123,10,130,7,0.99405,49.82644,0.0,0.0,6.14286,8.671,30.86327,0.0,0.0,127.0,64.56923,0.00013,0.32,3.333,-1.0,1.189733,0.05766191917775467,0.16133121518688534,0.06447994687770348,96.0316200419405,0.08253913742494975,7.162943187816214,0.3028167951663785,0.18703732569773257,64180.84274951441,0.14076932984994942,0.09287508599383552,18691.90322240299,93.09236011018942,72.68287007205639,0.10107550037570422,2.1152169405390486,180.90395759387934,21.428254869249134,0.839030980392157,0.13346296719231265,37.53838734567901,0.03556327844928155
68,468,51.4939,35.8903,35,52.9645,0,132,124,11,130,7,1.00757,49.88534,0.0,0.0,4.75,8.704,30.97589,0.0,0.0,127.0,64.59047,0.00015,0.31,3.784,-1.0,1.209643,0.05781791198941264,0.15922006676428346,0.06458566777365615,95.97853810522294,0.08274949868110175,7.165546316391073,0.30281679516637966,0.18658089012631401,64168.81871499587,0.14079525092158376,0.09311573138460218,18491.524693993815,94.3482964069537,73.37254352662153,0.0993130970226777,1.255974103136105,179.82214523052568,21.295478914990838,0.8405180392156864,0.13359452372465017,37.944155092592595,0.035499856237856446
69,469,51.5453,35.477,35,51.7893,0,132,124,10,130,7,1.00472,49.95718,0.0,0.0,4.67857,8.786,30.78886,0.0,0.0,127.0,64.57623,0.00016,0.31,3.655,-1.0,1.152337,0.05806487173054107,0.15732561094588007,0.06464774865852503,95.90873938198322,0.08294783036032848,7.152796622143462,0.3028167951663865,0.18516599278471788,64434.87806913419,0.142288767063287,0.09349546177373388,18394.47121175979,94.39225981561462,73.51594628852217,0.0983225934214764,2.714589241622748,178.80235849364541,21.17961949477961,0.8409874509803922,0.1338631410404594,38.21682098765432,0.035445367066429846
70,470,51.4244,35.2956,35,49.4881,0,132,124,10,130,7,1.00397,49.84719,0.0,0.0,5.5,8.723,30.42285,0.0,0.0,127.0,64.64557,0.00019,0.31,4.125,-1.0,1.169244,0.05828150758003762,0.15506313079451128,0.0646844943783374,95.86624661651442,0.08318302252782234,7.1444309668454755,0.3050344212096123,0.1836463811351483,64364.9854432247,0.1453940492863207,0.09391213958393523,18216.337873606764,94.31929601846667,73.10098815860808,0.0979405196239391,2.052044045263691,177.83586877774158,21.079462122034144,0.843763137254902,0.13399206091732102,38.590567129629626,0.03536608264146302
71,471,51.0881,35.1058,35,49.674,0,132,124,10,130,7,1.01178,49.49806,0.0,0.0,6.0,8.732,30.2648,0.0,0.0,127.0,64.72637,0.00019,0.3,3.791,-1.0,1.135243,0.05858714484637761,0.15294842508385711,0.06473443554721986,95.9405470215183,0.08356139564375566,7.148579111996541,0.302816795166378,0.1829513305214812,64359.965413210506,0.14763053753023417,0.09420498324533999,17938.585361163976,92.11647906650848,72.78226861391077,0.09651099270289179,1.8232445473832768,176.89404833933338,21.02904369212963,0.8462105882352942,0.13368960019639148,38.76658950617284,0.03524712884825924
72,472,50.9211,34.9104,35,51.9086,0,132,123,10,130,7,0.99819,49.35033,0.0,0.0,6.46429,8.8,30.10225,0.0,0.0,127.0,64.82336,0.00014,0.31,4.066,0.4465,1.139315,0.05909334037517761,0.1515160722489874,0.06482244848940358,95.96114386445447,0.08342726690341967,7.157260057296911,0.30281679516638244,0.18062919622216217,64319.71633262794,0.1500354035652898,0.09458250204259137,17834.45605179952,92.88028104161869,72.85967372949774,0.09534661396139127,1.8551918397379068,176.0030129245994,21.015958432798033,0.8481529411764707,0.1328746843243543,39.28293788580247,0.03520406814418196
73,473,50.7887,34.9893,35,52.2336,0,132,124,10,130,7,0.99323,49.26883,0.0,0.0,6.53571,8.959,29.93674,0.0,0.0,126.0,64.81025,0.00019,0.31,4.571,-1.0,1.07929,0.05951744395960647,0.14997740820822467,0.06488961319037077,95.89816755108585,0.08347600131469424,7.163954859461013,0.3110930882318949,0.17911481428029655,64336.416426818236,0.15152314226555397,0.09487442335747898,17658.120195479394,94.70341783868508,73.26158733172348,0.09454958698915646,2.2683897983317105,175.1395102785101,20.994305080837673,0.8488156862745099,0.1318836876597209,39.90152391975309,0.035086403263998374
74,474,51.0726,35.2198,36,49.2758,0,132,123,10,130,7,0.99355,49.57951,0.0,0.0,4.28571,8.905,30.00183,0.0,0.0,126.0,64.8669,0.00025,0.31,4.829,-1.0,1.090415,0.05995157851153783,0.14748806556295715,0.06497174015845929,95.81681174545702,0.08339366168859462,7.183724887551782,0.31271650316772753,0.17891277673315464,64536.380715012354,0.1521586526664011,0.09512708421642618,18008.89992766865,94.7006883295154,73.10167066411684,0.0949527959424558,1.192612914504968,174.32444664530558,21.052087477695792,0.8514058823529412,0.13086837104942667,40.317129629629626,0.035060168042233046
75,475,51.3244,35.4005,36,49.2378,0,132,124,10,130,7,0.99745,49.87736,0.0,0.0,5.35714,8.957,30.20498,0.0,0.0,126.0,64.92823,0.00021,0.31,5.097,-1.0,1.085768,0.0603647953616175,0.1452703323731322,0.0649345220605186,95.79528257594353,0.08360654843786837,7.195651420813543,0.320992796233249,0.17804286303641953,64597.19092231587,0.15332544556909622,0.09540435805437796,18203.612052520388,93.67035841342273,73.53917028769652,0.09588200329509518,1.2120121941297384,173.55974395665868,20.976959228515625,0.8535109803921569,0.1298638427860006,40.62215470679013,0.03491951297704376
76,476,51.8076,34.6986,37,52.8696,0,132,124,10,130,7,0.99215,50.34564,0.0,0.0,6.57143,8.602,30.36326,0.0,0.0,126.0,65.03326,0.00027,0.31,5.483,-1.0,1.055581,0.06083755436268375,0.14317943649880635,0.06491143665789643,95.6873265713983,0.08376180577175629,7.205909874584026,0.32099279623325266,0.17754825094065232,64376.49198939446,0.1532785992000666,0.09575009378898852,18834.938388238366,94.72450274529285,72.5986149901272,0.09814479116109359,1.0960078101963788,172.8442631317453,21.048498271424094,0.8588235294117648,0.12939547766096798,40.69487847222222,0.03486735194798085
77,477,51.795,34.539,36,51.1871,0,132,123,10,130,7,1.00516,50.33497,0.0,0.0,2.32143,8.5,29.75933,0.0,0.0,126.0,65.05389,0.00028,0.3,6.599,-1.0,1.091904,0.06055598622155376,0.1409978774577624,0.06479130621267751,95.70913414794282,0.08388450634642167,7.224707438328866,0.32099279623325216,0.17686294417233242,64379.183574532915,0.1542278862753144,0.09616124472006204,19231.269375359545,94.93259705739587,72.2594822058895,0.10167975731874718,1.492706526831157,172.1756396457423,21.23471992398486,0.8608035294117647,0.12852750491007503,40.72309027777778,0.034826053163700965
78,478,52.1,34.7062,37,50.535,0,132,123,11,130,7,0.99675,50.61583,0.0,0.0,3.17857,8.568,29.62251,0.0,0.0,126.0,65.02105,0.00029,0.3,5.202,-1.0,1.08048,0.06081371196541341,0.13914629582644678,0.06467417136140567,95.6390822710763,0.08417886636864334,7.2452059279055145,0.32099279623325727,0.1754653366974355,64409.80187060425,0.15581430450883907,0.09671000339347846,19733.769011774028,93.10927804426801,71.89824732443044,0.10536004449600707,1.2638878363947121,171.51580887567724,21.153167724609375,0.8630733333333334,0.12762864432499782,40.87061149691358,0.03466711911567436
79,479,52.3865,34.2449,37,48.2561,0,132,123,11,130,7,0.99137,50.87106,0.0,0.0,2.85714,8.471,29.77111,0.0,0.0,126.0,65.05218,0.00021,0.3,6.562,-1.0,1.153699,0.06086335373679656,0.13737060267483972,0.06451478300780941,95.6617105638807,0.08417616525840747,7.255774936774677,0.320992796233253,0.1737788019002873,64234.5813809866,0.15721246484509008,0.09747513807069218,20187.74355135436,95.01870401503112,71.76529749352315,0.10765562193536717,1.4432542770579564,170.9168975054688,21.47511762454186,0.8652458823529412,0.12670642474457364,40.88179976851852,0.03459550532612288
80,480,52.5896,33.7487,37,51.3038,0,131,123,11,130,7,0.99723,51.03287,0.0,0.0,2.39286,8.416,29.37421,0.0,0.0,126.0,65.09647,0.00027,0.3,6.779,0.42258,1.197326,0.061082126559187676,0.13612101752064887,0.06433267473740151,95.66492580314788,0.08435619797128559,7.2383153365984985,0.32099279623325433,0.1725928305577866,64197.34876868382,0.15908944453031432,0.09810578109200402,20444.828311649748,95.07077210901643,71.43051186209267,0.1098284131948435,1.8786371105380837,170.33682710993034,21.504980205017844,0.8667043137254903,0.12621099600753713,40.856626157407405,0.03440707594308103
81,481,53.1093,33.4757,37,48.9324,0,131,123,11,130,7,0.99444,51.46914,0.0,0.0,4.0,8.385,28.94765,0.0,0.0,126.0,65.18519,0.00024,0.3,6.474,-1.0,1.24583,0.06129579321855404,0.1351167267303017,0.06424509063642102,95.60458837374202,0.084540789130959,7.212436579679232,0.3209927962332548,0.17137329106054053,64429.56497094867,0.15908861350211723,0.09869854621907725,21372.61012742911,95.10059459800777,71.03967210338824,0.1121433044660485,1.755108557366036,169.77787415487188,21.692853574399596,0.8691674509803922,0.12552548604438404,40.93238811728395,0.034332563958414095
82,482,53.4236,33.5328,37,49.9507,0,131,123,11,130,7,0.99157,51.72379,0.0,0.0,2.75,8.254,28.71142,0.0,0.0,126.0,65.25545,0.00034,0.3,5.859,-1.0,1.259222,0.0615875162051522,0.13367050873130143,0.06401350859146528,95.52797154952847,0.08479629194266582,7.193914676441025,0.3209927962332544,0.169939966477531,64424.01251333233,0.1588847024823637,0.09912326143657228,21951.397342926895,95.3200611659425,70.7232484945946,0.113217648118631,1.1390750284363977,169.27028769744302,21.79622678403501,0.871549411764706,0.12456160431231003,41.05791859567901,0.03417575849370239
83,483,53.7853,33.7987,37,47.3954,0,131,123,11,130,7,1.00262,52.01186,0.0,0.0,3.82143,8.296,28.76105,0.0,0.0,126.0,65.27639,0.00035,0.3,6.53,-1.0,1.317189,0.06242278793382382,0.1316618151705529,0.06389908125980401,95.4473706594658,0.08536324528105678,7.171521714471183,0.3209927962332543,0.16846428392792126,64452.265759739974,0.1589520990411564,0.09951445243537495,22376.254895616632,93.282230109533,69.65408580468758,0.11512100137845553,2.0270772277391,168.7643855407865,21.802656574013792,0.8723450980392158,0.1228637779394542,41.081886574074076,0.03405612140816933
84,484,54.3204,34.521,38,50.0607,0,131,123,11,130,7,0.99638,52.49328,0.0,0.0,2.5,8.204,28.99107,0.0,0.0,126.0,65.27921,0.00032,0.29,6.292,-1.0,1.310546,0.06348474054497222,0.13003916133178225,0.0637453310223786,95.35926537988436,0.08601924241094205,7.151740935279311,0.32099279623325566,0.16686877076867726,64643.05973672783,0.1591202171888755,0.09978232000165166,23448.56661959455,92.8144646539437,69.24120694548816,0.1150966646130296,1.4315464525152959,168.32034899552073,22.04676686981578,0.8725901960784315,0.12260828791959688,41.024787808641975,0.03387864440503473
85,485,54.9052,34.9866,38,50.766,0,131,123,11,130,7,1.00829,53.06732,0.0,0.0,3.89286,8.386,29.62067,0.0,0.0,126.0,65.30965,0.00028,0.29,6.133,-1.0,1.330316,0.06337128861497406,0.12854449163962256,0.06373769833970498,95.28030902230574,0.0866323503178669,7.135168903961969,0.3232104222764773,0.16374581796171747,64792.18111990014,0.16080334586584036,0.10001566953824567,24362.223857916793,93.04385265695966,68.47022497689592,0.11576301728120815,1.6900101350788088,167.88746874252274,22.094041612413196,0.8733639215686275,0.12075251541892332,41.009162808641975,0.03379494376863179
86,486,55.3169,35.4981,38,51.7396,0,131,123,11,130,7,0.99702,53.47341,0.0,0.0,3.35714,8.454,30.0121,0.0,0.0,126.0,65.314,0.00024,0.29,6.192,-1.0,1.345796,0.06377525252772538,0.12720078634824414,0.06354376045942284,95.19888221982782,0.08720864180678035,7.133689797344905,0.32321042227648317,0.1608738416795205,64787.708570701,0.1611189803265834,0.10039099365490972,24630.476156236105,94.81389857419795,68.96920356613411,0.11655191365141962,1.7208098395330158,167.4757037031852,22.26139153374566,0.873929411764706,0.11824983206995393,40.9916087962963,0.033615089520625516
87,487,55.5666,35.093,39,50.2511,0,130,123,11,130,7,0.99374,53.72477,0.0,0.0,4.32143,8.298,30.45746,0.0,0.0,126.0,65.26642,0.00024,0.29,6.786,-1.0,1.367664,0.06442314646145492,0.1254476392363275,0.06350541494091612,95.11888914159265,0.08764708381379735,7.121216958292886,0.3232104222764848,0.15870211243481422,64767.85694017953,0.16140702670394821,0.10077980245182847,24976.228125764894,93.89715546569752,69.38151825111647,0.11792571332867752,2.00188899620607,167.0893873535112,22.461441416799286,0.8734988235294119,0.11688831407288117,40.849826388888886,0.033548256897346876
88,488,55.657,35.2263,39,50.137,0,130,123,11,130,7,1.00174,53.81165,0.0,0.0,5.0,8.239,30.11293,0.0,0.0,126.0,65.20383,0.00022,0.29,6.272,0.42052,1.419568,0.06501186260152424,0.12309949880027106,0.06329583525016451,95.10966099024611,0.08824643046646997,7.094599145167188,0.3232104222764836,0.15586455496096505,65035.49622055173,0.16182555215250388,0.10121566422581836,25007.201744121314,95.4614246653713,69.1295255564258,0.11746995888666924,2.1664740620094607,166.69136432445248,22.66026136610243,0.8729254901960786,0.11515461837178255,40.726851851851855,0.03342761687904154
89,489,55.3025,35.3321,39,50.3417,0,130,123,11,130,7,0.99413,53.46089,0.0,0.0,4.64286,8.429,30.23326,0.0,0.0,126.0,65.21661,0.00015,0.29,5.884,-1.0,1.4141,0.06550095093453774,0.119913846534625,0.06316127243616983,95.18963672830034,0.08874369516331544,7.093080224358614,0.3232104222764846,0.15391736242238555,64823.86984002428,0.16269362396197065,0.10159383151692371,24416.73267150118,94.73190439129598,69.47149548845023,0.11787629215366827,1.9096762727939447,166.27878328610063,22.73748798134886,0.8729254901960786,0.11310688853573708,40.71527777777778,0.03330623183966658
90,490,54.8176,35.1465,38,50.81,0,129,123,11,130,7,1.01439,53.01034,0.0,0.0,3.82143,8.605,30.33082,0.0,0.0,126.0,65.21557,0.00016,0.29,6.495,-1.0,1.447615,0.06583040179905665,0.11699280066179032,0.06281144013882123,95.23730660407848,0.08890081706979579,7.108384622714533,0.3232104222764846,0.15140703327177327,64527.377928843016,0.16186313206061836,0.10177494300766053,23472.845825131928,95.96158932854831,71.34788617600533,0.11959676412189137,1.6548020917338007,165.89162655650267,22.99655697669512,0.8735592156862746,0.11150107542056784,40.74213927469136,0.03302800267564652
