,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,blockiness,cubcol.0.5,color_fulness,blur,cubrow.0.5,temporal,uhdhdsim,cubcol.0.6,cubrow.0,contrast,staticness,cubrow.0.6,movement,noise,fft,cubcol.1.0,cubrow.1.0,cubcol.0.3,tone,cubcol.0,saturation,cubrow.0.3
10,210,66.9391,16.8005,62,24.1767,0,115,121,15,131,19,1.03128,63.14245,0.0,0.0,0.60714,3.927,15.5606,0.0,0.0,125.0,58.21929,0.00043,0.42,2.059,-1.0,0.252681,2.191796183228371,0.2207767778602642,147.89920306322523,42147.6172068301,0.22720931462644722,4.73402760799526,84.13078388230744,0.19125694452649133,0.2629032222057273,96.0672496162149,472.99000649745744,0.22984312255497819,5.132040895061729,0.629868258421935,78328.79924104725,0.12788926587774374,0.2572520332453917,0.14920620609530946,0.8979998627450981,0.0816266646440964,40.08647796254099,0.2099143413319818
11,211,66.2371,15.82,61,24.9039,0,115,121,15,131,19,1.02796,62.51579,0.0,0.0,0.35714,3.916,14.43145,0.0,0.0,125.0,58.19543,0.00047,0.42,2.056,-1.0,0.272712,2.4972007778969876,0.2218672649945757,147.69930524449458,40716.277639514665,0.22704374513405431,4.756822332171518,84.23937658744106,0.19045744163709036,0.26073830043211754,95.8247031213782,471.23615118147325,0.22945336448782594,5.702546296296297,0.629868258421924,78456.55093901407,0.12804433127452938,0.25718998435185886,0.14819591412806507,0.8973317647058825,0.08160438066258613,40.24315859947675,0.20978360707368127
12,212,67.2293,14.9307,62,24.7231,0,114,121,16,131,19,1.04008,63.3934,0.0,0.0,0.39286,3.903,13.58636,0.0,0.0,125.0,58.29568,0.0005,0.42,1.916,-1.0,0.269107,2.271775744117059,0.22329976094049966,147.7385981371275,43138.07831922292,0.2270692892097787,4.703988473125583,84.11729785318306,0.19131666535295827,0.2606659470697222,95.48066843985828,469.63039200078566,0.22927122168062514,5.136043595679013,0.6343035105083885,78924.61695657813,0.12796362574922018,0.25738678523911446,0.1496998387485158,0.8991105882352942,0.08160077880978124,40.50055911217207,0.20955184235500116
13,213,67.7239,15.1702,63,22.8911,0,114,121,16,131,19,1.03891,63.86735,0.0,0.0,0.64286,3.884,12.82538,0.0,0.0,125.0,58.35092,0.00042,0.43,1.957,-1.0,0.270413,2.1924367019122393,0.22440145620469545,147.76507047044728,44209.44002954057,0.22699634818235617,4.639010796246919,84.01224400828794,0.19255968810761323,0.2605980470184895,97.9101149301022,468.1875794780387,0.22900121903298729,4.2629726080246915,0.6369561292726486,79264.30118630007,0.12785972093118902,0.2574952641832588,0.15130446650766224,0.900137254901961,0.08158496215577635,40.416611094533664,0.2094922326430663
14,214,67.2811,14.6692,63,23.0615,0,114,121,16,131,20,1.0314,63.51426,0.0,0.0,0.21429,3.909,13.037,0.0,0.0,125.0,58.32048,0.00045,0.42,1.954,-1.0,0.280152,2.226329640230569,0.22736016715636842,147.52823365707897,43096.136538909566,0.2274021925007197,4.634091310735532,84.165742416154,0.1932792806501532,0.2601093735273446,95.73101544040871,466.94764615123654,0.22881951264988407,3.984326774691358,0.6403621775306739,78680.50968580839,0.12783916818287694,0.2581097832894205,0.15068433060122038,0.9002388235294119,0.08152113535330742,40.44385142385224,0.2093044294723913
15,215,68.3668,14.1556,64,22.5569,0,114,121,16,131,20,1.04298,64.46396,0.0,0.0,0.25,3.867,12.61772,0.0,0.0,125.0,58.34175,0.00055,0.42,2.05,-1.0,0.276366,2.0500085008318236,0.22996072892306127,147.5782761160973,46028.46044442154,0.2277548109109608,4.598713742045239,83.96092794154221,0.19669025470568266,0.25791565416953866,95.43784865206177,465.91750303335914,0.22870035435936803,4.486207561728395,0.6442032185097378,79346.3636270262,0.12773716053181622,0.2594150284744026,0.15158148916742958,0.900249411764706,0.08150509429457499,40.5600442768615,0.2091546269776095
16,216,67.3599,14.3217,63,21.888,0,114,121,16,131,20,1.0435,63.58028,0.0,0.0,0.32143,3.902,12.1633,0.0,0.0,125.0,58.31954,0.00066,0.42,1.995,0.16988,0.288159,1.9764548814334058,0.23177551466002594,147.5539724938505,43256.88271973573,0.22826503238903795,4.563458151688469,84.1197850546417,0.19847575250969363,0.25694729678855177,97.32876773172654,465.00189892529767,0.22860945574629307,4.646701388888889,0.6442032185097356,78926.76847186283,0.12775089099178558,0.2603647993326059,0.15053948723030688,0.900137254901961,0.08151714267041173,40.53815526138117,0.2088240376567203
17,217,68.5031,13.8163,64,21.0663,0,114,121,16,131,20,1.03677,64.58934,0.0,0.0,0.42857,3.863,12.3137,0.0,0.0,125.0,58.34944,0.00048,0.42,2.005,-1.0,0.28307,2.6590111943040924,0.234642358712861,147.65641797470425,45956.195644178544,0.2285766470066716,4.556442456151979,83.95150223193349,0.1996364437726008,0.25565278733628366,98.09473247963716,464.20531427470326,0.22857916094041253,4.409577546296297,0.6442032185097377,79427.93989071602,0.12776232700267287,0.2607497944541645,0.15025427378392966,0.9015211764705884,0.08150906237716053,40.510914743682484,0.20859527975845285
18,218,69.2541,13.9869,65,19.2092,0,114,121,17,131,20,1.04609,65.28524,0.0,0.0,0.46429,3.881,11.87575,0.0,0.0,125.0,58.37122,0.00052,0.43,1.904,-1.0,0.27035,2.9625569579549467,0.23718521760548314,147.583486366143,47690.34208830757,0.22869363247830443,4.50656396413721,83.80158865440708,0.20211674040656286,0.25490319722206334,97.1864896657228,463.5183793156871,0.22856548037785535,4.081741898148148,0.6442032185097363,79604.987014543,0.1277598514753316,0.2612217403719128,0.1508984166171276,0.9018600000000001,0.08149834060828842,40.42208089946229,0.20842403265887607
19,219,68.1398,14.0896,64,22.2819,0,114,121,17,131,20,1.05504,64.36264,0.0,0.0,0.53571,3.907,12.02245,0.0,0.0,125.0,58.34416,0.00037,0.42,2.282,-1.0,0.284186,2.76063910381524,0.2363357455017412,147.7363103138573,44644.55649694122,0.22895244734668724,4.523437994191391,84.02399129668082,0.20333503699459932,0.25283816836644274,97.44153611316543,462.9608622996766,0.22856903200824225,3.9813368055555554,0.6458266334455725,78803.08078660678,0.12774517737263696,0.2614545966511719,0.14950591367338395,0.9016227450980393,0.081549463464675,40.37867171676071,0.20816660295172326
20,220,69.0882,13.6661,65,20.4341,0,114,121,17,131,20,1.02963,65.25621,0.0,0.0,0.42857,3.878,12.10856,0.0,0.0,125.0,58.40015,0.00039,0.42,2.021,-1.0,0.25238,2.8962548480114836,0.23831124545351287,147.51152112010902,46372.99406903243,0.22938587566912003,4.517360773052055,83.86393088377064,0.20255459373421583,0.25091763733247613,97.21257861731452,462.4378500612672,0.22872487175903808,4.639130015432099,0.651885300467863,79040.82452960443,0.1278332377929535,0.2619579592589332,0.14961486599593535,0.9016376470588237,0.08153104416980043,40.47093351387684,0.2079963649607828
21,221,69.7041,13.647,66,18.4401,0,114,121,17,131,20,1.0317,65.85033,0.0,0.0,0.35714,3.842,11.74464,0.0,0.0,125.0,58.43817,0.00059,0.43,2.302,-1.0,0.256965,2.341330222818727,0.24029588127104137,147.5074625573685,47453.77136759541,0.2298251590202138,4.4934768893409425,83.74455386241173,0.20152160304481007,0.24892134959990575,97.18132088694837,461.98387153483594,0.22892081158843544,4.611882716049383,0.6546971376184947,78805.07311731724,0.1277622944324015,0.26265997111078354,0.14983801182712383,0.9014984313725491,0.08151594837950918,40.558052910698784,0.2077275280940591
22,222,69.405,13.5698,65,18.755,0,114,121,17,131,20,1.04419,65.65661,0.0,0.0,0.39286,3.845,11.72439,0.0,0.0,125.0,58.42583,0.00051,0.43,2.292,-1.0,0.256452,2.4896648349728605,0.2426216200896445,147.47036719767044,46082.08526254997,0.23030615518788916,4.460926037395275,83.81402323108543,0.20136863972085553,0.24759824594993693,95.43899300424471,461.5741659224114,0.22904819833675055,4.512393904320987,0.6546971376184884,78800.02031616279,0.12775720421620426,0.2633916078798577,0.14967224099103546,0.9011098039215687,0.0815605407029623,40.53798477737992,0.20737414238958704
23,223,70.4171,13.0196,67,18.0587,0,114,121,17,131,21,1.04194,66.60683,0.0,0.0,1.60714,3.828,11.65652,0.0,0.0,125.0,58.45518,0.00049,0.43,2.23,-1.0,0.233323,2.5900466792841357,0.24515510155484874,147.51634748019163,48099.861826982225,0.23074830733523374,4.4101073213299635,83.65874714775745,0.20162643056427831,0.2466064201744225,97.92377784858213,461.19963130604816,0.2291870434555195,4.315875771604938,0.6569147636617251,78971.13857291681,0.12773265870809714,0.2639627995697363,0.1506317119356518,0.9009705882352942,0.08155508839473241,40.58588946307147,0.20727900515374945
24,224,71.0559,13.143,67,16.6807,0,114,121,18,131,21,1.04219,67.21526,0.0,0.0,0.53571,3.827,11.18533,0.0,0.0,125.0,58.45995,0.00052,0.43,2.567,0.1731,0.231961,2.547388533473479,0.24667826952089883,147.37002670015656,49020.60560083095,0.23114775940887894,4.312370614448395,83.58136888424717,0.20143551521643707,0.24618041099811153,95.2985365407024,460.8380050305923,0.22921422368299874,4.255063657407407,0.6591323897049572,79288.0436607559,0.12775243677713616,0.26466331047978614,0.151741170974008,0.9009705882352942,0.08154253927621832,40.36973609453366,0.20693447465397197
25,225,70.1568,12.5396,67,19.559,0,114,121,18,131,21,1.03377,66.4474,0.0,0.0,0.71429,3.876,11.30065,0.0,0.0,125.0,58.41764,0.00045,0.43,2.118,-1.0,0.299147,2.635858631756267,0.24918613606237416,147.4718245106794,46910.898464867125,0.23155371659646493,4.249473460484019,83.79880499797345,0.2016713274437813,0.24611224454136052,97.45412035588514,460.51746002192226,0.22926880571902447,4.470437885802469,0.6569147636617289,78686.80082553101,0.12778083797621553,0.26590323015556555,0.1511784257370134,0.9002388235294119,0.08149342618473433,40.50227826907311,0.20659347548768672
26,226,71.442,11.531,68,18.1011,0,114,121,18,131,21,1.03138,67.60759,0.0,0.0,0.42857,3.846,10.78157,0.0,0.0,125.0,58.447,0.00058,0.43,2.173,-1.0,0.271768,2.720581511447475,0.2510843513685772,147.33594068717625,49983.02862981713,0.23192763984717218,4.141990374890954,83.56610469913649,0.20216036572260637,0.24623386868055763,97.33779704227405,460.2175168219116,0.22931625517403767,4.242621527777778,0.6629734306840162,79348.49749566146,0.1277423878511938,0.2673741682916741,0.15217875377851922,0.900249411764706,0.0814505962899492,40.497242868682484,0.20651903719663775
27,227,72.1473,12.2382,68,13.9446,0,114,121,18,131,21,1.0412,68.24062,0.0,0.0,0.67857,3.795,9.92042,0.0,0.0,125.0,58.44331,0.00053,0.43,2.172,-1.0,0.254791,2.7417156653892114,0.2546189469865312,147.1740792419818,51316.185943051336,0.23235281789181206,3.983783356985034,83.39819932533054,0.2026364953445752,0.24549151214378068,97.23103679324517,459.9485620864767,0.22945995842970757,3.911651234567901,0.6690320977063111,79527.2655046552,0.1278110011790497,0.26895408020557415,0.15355617333337865,0.900137254901961,0.08144726489344072,40.53484127845293,0.20637466466462656
28,228,71.0931,12.7214,67,16.5813,0,114,121,18,131,21,1.03512,67.30698,0.0,0.0,1.10714,3.833,10.52351,0.0,0.0,125.0,58.39816,0.00048,0.42,2.101,-1.0,0.248996,2.815230324920904,0.25668252153016363,147.19958456537668,48617.71360355216,0.23271720012898495,4.123056851527266,83.5560839260061,0.20309826044906718,0.24487733951576235,98.06267476051784,459.7049248301574,0.2294805343139174,3.6472318672839505,0.6662202605556823,79122.84501569466,0.12781820083643683,0.2701687703774697,0.15390881806430687,0.8994431372549021,0.08144892383890175,40.433530077522185,0.20609698677713964
29,229,70.9982,13.0048,67,15.9947,0,114,121,18,131,21,1.04161,67.22804,0.0,0.0,1.14286,3.801,10.94062,0.0,0.0,125.0,58.37714,0.00054,0.43,2.307,-1.0,0.284475,2.9822959630652477,0.25763066700699855,147.45811882273452,48144.237715010604,0.23309523410892188,4.220728978759465,83.54805456089454,0.20302516741934729,0.24322843205525824,97.8833464891165,459.47367156244167,0.22956270340093887,3.7357253086419755,0.6674086827704828,79170.33236826741,0.12773689638219707,0.2704291511817884,0.15449044408453727,0.8994360784313726,0.08145845936219603,40.26133106372974,0.20589866164127293
30,230,70.2715,13.4343,66,16.7268,0,114,121,18,131,21,1.02867,66.55371,0.0,0.0,1.75,3.82,11.18187,0.0,0.0,125.0,58.34626,0.00052,0.43,2.45,-1.0,0.268389,2.8586781770851593,0.25893902007677866,147.27806169352522,46654.74413208637,0.23354675363222502,4.305846092347897,83.62320451502927,0.20353935616771215,0.24161143203157787,95.38382088709486,459.249826765857,0.22959912935804602,4.053674768518518,0.6645968456198598,78935.8526905128,0.1277190854434529,0.2706055526202084,0.1550169030496253,0.8991376470588236,0.0815336993506331,40.420960791317036,0.2056335882959315
31,231,69.8614,13.4022,66,16.0041,0,114,121,18,131,20,1.03137,66.16054,0.0,0.0,2.14286,3.82,11.55306,0.0,0.0,125.0,58.32511,0.00056,0.42,2.222,-1.0,0.249048,3.029825049958698,0.26059011960007017,147.23613592143874,45817.180096036645,0.23402670778179682,4.386284847056386,83.6930779067886,0.2036689026716253,0.24059351300850942,95.23149123168376,459.01658496444446,0.22965461113893348,4.175925925925926,0.6575089747691248,78856.55256959503,0.12764628223714058,0.27080003357885996,0.1557360174449014,0.8991376470588236,0.0815420395003296,40.46477819372106,0.20553806150215984
32,232,69.8557,13.5965,66,18.3042,0,114,121,18,131,20,1.03786,66.12158,0.0,0.0,1.35714,3.818,11.51799,0.0,0.0,125.0,58.31844,0.00049,0.42,2.225,0.16564,0.280564,3.0669786118403355,0.26146781613339526,147.1328627850168,46050.05503245499,0.23432414386498043,4.434951903466335,83.67471768643126,0.203923197013391,0.23974798042665865,95.03497957253933,458.7627121123657,0.2297218578354803,4.2253086419753085,0.6569147636617313,78929.06021148346,0.12755234287677086,0.27086383481867027,0.15730763133650863,0.8992960784313726,0.08157972474072955,40.41709617332176,0.20545286303823676
33,233,69.1166,13.7204,65,19.3207,0,114,121,17,131,20,1.03843,65.42612,0.0,0.0,0.64286,3.806,11.68989,0.0,0.0,125.0,58.2786,0.00058,0.42,2.239,-1.0,0.269344,2.7096304991071847,0.2618152363916718,147.1554326480911,44588.115290104164,0.2346897245256313,4.478499411971011,83.77212307763207,0.20389365421428748,0.2393251154457394,94.96157489543228,458.4729468176177,0.22974239902029778,4.3178530092592595,0.6546971376184998,78864.37893890202,0.12752079134471564,0.2709149848656118,0.1578219160713345,0.8991568627450981,0.0815608069836485,40.29077958471981,0.20539800971317834
34,234,69.7003,13.519,65,20.3378,0,114,121,17,131,20,1.02261,65.92152,0.0,0.0,0.85714,3.759,11.80376,0.0,0.0,125.0,58.28345,0.00055,0.42,2.036,-1.0,0.271779,2.248997321574704,0.2611631921768802,147.2993636290024,45903.68380567407,0.2351597821098877,4.487444081577849,83.63693590727607,0.20433684878238814,0.23888135881052505,94.96031483927256,458.2017677083224,0.2298312855071977,4.399739583333333,0.65691476366173,79222.70685922774,0.12744750257816434,0.2708770861890414,0.15824723206518834,0.8991298039215686,0.08153337597460412,40.58998541184414,0.2054480032491234
35,235,70.1017,13.6791,66,20.881,0,114,121,17,131,20,1.04234,66.27731,0.0,0.0,0.53571,3.761,11.62506,0.0,0.0,125.0,58.27589,0.00059,0.43,1.923,-1.0,0.266214,2.7154118549856157,0.2616855747320211,147.12025008381016,46632.88331333488,0.23572184574992017,4.463059144403122,83.55241446344584,0.20449400997948355,0.23856545381151406,97.3769676814274,457.8952710782648,0.2299862812927959,4.571084104938271,0.6623792195766193,79447.68255311484,0.1273785094252862,0.27064068921901674,0.1587931872111484,0.8985372549019608,0.08153900480372483,40.4422258918668,0.20538337980971147
36,236,69.2731,13.9959,65,20.8911,0,114,121,17,131,20,1.03513,65.53382,0.0,0.0,0.92857,3.77,11.76014,0.0,0.0,125.0,58.25433,0.00059,0.43,2.102,-1.0,0.274947,2.6332573531556753,0.2625362805255496,147.14447236254497,44885.09808849429,0.2360390851694049,4.467627362654948,83.69835085242886,0.204317183301121,0.23816554792117423,97.27434223372676,457.5483019347932,0.2302085911992067,4.76123649691358,0.6629734306840168,79222.63179924041,0.12739052700654224,0.2703919963400516,0.15896573401136233,0.8979364705882353,0.08156178719262107,40.50827742211613,0.20527098603294858
37,237,69.2024,13.9688,65,20.2644,0,114,121,17,131,20,1.0439,65.47121,0.0,0.0,1.10714,3.753,12.02835,0.0,0.0,125.0,58.25395,0.00063,0.43,2.125,-1.0,0.264143,2.8047754932510736,0.26370810448592613,147.2655813768307,44223.859224434076,0.2362327953461464,4.5266411391419155,83.69746048285442,0.2042315280687286,0.23880020391356963,97.01242908916176,457.16653039190976,0.2303247346416659,5.023003472222222,0.6575089747691266,78989.48307796007,0.12739229258080703,0.2703987469384057,0.1594216788775122,0.8964756862745098,0.08156214416814998,40.4353613205898,0.20519379711033628
38,238,69.8548,14.4321,65,20.2546,0,114,121,17,131,20,1.0442,66.06484,0.0,0.0,0.67857,3.713,12.00604,0.0,0.0,125.0,58.2502,0.00042,0.43,2.214,-1.0,0.273674,2.945886307072308,0.2641919028615419,147.1007702548047,45471.34688788842,0.2366956353303062,4.564683084456426,83.53466084228097,0.2046735365520666,0.23850535674573206,97.84938153012406,456.7578765155767,0.230587285534695,5.306278935185185,0.6623792195766173,79556.88048127343,0.12746921409116557,0.27058589738899447,0.16041563150714183,0.8951101960784313,0.08155196781491472,40.38736809624566,0.20506706463753877
39,239,69.4282,15.0334,65,22.2032,0,114,121,17,131,20,1.02889,65.73036,0.0,0.0,1.03571,3.723,12.40645,0.0,0.0,125.0,58.22896,0.00054,0.43,2.196,-1.0,0.274546,2.2186053319407733,0.2652378866048453,146.9924226340142,44078.6940782364,0.23715853414015503,4.631665998904878,83.616953162339,0.20433222306861584,0.23877606691941258,97.82969931013518,456.32069612893656,0.23070342034788008,5.65186149691358,0.6668144716630788,79291.91060075106,0.12744996919127677,0.27040244781887524,0.160662744562997,0.894898431372549,0.08153500452330241,40.28329693829571,0.20500645685774055
40,240,69.5373,15.173,65,22.3152,0,114,121,17,131,19,1.03122,65.84359,0.0,0.0,0.21429,3.71,12.92524,0.0,0.0,125.0,58.22506,0.00049,0.43,2.009,0.17117,0.268755,2.3694227909075236,0.2665784138871547,146.9875936052396,44008.329520316045,0.23739082376016854,4.697283890893342,83.59050746045874,0.20369513317499083,0.23938652666114385,95.10319288879411,455.85514585092847,0.23078518659327213,5.982204861111111,0.6645968456198595,79431.82097837352,0.12739865263119132,0.2701364808746374,0.1613589724046778,0.8948650980392158,0.08154728586343954,40.16702477725936,0.20534028365771897
41,241,70.1102,15.5695,65,24.3904,0,114,121,17,131,19,1.03643,66.34426,0.0,0.0,0.60714,3.692,13.04273,0.0,0.0,125.0,58.21591,0.00057,0.43,2.014,-1.0,0.255019,2.0330340748731883,0.26747412118815395,146.89162855881636,44881.82763342526,0.23748341777305965,4.726379535748954,83.4715059558691,0.20320014963876418,0.24045137694665547,97.43797261884714,455.3801988621594,0.23085661243603617,5.991801697530864,0.6668144716630771,79397.61118344597,0.1274096622852216,0.26983192529843325,0.16244084124364971,0.8936325686274217,0.08153784673113068,40.17040620026765,0.20571193988284975
42,242,69.8911,16.3849,65,22.3584,0,114,121,17,131,19,1.03504,66.14113,0.0,0.0,0.28571,3.662,13.38125,0.0,0.0,125.0,58.14236,0.00048,0.43,2.174,-1.0,0.27293,2.0848410646063464,0.26845776961849027,146.6745701013344,44099.05915051082,0.23743596989199042,4.786524834469987,83.4887705937409,0.20254858804584996,0.2408030436186848,97.96341951911303,454.90109966042377,0.23097721136425856,6.072241512345679,0.6668144716630852,79107.70928716706,0.12736306885838808,0.26960201964582314,0.16292366440166733,0.8920129411764706,0.08154921264663158,39.870210058895154,0.2059713457777543
43,243,70.3075,17.5427,65,22.6812,0,114,121,17,131,19,1.04517,66.52002,0.0,0.0,1.28571,3.659,14.07675,0.0,0.0,125.0,58.15794,0.00042,0.42,2.139,-1.0,0.259705,2.0966660610631727,0.26903858187206187,146.70232440520917,44477.46409983844,0.23749905572828153,4.869394183124647,83.41093770600517,0.20187738870387112,0.24067360212267558,96.07916269249503,454.4288157415664,0.2311046719638059,6.246190200617284,0.6684378865988969,78882.13576423745,0.12731603343225323,0.2693652784089962,0.16373895020662077,0.8919388627450981,0.08154273670438024,39.72424561300396,0.2056799352286052
44,244,70.4524,17.9909,65,23.9646,0,115,121,17,131,19,1.04568,66.68666,0.0,0.0,0.67857,3.685,15.07734,0.0,0.0,125.0,58.25601,0.00057,0.43,1.821,-1.0,0.25182,2.310516739538096,0.26986169674173804,146.81802461282393,44381.19810825657,0.23753930250255623,4.882129214537267,83.43773405866706,0.20102966034560865,0.2401552926855457,97.59207044914038,453.9608873097041,0.2311607170080214,6.324122299382716,0.6684378865989112,78502.52534986203,0.12728069987877913,0.2695871947408423,0.1641974992526445,0.8927658823529413,0.08153626179117127,39.51075612762828,0.20553868226187255
