,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,color_fulness,cubrow.1.0,saturation,movement,noise,cubrow.0,contrast,temporal,tone,uhdhdsim,cubcol.0.6,cubcol.0.5,blockiness,cubrow.0.5,cubrow.0.6,cubcol.0,blur,cubcol.1.0,staticness,cubrow.0.3,fft,cubcol.0.3
45,545,56.5235,13.1198,34,14.5151,0,122,127,2,127,2,1.00132,55.03732,0.0,0.0,12.57143,8.831,11.1477,0.0,0.0,129.0,56.79449,0.0,0.29,6.33,-1.0,2.710062,164.45738252990202,0.24810476295087713,14.083417916003569,15.64477237654321,0.26143532983875567,0.09644812673428159,92.3831742659325,5.0575329682360195,0.8318635294117647,97.57256127918792,0.15344094755073165,0.16485182937763893,1.5426723919333953,0.18217580842456127,0.12947041561101408,0.1981136134276959,24039.936290418842,0.16040125487427842,227.4083082006764,0.09785719520904732,63669.232882296674,0.18166951438852932
46,546,56.3908,12.9574,34,14.6823,0,122,127,2,127,2,1.00303,54.91743,0.0,0.0,11.0,8.834,11.31633,0.0,0.0,129.0,56.75451,0.0,0.3,4.424,-1.0,2.709594,164.44193371421056,0.24810064118022432,14.111791163315008,15.873649691358025,0.26143532983876056,0.09654788618980986,91.84777827311162,5.08911643249875,0.8318635294117647,97.56066668752455,0.15369678240821333,0.16456009654178116,1.9089825557824176,0.18144772145529287,0.13048420154174756,0.19793322098215302,23858.66359071977,0.1601842342832686,226.70804078949578,0.0978012936690643,63535.187819567094,0.18059775091337238
47,547,56.2772,13.2435,34,13.9868,0,122,127,2,127,2,1.00304,54.82561,0.0,0.0,11.17857,8.897,11.17448,0.0,0.0,130.0,56.7005,0.0,0.3,4.415,-1.0,2.698819,164.41628868111252,0.24796903775549206,14.013547167365934,15.938319830246913,0.2614353298387601,0.09663315909230195,92.22904846653088,5.078593516690177,0.8318635294117647,97.59117281101558,0.15429066463374483,0.1646186465004103,1.8076506155471228,0.18067804597478138,0.13130886557296134,0.19768806503946104,23670.468645830646,0.15987660221414196,226.00660572425048,0.0980985575135762,63476.978521676814,0.17930165938332834
48,548,56.3261,13.0746,34,14.2182,0,122,127,2,127,2,1.00321,54.86069,0.0,0.0,12.60714,8.817,11.42371,0.0,0.0,130.0,56.70822,0.0,0.3,5.203,0.47055,2.694836,164.47357911320597,0.24786423372746372,14.058026914243346,16.301311728395063,0.26749399686104114,0.09634686908116885,93.04930548853262,5.117957308469549,0.8318635294117647,97.60664907906713,0.15461448677379427,0.16435251578824805,1.5384813161033706,0.17985529201100517,0.1324334466206405,0.19754537616860976,23763.579418479112,0.15941793324288867,225.30954004025423,0.09836903762913636,63589.487223849115,0.17796833096455517
49,549,56.3564,12.7113,34,14.785,0,122,127,2,127,2,0.9975,54.9076,0.0,0.0,14.0,8.822,11.27696,0.0,0.0,130.0,56.64223,0.0,0.3,3.844,-1.0,2.669212,164.55696107676823,0.24773855832118624,14.094467916606385,16.418016975308642,0.26143532983875745,0.09595129613943577,93.90772413899701,5.098987940335739,0.8318635294117647,97.59035370133986,0.15530211845111366,0.16409212011727342,1.376971491351646,0.17904151551767392,0.13360834415825457,0.19760692342700586,23843.85296903078,0.15905776171904404,224.63320619751593,0.09880828175436691,63674.66705569939,0.17668699699323057
50,550,56.3782,12.8862,34,14.2382,0,122,127,2,127,2,0.99962,54.92487,0.0,0.0,11.64286,8.843,10.9641,0.0,0.0,129.0,56.64292,0.0,0.3,4.871,-1.0,2.632037,164.5715271206346,0.24769797360877346,14.067691190743151,16.65186149691358,0.2636529558819862,0.09577755082958238,93.62263871139052,5.055018858874836,0.8318635294117647,97.5947106087066,0.1558193310442663,0.1640333386282291,1.3808809885223055,0.17832274705990694,0.13463871321116166,0.19781318234210363,23891.937020310674,0.15897783054255687,223.96138627411676,0.09970650815363201,63671.06192844513,0.17534703456310374
51,551,56.2992,13.0915,34,14.088,0,122,127,2,127,2,1.00078,54.8911,0.0,0.0,9.07143,8.877,11.11544,0.0,0.0,129.0,56.59031,0.0,0.3,3.846,-1.0,2.657189,164.63634620002816,0.2475912516221979,13.98725683895158,16.88869598765432,0.2697116229042749,0.0958348447381658,87.54629776383985,5.088849671453487,0.8318635294117647,97.590659595418,0.15645809996099028,0.16415931466949127,1.3422481084968212,0.17765030027988502,0.13580956294471336,0.1975715292713976,23774.7621765209,0.15869854730957886,223.30246002314615,0.10109549360565474,63633.65985976331,0.17408877891371421
52,552,56.1896,12.6578,34,14.4256,0,122,127,2,126,2,0.99911,54.78633,0.0,0.0,10.5,8.905,11.2899,0.0,0.0,130.0,56.55047,0.0,0.3,4.805,-1.0,2.717454,164.71409767253053,0.24743924540544443,14.022793805157697,17.087432484567902,0.26749399686104675,0.09566243476542054,87.41917584447822,5.105459917418234,0.8318635294117647,97.60625676938534,0.15722344037577404,0.16385543757726834,1.5009047275402079,0.17699028570076308,0.13733052727356557,0.19757650323587403,23609.67955430211,0.1585657150660632,222.65622897155342,0.1025567886100021,63713.24512048464,0.17284805825304997
53,553,56.2127,12.6265,34,14.1856,0,122,127,2,126,2,0.99462,54.79985,0.0,0.0,8.71429,8.837,10.91671,0.0,0.0,131.0,56.49534,0.0,0.3,4.476,-1.0,2.715039,164.56180046050886,0.24734279208539714,14.002019623179496,17.18923611111111,0.2636529558819914,0.09530024310530588,87.72430070207643,5.062119136717446,0.8318635294117647,97.62225008329187,0.1575079081954558,0.16375489086598116,1.7331264034469935,0.1763125333427501,0.13908503888380686,0.19781952498569683,23673.624396056297,0.15852780609656605,222.03411027982125,0.1037145746639907,63731.751573750764,0.17167085798765797
54,554,56.2109,13.0945,34,14.0809,0,122,127,2,126,2,0.99573,54.81403,0.0,0.0,10.78571,8.847,10.88862,0.0,0.0,130.0,56.47426,0.0,0.3,3.37,-1.0,2.635365,164.72034603998264,0.247316907213619,14.058339436848957,17.307822145061728,0.26587058192521584,0.09518939404572392,94.28820600702389,5.065488309205697,0.8318635294117647,97.60465959720821,0.15841119111604265,0.1638964026154098,1.9347614463090383,0.17565191008860337,0.1405692040398127,0.19795451829759966,23778.66317968298,0.15825428832474078,221.41546940352697,0.10487764777662431,63779.218920036976,0.1705799232228619
55,555,56.2106,13.4924,34,14.0736,0,122,127,2,126,2,0.9986,54.79513,0.0,0.0,10.67857,8.854,11.29265,0.0,0.0,130.0,56.45422,0.0,0.3,4.577,-1.0,2.652835,164.7053132323165,0.2474271152178582,13.997071631160784,17.60349151234568,0.2697116229042745,0.095096995991825,88.80887262992056,5.121160093518509,0.8318635294117647,97.62854285770572,0.15886969810755094,0.16398761134080386,1.8746117688322061,0.1749530485395937,0.1417653829549576,0.19793523104093577,23726.54580511521,0.15807226296384888,220.78998275223356,0.1064767122731792,63756.31284239209,0.16946367322515393
56,556,56.0636,12.7867,34,14.5659,0,122,127,2,126,2,0.99632,54.67964,0.0,0.0,11.85714,8.851,11.63626,0.0,0.0,131.0,56.38317,0.0,0.3,3.637,0.46605,2.710633,164.5906157457203,0.24759846741379643,13.975536770290798,17.927420910493826,0.2674939968610479,0.09493150584967017,88.18220152113298,5.152494922729681,0.8312980392156862,97.61984498059698,0.15927706201032757,0.16397636557704434,1.8030556528174206,0.1741905114163517,0.14293787849856354,0.1976341823460422,23540.434530150975,0.15782678507208414,220.18198583487398,0.10811164334218346,63676.61685514481,0.16848019147154067
57,557,56.1838,12.7757,34,13.9651,0,122,127,2,126,2,0.99779,54.81272,0.0,0.0,10.03571,8.834,11.02533,0.0,0.0,130.0,56.3874,0.0,0.3,4.123,-1.0,2.67331,164.6545557843618,0.24778629758268567,14.01190091356819,18.102092978395063,0.2658705819252117,0.09500092685175507,93.29650229227697,5.085342208299694,0.8318635294117647,97.62260399468617,0.15973757043506306,0.16411126241028345,1.573188898993247,0.17338128467328096,0.14390478091191844,0.19767692812298038,23714.297584121847,0.15771754194685522,219.5804026578046,0.10916783980896001,63680.75196649847,0.1674997551020039
58,558,56.1804,13.0728,34,13.8464,0,122,127,2,126,2,0.99622,54.79031,0.0,0.0,10.03571,8.805,11.02027,0.0,0.0,130.0,56.36129,0.0,0.3,4.291,-1.0,2.665898,164.7593244314677,0.2480013644112571,14.035579916871624,18.198157793209877,0.2735526638833345,0.0951623170544127,88.65266947599922,5.086061299996796,0.8318635294117647,97.61712810629979,0.1602349309922046,0.16424510347140361,1.6363019517235011,0.1725391701170247,0.14481771570425023,0.1977584979498938,23726.831192958285,0.15746593677070797,218.99266879567725,0.11016326688113627,63721.46374907534,0.1665885846226672
59,559,56.2336,12.8319,34,14.676,0,122,127,2,126,2,0.99888,54.86103,0.0,0.0,11.75,8.805,11.27835,0.0,0.0,129.0,56.3296,0.0,0.3,4.3,-1.0,2.735081,164.82206778521484,0.2482492434831077,14.050445368260513,18.252073688271604,0.26749399686104625,0.09610556227904794,92.3189018755672,5.114514501309478,0.8301890196078432,97.58904895572883,0.1609750061370539,0.16412935432624812,1.973009467045074,0.1717750415417146,0.14603957033818807,0.19796980422626814,23801.11122024496,0.1576648176635722,218.4207250528875,0.11127794818462786,63735.66186550083,0.16580822046432533
60,560,56.2763,12.9338,34,14.8375,0,122,127,2,126,2,0.99727,54.88925,0.0,0.0,10.25,8.747,11.07269,0.0,0.0,130.0,56.30367,0.0,0.3,3.822,-1.0,2.684677,164.76031754791933,0.24935867383046018,14.01870972433208,18.458670910493826,0.2735526638833378,0.09813796419848964,88.8956195515375,5.087272715876316,0.8313278431372548,97.59994086737207,0.161391462790034,0.163825893348526,1.7053729522846703,0.17075867486602084,0.14809628028325852,0.19847588077208925,23915.213955104908,0.15689912249266047,217.83630614935257,0.11288067220391203,63780.58496869596,0.164293153393703
61,561,56.1404,13.0457,34,14.3029,0,122,127,2,126,2,0.99709,54.76756,0.0,0.0,12.07143,8.81,11.15794,0.0,0.0,132.0,56.27335,0.0,0.3,4.82,-1.0,2.74273,164.77078829758153,0.2500732643833274,13.988540649414064,18.678096064814813,0.2735526638833359,0.09964836914509992,94.05180226430946,5.09407515246395,0.830456862745098,97.60670169109476,0.1620501777923011,0.16356399524151785,1.4308086727786502,0.16962996700726432,0.1499218590745048,0.19898578639111889,23711.08698443795,0.15667193927552212,217.2592322837813,0.1144563031994012,63832.217564207014,0.16317737780124048
62,562,56.2994,13.1673,34,13.7238,0,122,127,2,126,2,1.00703,54.90849,0.0,0.0,11.5,8.765,11.25836,0.0,0.0,131.0,56.26233,0.0,0.3,4.713,-1.0,2.719987,164.73508673051998,0.25064606175789444,13.912721045223284,18.879967206790123,0.27355266388333527,0.10098220186824414,92.07135158047703,5.107451811917531,0.8318635294117647,97.59286173337546,0.16293203733568756,0.16321820189819655,1.2284223548032578,0.16834579844477726,0.15157758508446928,0.1991068392067659,23973.135812390086,0.15658289632642483,216.68984364176944,0.11573981049782785,63792.92485053398,0.16214941000538372
63,563,56.3356,13.069,34,14.2913,0,122,127,2,126,2,1.01113,54.9499,0.0,0.0,12.96429,8.775,11.36044,0.0,0.0,132.0,56.24436,0.0,0.3,4.289,-1.0,2.722573,164.87161882372874,0.25127860110932165,13.956330287603686,18.99464699074074,0.27355266388333005,0.10303245482474929,92.00094156824935,5.118255153402301,0.8309777843137253,97.5940162736824,0.16361851942810754,0.16273153316883757,1.6204589332648538,0.1671905746225207,0.15342009727405137,0.19933756547483325,24067.91204916971,0.15641099248546816,216.13777056887884,0.11682512626631707,63820.39757093885,0.16117251937784496
64,564,56.2435,12.8361,34,14.0915,0,122,127,2,126,2,1.00015,54.88241,0.0,0.0,12.92857,8.798,11.26999,0.0,0.0,129.0,56.23456,0.0,0.3,4.175,0.48097,2.696961,164.83345479068274,0.2521081638708871,13.925202169536071,19.147038966049383,0.2735526638833356,0.10505544093838609,91.96957267663001,5.111630628538526,0.830456862745098,97.60399214447654,0.16421709501037915,0.16247506254881383,1.51122799235058,0.16603340417169124,0.15510566368845366,0.19943723645156694,23900.74220319406,0.15603697468983777,215.56498101127335,0.11826115609198508,63811.52719723503,0.1601104672864212
65,565,56.2129,13.1616,34,14.2225,0,122,127,2,126,2,0.99477,54.81796,0.0,0.0,9.89286,8.821,11.0698,0.0,0.0,131.0,56.19712,0.0,0.31,4.942,-1.0,2.67328,164.85948755927197,0.252808570437049,14.008516476478105,19.35228587962963,0.2735526638833345,0.10621038269335561,92.67564615809466,5.084472287528376,0.8301890196078432,97.6204044253548,0.16466867038457647,0.16210426516074125,1.4236150053415981,0.1648374837780143,0.15655899098856038,0.19965492573516383,23849.365381386637,0.15590602707978343,215.01751293723555,0.1198772291320084,63773.27996535164,0.1588807994823695
66,566,56.2264,13.1056,34,14.7481,0,122,127,2,126,2,0.99375,54.87565,0.0,0.0,11.35714,8.828,11.35711,0.0,0.0,130.0,56.2091,0.0,0.31,4.381,-1.0,2.651612,164.92626781492618,0.2533703697434677,14.02389262635031,19.526234567901234,0.27355266388333876,0.10687549329706887,94.17461783109025,5.128748832782063,0.8301890196078432,97.60217130073414,0.1653178006280709,0.1617184886890691,1.4396639545974586,0.16365106345629352,0.15767109465960905,0.19979409463034828,23962.21761373433,0.1555291068742318,214.4637502289372,0.12122408359780164,63664.809084081244,0.15752219936969752
67,567,56.3526,12.7305,34,14.472,0,122,127,2,126,2,1.00403,55.0049,0.0,0.0,10.71429,8.801,11.3124,0.0,0.0,130.0,56.20123,0.0,0.3,4.579,-1.0,2.696177,164.90724264759427,0.2539698756034545,14.076990574966242,19.648341049382715,0.27355266388333405,0.10767369565268292,91.38071093014938,5.118985197493786,0.8298913725490196,97.5769285598665,0.165494856271624,0.16126292945065185,1.6480101471977584,0.16267863574620156,0.15896030669300268,0.19998581587604103,24079.257032075497,0.15507378148624426,213.91483459061993,0.12234001798936849,63734.30380621581,0.15601174292379724
68,568,56.186,13.2197,34,14.4319,0,122,127,2,126,2,1.00386,54.87422,0.0,0.0,10.85714,8.791,10.97484,0.0,0.0,131.0,56.16178,0.0,0.31,4.21,-1.0,2.689987,164.90235702102453,0.25457665241745936,13.904837902681328,19.73316936728395,0.27355266388333926,0.1087993893580473,91.14481385485584,5.081308747933055,0.8301890196078432,97.61093168343174,0.16558998893664348,0.1606205971768355,1.4106262660438251,0.161613719587701,0.16029417307824198,0.20045603049868038,23833.063087417428,0.15467195502795236,213.3680736334255,0.12354604268184026,63673.82398171335,0.1543836414616594
69,569,56.0612,13.12,34,15.0256,0,122,127,2,126,2,1.00033,54.721,0.0,0.0,12.10714,8.782,11.39974,0.0,0.0,130.0,56.12705,0.0,0.31,3.268,-1.0,2.702609,164.87682058093657,0.2551857037534033,13.950765727478782,19.801118827160494,0.2735526638833394,0.1099727524852522,92.96175919628983,5.1321557648317615,0.8296462745098039,97.62387645246787,0.16587417890286335,0.16055762594779838,1.3014633985012671,0.16063904395233133,0.16123980626218032,0.20020885644150224,23672.75318929185,0.15440664811672786,212.8304997853243,0.12507043397945924,63697.86925682888,0.15331097671384578
70,570,56.1587,12.6217,34,14.198,0,122,127,2,126,2,0.99539,54.83017,0.0,0.0,14.28571,8.824,11.30844,0.0,0.0,132.0,56.09455,0.0,0.31,3.674,-1.0,2.748201,164.87647868804893,0.256106498769243,13.976220590096933,19.912953317901234,0.27355266388333765,0.11116977542153095,94.1626471635237,5.123008401796404,0.8290807843137254,97.60828100921381,0.16621592345999667,0.16063207698171536,1.5015827172928646,0.1594957757610695,0.1622727733552768,0.19988420399371726,23794.591021523425,0.153741031291872,212.2965862253226,0.1265493484571814,63641.61988690641,0.15220040661114476
71,571,56.1203,13.2705,34,13.917,0,122,127,2,126,2,1.00141,54.79719,0.0,0.0,12.0,8.747,10.87958,0.0,0.0,131.0,56.08601,0.0,0.31,3.667,-1.0,2.698663,164.84798298841235,0.25716403208990374,13.908835328655478,20.14019097222222,0.27355266388334054,0.1121326864620862,93.97831677535443,5.057592341286302,0.8288270588235294,97.60251114511533,0.1665534817735144,0.16016304759665306,1.4852702981279935,0.15869423363320342,0.16349881325512472,0.19908742217640626,23840.626722219138,0.15338657712899034,211.7607364193722,0.12823511217514116,63613.82298796491,0.1514830332060641
72,572,56.0695,13.0506,34,14.4483,0,122,127,2,126,2,1.00594,54.73411,0.0,0.0,12.42857,8.785,11.44099,0.0,0.0,130.0,56.08292,0.0,0.3,3.92,0.47402,2.694517,164.9265147912754,0.2580230709212147,14.006410763587482,20.22043788580247,0.2697116229042835,0.11286197200795073,89.7231752106706,5.141788518150144,0.8298913725490196,97.61041220556027,0.166570579098597,0.16032090304565597,1.5642202834800674,0.15767309403184268,0.16464390075760046,0.1983141490448016,23726.910022690652,0.1530868201487338,211.2363889203779,0.1301085432664373,63604.047043508406,0.15068204205362018
73,573,55.9444,13.1086,34,14.2664,0,122,127,2,126,2,1.00343,54.60753,0.0,0.0,10.92857,8.85,11.24994,0.0,0.0,129.0,56.01987,0.0,0.3,4.146,-1.0,2.755767,164.8694401287442,0.25870532827644577,13.88036525396653,20.285493827160494,0.27133503784010743,0.11335166793359899,91.75427027892924,5.119516585648537,0.8285074509803921,97.62809043732932,0.16703137288093658,0.16052737181882298,1.4098491038608518,0.15666752899082617,0.16585581957641046,0.19746362518547933,23524.540076977355,0.15263409245930862,210.70812617079994,0.13179793567595746,63514.95004447784,0.14975876829943352
74,574,55.8824,12.7356,34,14.0411,0,122,127,2,126,2,0.99914,54.55769,0.0,0.0,11.35714,8.82,11.29553,0.0,0.0,130.0,56.04487,0.0,0.31,3.898,-1.0,2.68916,165.0051776508589,0.2592714319235467,13.978846232096354,20.447916666666668,0.27355266388333815,0.11391194817463948,89.63653314635724,5.124700225850814,0.8285074509803921,97.64102703005568,0.1670800020522122,0.16066477263162293,1.516049981790438,0.15557916604532113,0.1667442368771065,0.19746543564690366,23539.226710033603,0.15217676770164407,210.18791465355392,0.1335486837420666,63689.45096409412,0.14840151841210028
75,575,56.0429,12.9074,34,13.8956,0,122,127,2,126,2,0.99614,54.7092,0.0,0.0,10.03571,8.809,10.97894,0.0,0.0,131.0,56.02802,0.0,0.3,4.221,-1.0,2.734348,165.00245340161504,0.25933824647952763,13.951710830500097,20.477334104938272,0.2735526638833397,0.11469397977460725,89.87349344608478,5.089730466761461,0.8288505882352941,97.62520145885713,0.16710479699963351,0.16079473940605452,1.6892779031005067,0.1548625641972956,0.16748518971237783,0.19707176690097172,23801.588281397115,0.1518991811336827,209.67534243589,0.13490716211604015,63740.29080359584,0.14692334279508182
76,576,55.9077,13.348,34,13.8847,0,122,127,2,126,2,0.99368,54.53955,0.0,0.0,9.78571,8.766,11.12564,0.0,0.0,131.0,56.00467,0.0,0.31,4.428,-1.0,2.686812,165.0626218165733,0.2589304633212232,13.914171948845002,20.677324459876544,0.27355266388333893,0.11475006026564455,90.33304826067007,5.106171075947374,0.8285074509803921,97.6519067143586,0.16727310953356037,0.1609330364251275,1.482515630541968,0.15405314751043878,0.16830627272179027,0.19628625667887292,23603.8492381249,0.15176840071240646,209.16507589461276,0.13606984354008445,63643.23846272524,0.14528679203593337
77,577,55.6991,13.2012,34,14.4051,0,122,127,2,126,2,1.00388,54.36031,0.0,0.0,9.60714,8.846,11.50214,0.0,0.0,131.0,55.97028,1e-05,0.31,3.687,-1.0,2.653549,165.084102199035,0.25875524834611335,13.991896264347028,20.79904513888889,0.26971162290427536,0.11453251632893094,89.84037828351399,5.14475114514024,0.8285074509803921,97.67469227537914,0.1674462262106327,0.1611832161085353,1.887994394392869,0.15339861358053197,0.1690280749024064,0.19558115572028104,23415.012410330943,0.1511050975191542,208.6598902026837,0.1368562764728577,63658.94975908721,0.14386069554812717
78,578,55.7827,12.9602,34,14.6285,0,122,127,2,126,2,1.00418,54.44447,0.0,0.0,10.5,8.794,11.3744,0.0,0.0,129.0,55.96055,0.0,0.3,3.537,-1.0,2.649726,164.99844644275214,0.25886447975058346,13.983340416425541,20.839795524691358,0.27355266388334126,0.11438403551455714,92.05916941495805,5.127642003188218,0.8285074509803921,97.66695578407493,0.1674215224033416,0.16136468507227655,1.9208781564878885,0.15260645434122969,0.16991679404103113,0.1943719567927987,23478.301708893225,0.15116588343116974,208.16846976468878,0.13786757951706619,63677.44843207824,0.14227504153141873
79,579,55.7585,12.8661,34,14.3371,0,122,127,2,126,2,1.00006,54.42503,0.0,0.0,10.21429,8.79,11.17014,0.0,0.0,130.0,55.91409,0.0,0.31,3.688,-1.0,2.764421,165.03714769156636,0.25910441901808334,13.977462203414351,20.91599151234568,0.27355266388333804,0.11413185848347601,90.22365385798358,5.110649196619286,0.8285074509803921,97.6763878273712,0.16749537004333157,0.16149585357001378,1.563819709767218,0.1518975089844843,0.17062042836905458,0.19342171224525273,23447.486193035507,0.15137001393335534,207.67455978435146,0.13922960094762438,63715.04943928048,0.14090080164415858
80,580,55.756,12.8935,34,14.6551,0,122,127,2,126,2,0.99331,54.41732,0.0,0.0,10.53571,8.804,11.08964,0.0,0.0,131.0,55.9054,0.0,0.31,4.348,0.46425,2.720542,164.96509050109023,0.2593361327273874,14.055514111930941,20.929157021604937,0.2735526638833386,0.1142050539918854,91.66601408063565,5.09959102983303,0.8279796078431372,97.68447558718739,0.167676926198597,0.16208529776769004,1.6441219627566774,0.15131854969465475,0.17126193316896604,0.19224946362190148,23450.16823634721,0.15129252686371147,207.1896934946375,0.14070370374645216,63713.57910095918,0.13985272175366995
81,581,55.7052,12.7001,34,14.0448,0,122,127,2,126,2,0.99617,54.37665,0.0,0.0,12.0,8.773,11.11256,0.0,0.0,130.0,55.8923,0.0,0.3,4.463,-1.0,2.737263,165.0443926179084,0.2595680002951616,13.964664035373264,21.190007716049383,0.2735526638833351,0.11454588615504432,94.0211231239433,5.100645469093974,0.8285074509803921,97.68586045892404,0.1677054502359244,0.1623555314499412,1.8993219959039538,0.1506661208029784,0.17187821321531088,0.19152201910721406,23372.81262398785,0.15122092317202085,206.6984504249664,0.14199000755426586,63608.78880835014,0.13868800494566474
82,582,55.6599,12.7762,34,14.3397,0,122,127,2,126,2,0.99412,54.31945,0.0,0.0,11.21429,8.744,10.9429,0.0,0.0,131.0,55.86117,0.0,0.3,4.239,-1.0,2.766395,165.06993663413908,0.2597244807492641,13.985474763093173,21.231963734567902,0.27355266388333915,0.1152804660598784,89.6528720728552,5.089283399792681,0.8285074509803921,97.70472255914606,0.16762662066806805,0.1627399196225912,1.6005265222557274,0.15010533421795905,0.17250098702659167,0.19020799904625504,23384.736406087104,0.15121394315284567,206.20595547540867,0.14328493729336383,63583.54201299993,0.13758308062774274
83,583,55.6373,12.559,34,14.3072,0,122,127,2,126,2,0.99907,54.29973,0.0,0.0,10.35714,8.802,11.00984,0.0,0.0,129.0,55.82846,0.0,0.31,4.415,-1.0,2.631719,165.0194461041567,0.25981482676303225,13.856088708948205,21.28240740740741,0.2735526638833369,0.1157606086233161,87.84067203131795,5.095937527325802,0.8279419607843137,97.71977540405263,0.1679432910075997,0.16341020572725923,1.4155036351172265,0.14944673856908794,0.17316598078209702,0.189045113357718,23312.127258460765,0.15082473632403187,205.73326256138307,0.14438660640837508,63492.44765352521,0.13633067641363497
84,584,55.483,12.5468,34,14.5802,0,122,127,2,126,2,0.99573,54.19018,0.0,0.0,12.21429,8.774,10.82296,0.0,0.0,131.0,55.79924,0.0,0.3,3.363,-1.0,2.705579,165.0331502725268,0.25992370977921303,13.955496140468268,21.335310570987655,0.27355266388333704,0.11628566983749769,88.4006559694798,5.066956470274476,0.828253725490196,97.71608641187173,0.16831557544383524,0.16389575435004344,1.306163613642204,0.14864829107487448,0.17374533415705215,0.18853707904601885,23100.680475712947,0.1507138317656939,205.2632750469994,0.14593420417390976,63519.12686126738,0.13520694187719573
85,585,55.3817,12.5907,34,13.6817,0,122,127,2,126,2,0.99662,54.0868,0.0,0.0,12.07143,8.816,10.81336,0.0,0.0,131.0,55.78965,0.0,0.3,3.779,-1.0,2.816329,165.08459532032842,0.26021477856020286,14.060595288688754,21.378761574074073,0.27355266388333926,0.11725395231013855,87.93499709235063,5.0687832997338225,0.8279419607843137,97.71619331842192,0.16844564380511756,0.16425837509358016,1.758321610082748,0.1477427717150161,0.17441835422200105,0.18859380956815217,22973.099082542445,0.15036467298911782,204.79938885583738,0.14734382665097256,63598.289333377405,0.13442872537129338
86,586,55.4652,12.7559,34,14.2743,0,122,127,2,126,2,0.99949,54.16948,0.0,0.0,10.53571,8.853,10.85102,0.0,0.0,129.0,55.76414,0.0,0.3,3.399,-1.0,2.791277,164.99427186617848,0.2605184392764603,13.899601500711324,21.485050154320987,0.2735526638833392,0.1178993604683518,89.35689797912684,5.089869842428201,0.8285074509803921,97.6929213920416,0.16854441672953852,0.16469410171167442,1.4981250784478657,0.1466642666694878,0.17534947373605161,0.18929721256148077,23100.07996998885,0.1501071161686802,204.34252587385993,0.14819642107756126,63651.48073276431,0.13314478766912588
87,587,55.4793,12.56,34,14.249,0,122,127,2,126,2,0.99907,54.1723,0.0,0.0,8.57143,8.82,10.99745,0.0,0.0,130.0,55.75015,0.0,0.31,3.009,-1.0,2.751476,165.05208617713552,0.26087366789078303,13.974956936306423,21.640625,0.27133503784010804,0.11804841272746874,89.78325305937219,5.098529562263385,0.8279419607843137,97.68703247223867,0.1689232795006655,0.16542520893515605,1.4953741614442264,0.14523954543657452,0.1763580285373926,0.18939754672495132,23141.84411286249,0.14979951316996784,203.89345602887144,0.1486887096193992,63562.85903099019,0.13224461668661736
88,588,55.6356,12.0288,34,14.6551,0,122,127,2,126,2,0.99984,54.34961,0.0,0.0,9.32143,8.759,10.82679,0.0,0.0,129.0,55.70777,1e-05,0.3,3.483,0.47608,2.802994,165.04874444925343,0.2612823633762729,13.938313990463444,21.654899691358025,0.27577028992656466,0.11810809439386895,88.88276729968784,5.083251397083023,0.8285074509803921,97.66612948760297,0.1692186739477559,0.16615879516404464,1.472789517064654,0.1439273999468844,0.17749118069922679,0.18941489732314903,23415.918312437618,0.1494624103569847,203.451490286057,0.14897261804297876,63643.46438670642,0.13104512517633882
89,589,55.619,12.252,34,13.5068,0,122,127,2,126,2,0.99516,54.33635,0.0,0.0,9.71429,8.763,10.36495,0.0,0.0,129.0,55.68232,0.0,0.3,4.003,-1.0,2.807379,165.05090452382066,0.26135621144467946,13.964467178156346,21.564043209876544,0.2735526638833411,0.11860133976136389,88.6158073231646,5.023065864874795,0.8279419607843137,97.68984885338527,0.169359530723164,0.1665109717039483,1.2508752687753464,0.14224827333833373,0.17875468412083265,0.18936051129776255,23353.738656432655,0.14933961378301594,203.0209539039466,0.14904971995815036,63635.14086364391,0.13028514640065753
90,590,55.3893,12.3463,34,13.5157,0,122,127,2,126,2,0.99303,54.09697,0.0,0.0,10.92857,8.795,10.56351,0.0,0.0,131.0,55.63237,0.0,0.3,4.521,-1.0,2.753453,165.00829777728825,0.2611394560470793,14.001362553349248,21.557532793209877,0.2735526638833355,0.11869616955662447,90.12411558993723,5.043590322101048,0.8279419607843137,97.72622800022256,0.16937343597249033,0.16706213932458874,1.2282276820573894,0.14030069949792764,0.17985222809255005,0.18864082384999026,22989.3752281378,0.14929174261499115,202.59576191074913,0.14915238622904503,63614.3904488037,0.12962759421997994
