,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,blockiness,staticness,noise,cubrow.0.3,cubcol.0.3,cubrow.0.5,saturation,cubrow.1.0,cubcol.0.5,cubcol.0,contrast,blur,cubrow.0.6,movement,tone,temporal,uhdhdsim,cubrow.0,fft,cubcol.1.0,cubcol.0.6,color_fulness
45,45,67.3486,2.53167,33,3.26329,0,106,131,8,125,6,0.98462,60.96834,0.0,0.0,4.67857,3.987,2.07067,0.0,0.0,126.0,59.35542,0.00019,0.29,1.415,-1.0,6.787398,2.253815661773283,522.3232775474517,0.22448911659759233,0.2707015860155103,0.033207738401692576,0.15253477566369486,32.1762569097825,0.10892010623273676,0.2210883961217441,0.005314403058614244,93.88632520309359,60334.66309259251,0.15144282095131414,0.9926215277777778,0.8560250980392158,2.1594248485280354,90.09122194435052,0.10567770549448917,68965.34401243091,0.005585746829508262,0.2204484016150696,161.58860752868705
46,46,67.3111,2.5293,33,3.27356,0,106,131,8,125,6,0.98126,60.95215,0.0,0.0,4.21429,3.99,2.11943,0.0,0.0,126.0,59.35009,0.00021,0.29,1.353,-1.0,6.839424,1.9644503052886682,522.2472670861808,0.22448911659759227,0.27072127003953533,0.03323187414771217,0.15258732431405506,32.12206541461709,0.10899084346731237,0.22109328491755698,0.005331940680515801,93.79211039278945,60233.68246479244,0.15141601085715406,1.0418113425925926,0.8551996078431373,2.207930169347765,90.0761459000212,0.10564860969886344,68877.31837468933,0.005569105744387247,0.22036938493272223,161.34769497188717
47,47,67.388,2.37906,33,3.28069,0,106,131,8,125,6,0.98229,61.02293,0.0,0.0,4.57143,3.98,2.12089,0.0,0.0,126.0,59.3813,0.00022,0.29,1.491,-1.0,6.811612,2.148677671733127,522.2130692185389,0.22448911659759252,0.27070527763619745,0.03327210616012913,0.15259586354163895,32.123698858567224,0.10905979245652943,0.22107552188987897,0.005348614327596342,93.28855462147894,60389.13910643858,0.15135989291781024,1.1025270061728396,0.8563682352941177,2.2119843377944943,90.07494643023493,0.10563627717091703,68908.99178113943,0.005574448313164345,0.22032338395349516,161.5526278311326
48,48,67.3934,2.27788,33,3.55558,0,106,131,8,125,6,0.98905,61.03279,0.0,0.0,3.71429,3.99,1.98574,0.0,0.0,126.0,59.35823,0.00022,0.29,1.436,0.44444,6.866325,1.8974876321856275,522.1657147296229,0.22448911659759277,0.2706780601615669,0.03331688656889669,0.15258175871396218,32.110810268072434,0.10910589758566865,0.2210844433279737,0.005357577586026759,89.81086877417383,60391.83685732714,0.15127175022182074,1.134837962962963,0.8551768627450982,2.16827686784167,90.08736899043697,0.1056599569969704,68905.7493249974,0.005584457007021947,0.22026696536411067,161.74694543256766
49,49,67.4276,2.28769,33,3.21378,0,106,131,8,125,6,0.98688,61.06249,0.0,0.0,4.5,4.007,1.90102,0.0,0.0,126.0,59.38968,0.00019,0.29,1.416,-1.0,6.812929,1.9264889198363795,522.1424687047929,0.22448911659759227,0.2706801564971192,0.03333485267134537,0.15255726234994268,32.142384847005204,0.1091821532998852,0.2210868747760813,0.0053458905167397186,93.47497420431041,60506.652121942985,0.15118417399144987,1.146508487654321,0.8555043137254902,2.1432105210288044,90.08388597456886,0.10566657766265587,69009.46511306518,0.005590455325145747,0.22020870002332757,162.41191964298034
50,50,67.4122,2.29905,33,3.27824,0,106,131,8,125,6,0.99141,61.05653,0.0,0.0,3.71429,3.981,1.91201,0.0,0.0,126.0,59.36931,0.00024,0.29,1.435,-1.0,6.858741,1.9223088555538956,522.1146658278378,0.22448911659759252,0.27069097424128397,0.033362543379718654,0.15256773343399516,32.16073683750482,0.10929696043869155,0.22105638484924062,0.005369369646110831,90.18062357422662,60345.35903706468,0.15110288911967934,1.1743827160493827,0.8549317647058824,2.1552529453610902,90.09266056093952,0.10566581200178306,68953.0420688363,0.0055909090707692705,0.22015286972033538,162.17755427836497
51,51,67.4637,2.37743,33,3.40686,0,106,131,8,125,6,0.99057,61.09623,0.0,0.0,4.35714,3.993,1.92288,0.0,0.0,126.0,59.37497,0.00015,0.29,1.484,-1.0,6.808262,1.9283956045300144,522.1131199106551,0.22448911659759366,0.2706953832303773,0.033384350067145165,0.15260366340825768,32.10264945324556,0.10947292909907905,0.22103953666758883,0.0053657039112498155,93.74624226284318,60559.27087526225,0.15099962105214595,1.1358989197530864,0.8554596078431373,2.161660512260769,90.05246104574668,0.10568872427613385,69041.96290021292,0.005582437344714236,0.22011598462839374,161.65136480853687
52,52,67.4047,2.39782,33,3.27097,0,106,131,8,125,6,0.98266,61.03992,0.0,0.0,4.32143,3.99,1.98882,0.0,0.0,126.0,59.3693,0.00017,0.29,1.495,-1.0,6.887071,2.156032958050051,522.1013860296706,0.2244891165975924,0.27073698899338605,0.03341830642862803,0.1526743124759436,32.170843053747106,0.10948896999376728,0.22099989283347962,0.005374252889745987,93.8131750621329,60353.59703093829,0.1508931016269119,1.0902777777777777,0.8548941176470589,2.201717976921004,90.06069196083271,0.10566761773032923,68930.67875956603,0.005586127012922932,0.22002471797863593,162.31365970033144
53,53,67.4721,2.48521,33,3.43235,0,106,131,8,125,6,0.98729,61.09754,0.0,0.0,4.71429,3.996,2.00672,0.0,0.0,126.0,59.40431,0.0002,0.29,1.383,-1.0,6.84616,2.168047296487564,522.1082520755587,0.2244891165975925,0.2707232261593926,0.033482989444538834,0.15272848741999198,32.12959251874759,0.10948083813020949,0.22101533514710575,0.00534971046568577,93.7642165077025,60630.61817077488,0.15080303375730542,1.0494791666666667,0.8559882352941178,2.238621671226006,90.07540997676621,0.10567389957035957,69061.46178490667,0.0055736099638098256,0.219975757220374,161.996274472316
54,54,67.4179,2.56454,33,3.50564,0,106,131,8,125,6,0.99655,61.04333,0.0,0.0,3.71429,3.972,2.08358,0.0,0.0,126.0,59.37982,0.00017,0.29,1.485,-1.0,6.844264,2.2467432719527483,522.1134564352553,0.22448911659759263,0.27073649543416606,0.033526248119402344,0.15277879258426663,32.14380824713059,0.10962137140696068,0.22098484934892418,0.005368143316267649,93.9050976372746,60468.28251784127,0.15075249283612027,1.0062210648148149,0.8543733333333334,2.2666591137197143,90.07030018917602,0.10564780142881529,68891.9015752027,0.005587639335020585,0.21989670052600796,162.13820855967077
55,55,67.4278,2.67847,33,3.45248,0,106,131,8,125,6,0.99262,61.0466,0.0,0.0,4.10714,3.992,2.15209,0.0,0.0,126.0,59.42283,0.00017,0.29,1.404,-1.0,6.851416,2.6643444196570187,522.1330782127292,0.22448911659759285,0.2707131297666387,0.033558981558035335,0.1528165412164955,32.19883012182919,0.10963074640965624,0.22098855164249656,0.005377484949448132,93.61877676586536,60475.56377782327,0.15071011683904548,1.0007233796296295,0.8559882352941178,2.276557444666906,90.06791267804945,0.10565630409556076,68978.510334868,0.005583438843624664,0.21982872031258943,161.72550807311114
56,56,67.4142,2.80264,33,3.46552,0,106,131,8,125,6,0.98637,61.03719,0.0,0.0,3.92857,4.009,2.25274,0.0,0.0,126.0,59.41495,0.00017,0.29,1.473,0.44354,6.839763,2.4855669350866707,522.1548822337672,0.22448911659759263,0.2706884737895911,0.03359071232171728,0.1528009187005243,32.20729743109809,0.10979233575369467,0.22097444057832444,0.005407664476916374,93.80793758370484,60453.07737264477,0.1506178328373733,0.97265625,0.8548941176470589,2.2968111798613777,90.07944369208514,0.10565274270612679,68954.16966393492,0.005570697952280337,0.2197719392541549,162.34628402771818
57,57,67.4019,2.89139,32,3.46762,0,106,131,8,125,6,0.9741,61.01059,0.0,0.0,4.03571,3.994,2.36042,0.0,0.0,126.0,59.44967,0.00019,0.29,1.447,-1.0,6.872894,1.9731448912364884,522.1785967254065,0.22448911659759188,0.27066528672370976,0.03364150829452164,0.1528118170801194,32.28582123179495,0.1099671111093512,0.22094528053119622,0.005408015903979682,90.43697790964653,60392.21942547501,0.15056424069994973,0.9099151234567902,0.8559584313725492,2.2763991282846563,90.08996319977567,0.10566242743846674,69010.13523419319,0.005574691708197537,0.21974654909809926,162.30954305295347
58,58,67.3622,2.76604,32,3.72252,0,106,131,8,125,6,0.97117,60.9718,0.0,0.0,4.46429,3.997,2.4367,0.0,0.0,126.0,59.43212,0.00019,0.29,1.512,-1.0,6.809872,2.0459523712034065,522.1901283098227,0.22448911659759233,0.2706613339767922,0.03368418266526302,0.1528256316239795,32.31054310739776,0.11014971342345069,0.22094485694478522,0.005392867797643985,92.88768283267729,60363.787012345645,0.15050038516503422,0.875,0.8543286274509805,2.3119933267646156,90.0995493284649,0.10566334212174275,68974.88711254422,0.005568913376058897,0.21968826869463656,162.04914896763884
59,59,67.4134,2.57471,32,3.55831,0,106,131,8,125,6,0.98291,61.01012,0.0,0.0,4.53571,4.0,2.32987,0.0,0.0,126.0,59.4773,0.0002,0.29,1.507,-1.0,6.77671,1.9665459366523528,522.2238473062862,0.22448911659759233,0.27064449963429577,0.0336973270458847,0.1528298472672771,32.1988794774185,0.11036541989539016,0.2209181542255278,0.005398670162857986,93.92403775361703,60425.56641714407,0.1504188666907128,0.8936149691358025,0.8551321568627451,2.3159037485018894,90.08705865805518,0.10564602400410235,68962.19933563944,0.005577050381874438,0.2196308485287749,162.12742061986694
60,60,67.4003,2.50565,32,3.45389,0,106,131,8,125,6,0.9846,61.00488,0.0,0.0,5.14286,3.997,2.16019,0.0,0.0,126.0,59.4628,0.0002,0.29,1.506,-1.0,6.838899,2.1787663833239774,522.2542361603987,0.22448911659759238,0.27060923094151784,0.033481401572067256,0.1528095603310432,32.19154301396123,0.11033784079149692,0.2209168079155587,0.005403497973520883,93.88811039544223,60457.64234482167,0.15050486502058746,0.9640721450617284,0.8543215686274511,2.278768521829334,90.06329691552511,0.10563807291332071,68947.63632870802,0.005564344673746216,0.21951932735183619,161.75407480678828
61,61,67.4346,2.60111,32,3.49992,0,106,131,8,125,6,0.9874,61.03426,0.0,0.0,4.60714,3.999,2.10091,0.0,0.0,126.0,59.51841,0.00021,0.3,1.511,-1.0,6.781424,2.2075836127842634,522.2993924313158,0.22448911659759277,0.27061131214274226,0.03343842261875897,0.1528284282009091,32.28341844346788,0.11041738647428377,0.22085158325501184,0.005428380264810943,92.13465170627879,60541.30418726367,0.15055241077625653,0.9947916666666666,0.8549317647058824,2.247774855651146,90.08025511017871,0.10561528926359642,69008.06046873903,0.005579637184996179,0.21939903310261435,162.05241465385865
62,62,67.3575,2.6493,32,3.67426,0,106,131,8,125,6,0.98417,60.96552,0.0,0.0,4.25,3.986,2.18433,0.0,0.0,126.0,59.48659,0.00022,0.29,1.439,-1.0,6.910911,2.219445457502107,522.3414353298606,0.22448911659759221,0.27062620514336133,0.03338421516509722,0.1528269602804349,32.19768458236883,0.11051614366433803,0.22085066311807952,0.005460345619540434,91.56893254860704,60467.679134554965,0.15060945797213496,1.0183256172839505,0.8550653725490194,2.2159046483307505,90.08228104491396,0.10560643997489118,68926.53550196196,0.005571317420868039,0.2192784348690032,161.9477364877067
63,63,67.3993,2.69026,32,3.56117,0,106,131,8,125,6,0.985,61.0026,0.0,0.0,4.39286,3.988,2.22401,0.0,0.0,126.0,59.52912,0.00022,0.29,1.429,-1.0,6.788268,2.088406662221378,522.4018954792364,0.22448911659759196,0.2706602440396192,0.03329340953563269,0.1527913149778853,32.26082714693046,0.11050925772131905,0.22086995304968715,0.005431227519733111,91.77528080381444,60535.487884502734,0.15064672478962624,1.0412808641975309,0.8554596078431373,2.1918287563870273,90.08966413550263,0.10557037219568086,68919.59411601619,0.005584618459438833,0.21914500580771043,162.5719801262586
64,64,67.3526,2.53197,32,3.55019,0,106,131,8,125,6,0.98733,60.95936,0.0,0.0,3.82143,4.01,2.26134,0.0,0.0,126.0,59.49026,0.00022,0.29,1.432,0.44033,6.891093,1.9451152762309891,522.4487262059164,0.22227149055436457,0.27065597042065015,0.033246739091922585,0.15276290442612853,32.25494384765625,0.11049820861917202,0.220882514475724,0.005437856869922794,93.88044918372913,60349.369533006575,0.15067610504418577,1.0731095679012346,0.854366274509804,2.2005196393999245,90.08301561955514,0.10557356595436704,68915.7770823291,0.0056023502237334405,0.21902206180135217,161.99618095702456
65,65,67.4081,2.27845,32,3.29581,0,106,131,8,125,6,0.98718,61.0117,0.0,0.0,3.57143,3.98,2.12153,0.0,0.0,126.0,59.53438,0.00022,0.29,1.399,-1.0,6.85908,2.2314810691444547,522.5110127758483,0.22448911659759227,0.270663569109938,0.03320705533891838,0.15274421811021685,32.28201463487414,0.1105646249130718,0.22088265818649863,0.005461590425008514,93.87036012559719,60425.51113259882,0.15069696054440312,1.110918209876543,0.8549388235294119,2.2026724701603886,90.07701286635573,0.10557034328886508,68846.22440129642,0.00560872320089822,0.21890571540310924,162.03756050114566
66,66,67.3669,2.28807,32,3.28848,0,106,131,8,125,6,0.98674,60.96944,0.0,0.0,3.89286,4.002,1.89989,0.0,0.0,126.0,59.5265,0.00018,0.29,1.395,-1.0,6.927184,2.0992181924924322,522.5687560365252,0.2244891165975924,0.270692359752149,0.033201069462301995,0.1527256586287839,32.26953087323977,0.11059582708417011,0.22092891361462322,0.005472999539023217,90.75549904016697,60348.716137186995,0.15068005250465705,1.1028163580246915,0.8548941176470589,2.204051469894577,90.10838460190513,0.10559376062393991,68893.97573369411,0.005611431268961422,0.21879131002365498,162.406646135477
67,67,67.3704,2.57566,32,3.3524,0,106,131,8,125,6,0.98653,60.96117,0.0,0.0,4.10714,4.0,1.90821,0.0,0.0,126.0,59.56052,0.00022,0.29,1.458,-1.0,6.841655,2.1119898859766058,522.6370838344432,0.2222714905543636,0.2707092588706346,0.033206030280007494,0.15267228108570324,32.28101490162037,0.11073108437157574,0.22092246875325253,0.005477164155059786,93.70908926688725,60361.598998306705,0.1506960654686436,1.0522762345679013,0.8554596078431373,2.183510397706639,90.1050531178624,0.10557678608428459,68917.92905720501,0.005597372180213947,0.21873277124544038,162.2631012574708
68,68,67.3163,2.69414,32,3.53581,0,106,131,8,125,6,0.98997,60.91627,0.0,0.0,4.32143,4.002,2.1619,0.0,0.0,126.0,59.53751,0.00021,0.29,1.383,-1.0,6.926561,2.110235777440011,522.6952265589017,0.22227149055436182,0.27070105931837823,0.03321445555790063,0.15261493109408686,32.206571602527006,0.11085034330801007,0.22091482217734887,0.005462416034194683,91.45564385086502,60292.394950243375,0.1506726194838354,0.9965277777777778,0.8543662745098041,2.184072086343219,90.08426961724697,0.10557271076103926,68976.36087517069,0.0055997923396952625,0.21862368779057972,161.60018796397844
69,69,67.3557,2.60119,32,3.35128,0,106,131,8,125,6,0.98786,60.94769,0.0,0.0,3.75,4.007,2.26442,0.0,0.0,126.0,59.59571,0.00025,0.29,1.317,-1.0,6.898529,2.415411119709163,522.7730634350503,0.2222714905543659,0.2707153137732253,0.03321432459228367,0.15257201552995323,32.300184273425444,0.11107112210843219,0.220907731999643,0.005462362969259623,93.70104751646164,60439.35350808093,0.15065304704914673,0.9869309413580247,0.8551619607843138,2.2079898696333036,90.08268177454354,0.10556883494642658,69074.91699525953,0.0055967912937712125,0.2185951246803772,161.69120103629191
70,70,67.2811,2.4813,32,3.54913,0,106,131,8,125,6,0.989,60.86375,0.0,0.0,4.32143,4.005,2.18383,0.0,0.0,126.0,59.55918,0.00022,0.29,1.371,-1.0,6.94552,2.4642809081417596,522.8317518327342,0.22227149055436168,0.27070445083016936,0.03320196359589999,0.1525361338526781,32.310380535361205,0.11131999137986844,0.22090227727816464,0.005490032496739508,88.86928959306537,60306.83391190694,0.15065352627294584,0.9740547839506173,0.8548870588235296,2.1966308918315245,90.1033866717208,0.1055328571502267,68845.01655274935,0.005596250263595608,0.2184903675991514,162.21778007568184
71,71,67.3011,2.55354,32,3.25689,0,106,131,8,125,6,0.98665,60.88088,0.0,0.0,4.57143,4.003,2.08065,0.0,0.0,126.0,59.56964,0.00019,0.29,1.387,-1.0,7.014432,2.5697748321992346,522.9075944295299,0.22227149055436168,0.27067324812382626,0.03321578695091979,0.15250687725948758,32.18368812843605,0.11151422600114448,0.22088771942087926,0.005482615160615689,88.82705594458163,60323.851105244255,0.15064834019524495,0.9890528549382716,0.8550945098039215,2.179075045875097,90.10161801465743,0.10553408993111096,68853.66846793034,0.0056068159178216045,0.21840338054497893,161.50753459023292
72,72,67.2235,2.96356,32,3.34066,0,106,131,8,125,6,0.9864,60.8122,0.0,0.0,4.17857,3.997,2.14474,0.0,0.0,126.0,59.53853,0.00022,0.29,1.401,0.4429,6.896566,2.3614571835181315,522.9672121282357,0.22227149055436157,0.27064771351572847,0.03319337351272223,0.15248019262805018,32.210235595703125,0.11157163710224063,0.220879281418715,0.005478529612827191,90.0805955091259,60250.10815567243,0.15062345035715735,0.9346064814814815,0.8543662745098041,2.197623802968203,90.14228516266557,0.1054968279436473,68913.79225338125,0.005602178372033516,0.21832461683908067,161.07102222113002
73,73,67.2302,3.40888,32,3.39357,0,106,131,8,125,6,0.99159,60.82114,0.0,0.0,3.89286,4.0,2.49887,0.0,0.0,126.0,59.57219,0.00024,0.29,1.43,-1.0,6.939425,1.9952943659631164,523.0437811084998,0.22227149055436304,0.27062228467517985,0.033182091212492416,0.15245770035800113,32.22436184353298,0.11168167734810934,0.2208786708318441,0.005494249408507549,89.33599280696995,60398.48467570439,0.1505634666322978,0.8933256172839507,0.8554596078431373,2.3151951539390896,90.13598021905379,0.10549129370918425,68963.90660718246,0.005608811177992619,0.21824812289596532,161.20495755475824
74,74,67.1621,3.77285,32,3.49834,0,106,131,8,125,6,0.98308,60.74077,0.0,0.0,3.60714,3.993,2.88764,0.0,0.0,126.0,59.52727,0.00021,0.29,1.4,-1.0,6.89168,2.1691505745363844,523.0985429064948,0.22227149055436202,0.2705861636534173,0.03315957621853987,0.15246611643708294,32.31173348132475,0.11186338378992873,0.22085785499519142,0.005518340608526744,88.78869145379714,60304.2709796382,0.1504811012685742,0.8996431327160493,0.8546270588235295,2.442141499883386,90.13593499329991,0.10548140041801954,68966.4602881517,0.005593708158847361,0.2181948135306732,161.59645898617964
75,75,67.1676,3.93073,32,3.79954,0,106,131,8,125,6,0.98178,60.74389,0.0,0.0,4.17857,3.996,3.20377,0.0,0.0,126.0,59.55342,0.00021,0.29,1.458,-1.0,6.931121,2.2804710649922266,523.1704808507479,0.2222714905543627,0.2705424663610655,0.03312773782521387,0.15242038909452993,32.37426154996142,0.11209199038361,0.2208650107020299,0.005507104620486486,92.45876149347804,60340.96507330245,0.15040746090228363,0.9510513117283951,0.8544109803921569,2.5548073771442534,90.12380346041837,0.10546927453512739,68936.55212533798,0.005588811334741302,0.218136032178282,161.53462651321735
76,76,67.0628,3.86722,32,3.92315,0,105,131,8,125,6,0.98567,60.64131,0.0,0.0,4.28571,3.999,3.34157,0.0,0.0,126.0,59.52259,0.00026,0.29,1.49,-1.0,6.92448,2.2582784330914163,523.2228566417624,0.222271490554362,0.27054681740362413,0.033075629524271406,0.1523836028747364,32.40962897406684,0.11227987985189251,0.22083004219248661,0.005525490329208185,90.34614146324157,60082.92393883597,0.150227071866469,1.0719521604938271,0.8548870588235296,2.6209904097269527,90.1436082801233,0.10544201633133869,68933.46660495375,0.005574046092283398,0.21807665822778208,162.65177719623125
77,77,67.1255,3.64872,32,4.17473,0,106,131,8,125,6,0.98684,60.70142,0.0,0.0,4.10714,3.979,3.28823,0.0,0.0,126.0,59.52809,0.00022,0.29,1.513,-1.0,6.960781,2.0023235824686694,523.2862194812335,0.22227149055436227,0.27053122376021144,0.03304588544523784,0.1523897986691697,32.35056936005015,0.11257209568533182,0.22081241174065344,0.005536268398053378,93.52068242526768,60193.438807752456,0.14995397628986176,1.1665702160493827,0.854841568627451,2.647923557071588,90.12826003899787,0.10547244782232801,68935.3157476362,0.005586760411040944,0.21794317164227547,162.0408232312991
78,78,67.1643,3.42032,32,4.31269,0,106,131,8,125,6,0.97667,60.73379,0.0,0.0,4.60714,3.994,3.09749,0.0,0.0,126.0,59.5175,0.00025,0.29,1.473,-1.0,7.099857,2.1318605605180805,523.3491886944547,0.2222714905543616,0.27055998002574977,0.032977430756286015,0.15236702747254144,32.2299503279321,0.11288597828882295,0.22080801730434052,0.005547900970325323,93.00058013634373,60249.41489757811,0.14966473978278638,1.3110532407407407,0.8543662745098041,2.6344745607843234,90.09009715566461,0.10546290493683788,68885.76334722269,0.005575401721328578,0.21786660310802278,161.64200239034267
79,79,67.2627,3.31286,32,4.32813,0,106,131,8,125,6,0.98281,60.83322,0.0,0.0,4.14286,3.98,2.90266,0.0,0.0,126.0,59.55693,0.00029,0.29,1.411,-1.0,6.979104,2.1880626967881054,523.4149540698876,0.2222714905543618,0.2705126777424181,0.03293358951934892,0.15233186097217932,32.389810256016105,0.11312570788883086,0.22078200871795883,0.005555439851911963,93.99143853734245,60456.468722410296,0.1494116249475028,1.5434992283950617,0.8546717647058824,2.615909266121485,90.06670696854357,0.10545612832581806,68966.76305048887,0.005561222639412997,0.21783808535814736,162.25619282601488
80,80,67.2044,3.43192,32,4.20433,0,106,131,8,125,6,0.98969,60.77709,0.0,0.0,4.17857,4.0,2.80581,0.0,0.0,126.0,59.53183,0.00026,0.29,1.42,0.44766,7.081908,1.9522684164195254,523.4850650397909,0.22227149055436124,0.27048347740348616,0.03290080790677587,0.1522677250276394,32.283380579065394,0.11339752408058407,0.2207605194461898,0.005551892332295339,93.47169639002293,60198.02263302201,0.14912114269521481,1.872926311728395,0.8542932549019606,2.5416825414400015,90.05930096891558,0.10543434659034555,68905.49743480938,0.0055923934280728265,0.2177597673072996,161.70131976108215
81,81,67.2619,3.56047,32,4.48091,0,106,131,8,125,6,0.99048,60.84503,0.0,0.0,4.10714,3.982,2.91184,0.0,0.0,126.0,59.60844,0.00035,0.29,1.49,-1.0,7.071424,1.7922090066709109,523.5600734916518,0.22227149055436127,0.270448493801336,0.032837219272412614,0.1522099494146875,32.39438638569396,0.11359835013268549,0.22073272945850292,0.005552321424461337,92.75866520727446,60427.630637838854,0.14883280581096142,2.1942515432098766,0.8549317647058824,2.5114312342040748,90.06599091754161,0.10542164184945384,69002.41983671921,0.005591667831872307,0.2177273357334723,162.0698930036711
82,82,67.2675,3.57518,32,4.50553,0,106,131,8,125,6,0.99435,60.845,0.0,0.0,3.60714,4.004,3.02157,0.0,0.0,126.0,59.58983,0.0003,0.29,1.423,-1.0,7.067896,1.9451038601977246,523.6414572066732,0.22227149055436116,0.2704258433165261,0.03276816488267895,0.15218953568826535,32.414610497745464,0.11380473686112103,0.22070154938338088,0.005580305774512517,93.76984278011138,60314.88098936306,0.14863135417021828,2.4505690586419755,0.8543215686274511,2.4921242650846,90.06557698550994,0.10539156305757208,68894.38512603044,0.005600844434826186,0.21765414083695866,161.72787829690816
83,83,67.3222,3.46001,32,4.59303,0,106,131,8,125,6,0.99667,60.90768,0.0,0.0,4.71429,3.997,3.04328,0.0,0.0,126.0,59.60022,0.0003,0.29,1.481,-1.0,7.091612,1.7741275215569692,523.7303341219441,0.22227149055436166,0.2703984708992615,0.03269910773702393,0.15209205060759534,32.4557470627773,0.11397717277172346,0.22073988884846757,0.0055748955570596335,94.00466310585418,60410.40085799955,0.14836469104869277,2.650221836419753,0.854098431372549,2.4829611937898375,90.07714798137654,0.10541040736058614,68971.8811334457,0.005603373898708431,0.21756220614653346,161.64707962333614
84,84,67.3253,3.32779,32,4.41394,0,106,131,8,125,6,0.9865,60.92751,0.0,0.0,3.89286,3.998,2.93041,0.0,0.0,126.0,59.58161,0.00025,0.29,1.396,-1.0,7.084234,1.9891171196801205,523.8145945310196,0.22227149055436737,0.27037262706313425,0.032638064632668336,0.15201038356616872,32.556567156756365,0.11409392892583377,0.22072569298676042,0.005573509700553507,93.7930169226206,60332.02377901614,0.1481291045208589,2.818094135802469,0.853710588235294,2.4342977144659854,90.08036282279748,0.1053846124513122,68929.24232742081,0.005618354714608061,0.2175348723203476,162.47463922798272
85,85,67.3899,3.36539,32,4.1433,0,106,131,8,125,6,0.98583,60.98886,0.0,0.0,4.10714,3.994,2.82852,0.0,0.0,126.0,59.56883,0.00019,0.29,1.436,-1.0,7.141337,2.033805603382242,523.9029735745341,0.2222714905543616,0.27033648507478175,0.03258510828587104,0.15203497112709116,32.36904097192082,0.11427430159290806,0.2207201777984072,0.005559706037677641,93.67502483162568,60540.461489377805,0.14783049233466947,3.0318769290123457,0.8526996078431373,2.4178077074247044,90.08094357594129,0.10538828706822982,68892.21215323775,0.0056155712227807355,0.21748817761710654,160.85271605568175
86,86,67.3379,3.93588,33,4.2622,0,106,131,8,125,6,0.98638,60.9493,0.0,0.0,3.82143,4.003,2.85035,0.0,0.0,126.0,59.54166,0.00018,0.29,1.511,-1.0,7.043352,1.9455529293601443,523.9798096699074,0.2222714905543647,0.2702979237928309,0.032566942092257606,0.15200491553720732,32.456146240234375,0.1144602552672754,0.22071013704322653,0.005548839206803735,93.33652219365756,60456.89865138308,0.1475743645326939,3.306712962962963,0.8526470588235295,2.3860488272279,90.09910177209204,0.10541671734574345,68854.2996329454,0.0056067953198320935,0.21740799818733822,161.75994459236904
87,87,67.4632,4.63005,33,4.67279,0,106,131,8,125,6,0.98205,61.08777,0.0,0.0,4.39286,3.991,3.35615,0.0,0.0,126.0,59.60601,0.00029,0.29,1.484,-1.0,6.990821,1.8182580911064288,524.0650841160871,0.22227149055436235,0.2703175964764652,0.03257273986665161,0.15200485463166072,32.4134521484375,0.1145558178240842,0.22072254619967138,0.005545721839763092,94.0763416549668,60679.142285263675,0.1473394022099378,3.5455246913580245,0.8510180392156864,2.445515469281237,90.05995652621584,0.10543686692947521,68876.0545965035,0.00563293274917206,0.21738418678163293,161.40475043124715
88,88,67.4592,4.95345,33,4.98083,0,106,131,8,125,6,0.9904,61.08706,0.0,0.0,3.78571,4.004,3.95378,0.0,0.0,126.0,59.54686,0.00019,0.29,1.419,0.4339,6.906353,1.7694452846487232,524.1403326828969,0.22448911659759277,0.2703202556912557,0.03260042823335286,0.1520509531559912,32.4512954523534,0.11454926626686512,0.2207308773811832,0.005553181439405053,91.31320204204917,60722.19315521973,0.14716822852648753,3.7979359567901234,0.849283137254902,2.516014039326994,90.05812020125046,0.10545276169732752,68737.51726705968,0.0056346479136649,0.21734735109354075,162.12159889450623
89,89,67.5282,4.97204,33,5.09741,0,106,131,8,125,6,0.98831,61.16805,0.0,0.0,3.57143,4.001,4.23631,0.0,0.0,126.0,59.57632,0.00022,0.29,1.406,-1.0,6.984901,1.542918399465245,524.2230157196482,0.22448911659759396,0.2703106012668065,0.032708400888163826,0.15208167339736878,32.47630743332851,0.11467650390041643,0.22076201730429182,0.0055484357030235985,92.61379387676357,60808.25863642198,0.1469850494661526,4.014322916666667,0.8496788235294118,2.5421629119886346,90.05698236143841,0.10543393244122724,68954.05906105453,0.0056387706808589165,0.21729762140930012,161.8646123350469
90,90,67.508,4.96073,33,5.19028,0,106,131,8,125,6,0.99,61.1741,0.0,0.0,4.10714,4.008,4.24931,0.0,0.0,126.0,59.51589,0.00024,0.3,1.466,-1.0,6.913152,1.7462205818079761,524.2873532669348,0.2244891165975922,0.27029287151163256,0.03280460898320877,0.15210978514919157,32.51237450116947,0.11476083611203695,0.22077460684959138,0.005537162138593612,92.61486973551936,60646.71681680663,0.14673545327227824,4.234278549382716,0.8489933333333335,2.5130490847097464,90.04631603064448,0.10544949079389832,68736.49154957001,0.005627282287984874,0.21735630649047982,161.8204322377772
