,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0.3,tone,temporal,color_fulness,blockiness,uhdhdsim,cubrow.1.0,cubcol.1.0,staticness,cubrow.0,saturation,movement,noise,blur,fft,cubrow.0.5,cubrow.0.6,cubcol.0.5,contrast,cubcol.0.6,cubcol.0.3,cubcol.0
10,310,41.4988,20.7201,24,28.2606,0,108,122,6,130,5,0.99475,39.13935,0.0,0.0,1.60714,8.165,17.72406,0.0,0.0,125.0,36.96345,0.00044,0.3,2.835,-1.0,3.230312,0.07989561987249964,0.5450007843137255,6.130974557330486,92.90969167364973,2.9569427253653022,96.805072659606,0.05375757978561513,0.09211231386302006,279.28612415461026,0.030711670182500064,32.018355192961515,10.837094907407407,0.25921770379552145,11651.417825938726,64141.448651716106,0.04890087957487938,0.052438159302321055,0.054830102049776674,92.88958959952383,0.09625767329277184,0.051719910232911476,0.13865277940506265
11,311,41.5391,20.7839,24,24.777,0,108,122,6,130,5,1.00181,39.195,0.0,0.0,3.10714,8.161,17.78569,0.0,0.0,125.0,37.08048,0.00045,0.3,3.394,-1.0,3.266585,0.07965308017820329,0.5457984313725491,6.125284004396568,93.17130821477083,2.8382842375948463,96.90091638128146,0.05363499562093342,0.09184444974001178,276.6739431285713,0.030413689557619732,32.16923598301263,11.767988040123457,0.2614353298387487,11665.026583280984,64211.30314537396,0.04841328399751962,0.05232292399732687,0.06375790779450424,88.16220651372451,0.09506879729303408,0.05228148582180344,0.1399636714022847
12,312,41.5842,20.8273,24,25.4415,0,108,123,6,130,5,0.99253,39.24082,0.0,0.0,3.07143,8.149,17.83842,0.0,0.0,125.0,37.10193,0.00041,0.3,3.186,-1.0,3.278456,0.07909840467430133,0.5469807843137255,6.128440955748592,92.20347092478329,2.5594036029623446,96.80011662678453,0.0531590463808494,0.09267777981993747,274.1281559824431,0.030181324691094524,31.847928836021893,10.8828125,0.25921770379552145,11647.2461831618,64228.72080094486,0.04812179532501064,0.05211350372415805,0.0708921258134583,87.63421855207217,0.09367459877992236,0.05247128729621438,0.14091754009235058
13,313,41.506,20.8247,24,27.5799,0,108,123,6,130,5,1.00099,39.15637,0.0,0.0,3.67857,8.17,17.8751,0.0,0.0,125.0,37.08227,0.0004,0.3,2.826,-1.0,3.269771,0.07863807672091884,0.5479341176470589,6.132812373037403,94.07499410368125,2.9852481648216465,96.84628017962055,0.052795519517407796,0.09479509620056258,271.71869416719346,0.029963921448200107,31.99419563199267,9.72974537037037,0.26143532983874945,11558.354183879681,64038.73186542359,0.04812859580745193,0.05182596880060335,0.07741235246611271,86.08717960596712,0.09384247118495989,0.05212718131980916,0.14003316957950232
14,314,41.3546,20.8234,24,26.1705,0,108,123,6,130,5,0.98662,39.02577,0.0,0.0,2.57143,8.223,17.86694,0.0,0.0,125.0,37.2106,0.00028,0.3,3.168,-1.0,3.290826,0.07844738696865586,0.5497180392156862,6.089771506471225,93.98766554600631,2.4559423256499526,96.861357705706,0.0518685485416761,0.09723014027555575,269.61444440465567,0.029733961438939246,31.963536768783758,9.053192515432098,0.2614353298387478,11533.231032405256,64024.29941333954,0.04835256824872091,0.05175720070058432,0.08300912719199326,87.69712865944038,0.09370586674239222,0.05223407609576254,0.1399339626865043
15,315,41.2624,20.8041,24,23.4796,0,108,123,5,130,5,0.99124,38.95807,0.0,0.0,3.64286,8.193,17.86902,0.0,0.0,125.0,37.31956,0.00029,0.3,3.162,-1.0,3.287337,0.07855857310852965,0.5516525490196078,6.05089879719187,93.27225911329836,2.0850793645286427,96.78180212695156,0.051853720584319175,0.09804803750228192,267.74887788945057,0.02966848621846617,31.91366426444348,10.432822145061728,0.25921770379551673,11424.549620519883,63877.57190340314,0.048640938174084845,0.05144014587486908,0.08804286099215118,90.94011709653924,0.09374975968591813,0.05174591943725706,0.14035145901194693
16,316,41.1114,20.8131,24,26.7118,0,108,123,5,130,5,1.00314,38.82446,0.0,0.0,1.96429,8.154,17.85893,0.0,0.0,125.0,37.28219,0.00032,0.3,3.209,0.3912,3.324956,0.07861386266043802,0.5518757254901959,6.041747711248675,94.865386739605,2.611952651497977,96.85805404280765,0.05201897289633849,0.09726979595964917,266.1922708384012,0.029558885949658564,31.952495810426313,11.475067515432098,0.25921770379551956,11174.729837092194,63576.44119060743,0.048783659361628186,0.05112668191219361,0.09245715089098114,87.30840666012135,0.09278754078202855,0.05122070456212024,0.13941870517054328
17,317,40.9541,20.7559,23,28.5621,0,108,123,6,130,5,0.99828,38.68092,0.0,0.0,3.46429,8.151,17.86417,0.0,0.0,125.0,37.29438,0.00032,0.3,3.063,-1.0,3.30792,0.07832624934396352,0.5513329411764706,6.018070914623407,94.48336986631675,2.3675235553931264,96.80791885841964,0.05157686112250656,0.09734545531654515,264.931929718712,0.02942152609110978,31.92010667588976,11.19994212962963,0.2592177037955185,11002.538789719563,63579.11435572553,0.04904063218352021,0.05106196001717085,0.09625171262780959,93.1382127079179,0.09107597122635229,0.05077544492645799,0.13816200327343572
18,318,40.5585,20.684,23,26.0205,0,108,123,6,130,5,0.97764,38.31943,0.0,0.0,3.53571,8.269,17.81267,0.0,0.0,125.0,37.23385,0.00032,0.3,2.526,-1.0,3.402932,0.07803697882529674,0.5501740588235253,6.0328565900032185,94.50334634237807,2.4408464628463835,96.92634030787957,0.051226842604825136,0.09670836832720064,263.87420357544516,0.029302660971141047,31.941929004810476,10.90306712962963,0.25537666281646093,10769.312360133208,63502.89046093605,0.049685713795910864,0.05069859493323543,0.09959542442408292,91.8717066597346,0.08907886204774418,0.051634322980480846,0.13692468182996428
19,319,40.3499,20.5288,23,24.8678,0,108,123,5,130,5,0.9894,38.08803,0.0,0.0,3.42857,8.286,17.75061,0.0,0.0,125.0,37.14021,0.00026,0.3,2.818,-1.0,3.357253,0.07775342321896125,0.5488541176470588,6.053171583593333,95.81653299048055,3.0441370981871043,96.98055200090624,0.05085489792174709,0.09628986867766576,262.95212919658815,0.0291085046976236,32.019963582356766,10.656684027777779,0.2553766628164579,10760.3866821542,63537.92551923212,0.05039280788042331,0.050647017187528995,0.10259813175763266,89.19968010279939,0.08711773144230793,0.05231539576991685,0.13558287008990633
20,320,40.2709,20.424,23,26.9361,0,108,123,6,130,5,0.99393,37.99851,0.0,0.0,1.78571,8.274,17.61868,0.0,0.0,125.0,37.18536,0.00027,0.3,2.766,-1.0,3.455354,0.07738359806663729,0.5483866666666667,6.025211974183791,94.81071654120156,2.5853936327652076,97.02517555323617,0.05031706065831894,0.09388808283145732,262.1299669358951,0.02897040367024968,32.037797150788485,12.173080632716049,0.2553766628164576,10712.946165294687,63643.45549478773,0.050883049169778136,0.05059504464710176,0.1053238465582491,87.96071366913489,0.08523897052768846,0.05373332125651628,0.1359371355935461
21,321,40.4218,20.3836,23,27.7242,0,108,123,5,130,5,0.99096,38.12288,0.0,0.0,2.07143,8.293,17.52635,0.0,0.0,125.0,37.16733,0.00034,0.3,2.688,-1.0,3.405323,0.07677210131398376,0.5470682745098039,6.011795220835734,92.63891582600357,4.044115585650252,97.04895193983384,0.04954544057602393,0.09443968433453424,261.37166115228166,0.02881552473360252,32.20631992669753,12.624565972222221,0.25537666281645655,10932.391274574811,63951.9605294088,0.05125185813353332,0.05027875388859875,0.10910547566858055,89.56838336986631,0.08359184659190204,0.0542175183515266,0.13974237400602316
22,322,40.3114,20.5023,23,24.2678,0,108,123,5,130,5,0.98716,37.99693,0.0,0.0,2.82143,8.312,17.49837,0.0,0.0,125.0,36.96897,0.0003,0.3,2.786,-1.0,3.43725,0.07632349606747797,0.5445403921568627,6.021743664893857,93.79327795179158,2.1687270253060666,97.05150357907102,0.04883308223742548,0.09539598773977448,260.7492526203909,0.028634176574784526,32.164695457175924,12.458285108024691,0.2553766628164567,10844.259295824084,63722.75231991091,0.051880813073536626,0.050100230425761276,0.1137866909766641,90.73138004319591,0.08209303180869822,0.05449013138522212,0.13899889163276935
23,323,40.3886,20.599,23,26.6026,0,108,123,5,131,5,0.99802,38.05352,0.0,0.0,3.64286,8.41,17.59833,0.0,0.0,125.0,36.97336,0.00024,0.3,3.002,-1.0,3.473412,0.07575508731597233,0.5444367450980339,6.0198374801183,91.84302854440432,3.2901700757860852,97.13079630916417,0.0482242646083324,0.09614994826909495,260.2144823799387,0.02852451085025854,32.22895982530382,12.243586033950617,0.2553766628164564,10980.245895047878,63919.749565032376,0.05189438888754506,0.04994321614559249,0.11680079308707324,90.46667185819864,0.08079153073625417,0.055715224182839376,0.13957315597698655
24,324,40.3853,20.6187,23,27.5161,0,108,123,5,131,5,0.98228,38.02808,0.0,0.0,4.60714,8.411,17.68654,0.0,0.0,125.0,36.92651,0.00028,0.3,2.476,0.39506,3.511456,0.07520263634334695,0.5425156862745097,6.052002068577459,91.80814881014702,3.2320078594437356,97.15337369275272,0.04769137296500714,0.09615560072546261,259.74167421760785,0.02838168088749971,32.17618118097752,12.439525462962964,0.255376662816456,10997.48840554069,63919.82738260944,0.05202349781230082,0.04987071724771025,0.12137716827010453,91.25426391331564,0.07967103462812512,0.056227356682829896,0.13965111810927702
25,325,40.6278,20.7363,23,26.4354,0,108,123,6,131,5,0.98687,38.21813,0.0,0.0,2.78571,8.319,17.69736,0.0,0.0,125.0,36.90122,0.00026,0.3,2.754,-1.0,3.502921,0.07470983364442785,0.5417498039215686,6.0291893428506995,91.49974205673463,4.272771746986281,97.10623597087313,0.047218218217328495,0.0936072977628751,259.3062696404375,0.028198897276608657,32.16452459641445,13.3203125,0.2553766628164551,11132.341724027976,64031.41259649275,0.052091285732868864,0.04967809660140813,0.12302267424248167,88.34193124474251,0.07861422399505336,0.05679067588162625,0.142276565900719
26,326,40.8624,20.8937,23,25.974,0,108,123,6,131,5,0.98488,38.44629,0.0,0.0,4.5,8.403,17.80953,0.0,0.0,125.0,37.00749,0.0002,0.3,2.851,-1.0,3.556891,0.07427086333685214,0.5410572549019608,6.0047440842628514,89.28322335569449,3.8587774601282554,97.18581009802598,0.046836289852248594,0.09253606425794923,258.9073530835192,0.028029161830987748,32.44465561854987,13.299913194444445,0.2553766628164526,11334.620421209605,63965.25234918518,0.05209489497641959,0.049409723027326914,0.12546320631049326,92.29208494146422,0.07742222902587809,0.057642322798449774,0.1425008615491353
27,327,41.137,21.0482,23,27.1032,0,108,123,6,131,5,0.99603,38.66889,0.0,0.0,4.92857,8.397,17.9341,0.0,0.0,125.0,37.14921,0.00022,0.3,3.001,-1.0,3.477194,0.07378978538021883,0.5413407450980364,6.026034307405047,89.37539607195426,3.855122332782356,97.08266974273029,0.04638522818756251,0.09451982172562277,258.5040760599287,0.027826663551200493,32.44362065821518,13.316599151234568,0.25315903677322954,11598.816510335915,64157.25940159134,0.05324025616700502,0.04917782922665194,0.1279090473393552,87.24591488294634,0.07613847525282824,0.05927802947604893,0.14558853022977464
28,328,41.4048,21.0811,23,27.4686,0,108,123,5,131,5,0.99713,38.88444,0.0,0.0,3.53571,8.383,18.07045,0.0,0.0,125.0,37.22634,0.00023,0.3,2.769,-1.0,3.51831,0.07340102011612785,0.5418023529411764,6.053122241422088,90.60336632355605,3.2105046250521614,97.08085439513118,0.04601580830952296,0.09696148340436243,258.11114045127044,0.027718884053271726,32.373442661615066,13.51514274691358,0.2531590367732267,11939.547234036685,64385.169554768894,0.0533024552816252,0.048991111855363596,0.1303576595896195,88.6485849582678,0.07496019244344626,0.0606438948743253,0.149615958934173
29,329,41.6073,21.0668,23,26.4842,0,108,123,5,131,5,1.00531,39.07659,0.0,0.0,4.5,8.288,18.10355,0.0,0.0,125.0,37.40661,0.00025,0.3,2.736,-1.0,3.492158,0.07311506972491809,0.5436243137254901,6.034358486992386,89.79669236428794,3.387768943036916,97.09765215420155,0.04569366215916082,0.09760119367346841,257.7342983562203,0.02756856229842554,32.32647460183979,13.862509645061728,0.25094141073000426,11988.312003262547,64612.761395533125,0.054003663397180456,0.04895621013695558,0.13228485495744283,90.15744401083839,0.07381382339250848,0.0625209140135863,0.15165878592910909
30,330,41.6911,21.1546,24,27.242,0,108,123,5,131,5,0.98604,39.17195,0.0,0.0,4.10714,8.263,18.08812,0.0,0.0,125.0,37.59556,0.00023,0.3,2.677,-1.0,3.497935,0.07301019248555676,0.5455078431372549,6.025301137181799,90.04510331550105,3.3901401080100473,97.06673103156857,0.04561421756646465,0.09780944788082042,257.28802550037057,0.02754310560614834,32.1662772849754,14.355372299382717,0.2531590367732265,11984.82682422623,64156.3916806246,0.05476365263957916,0.04884796802017414,0.13457987199311816,90.21308986191855,0.0728381704569449,0.06493177099214523,0.1529063303015105
31,331,41.7951,21.2436,24,28.0895,0,108,123,6,131,5,0.99039,39.26052,0.0,0.0,6.39286,8.263,18.16571,0.0,0.0,125.0,37.68627,0.00018,0.3,3.11,-1.0,3.468358,0.07289140936021093,0.5474113725490196,6.039568933927703,91.0200601288911,2.5285118562754527,97.0826748940202,0.04566115509417634,0.09842767412169943,256.7637351248255,0.027564665692838154,32.24848711932147,14.504002700617283,0.2509414107300005,11954.799832130131,64270.83615821009,0.055336016695016935,0.04896266801526759,0.1361813054534804,88.09711426246629,0.07330011289516454,0.06973760119549323,0.1525863061796218
32,332,41.8524,21.3684,24,27.0874,0,108,123,6,131,5,1.00559,39.30559,0.0,0.0,4.75,8.216,18.24583,0.0,0.0,125.0,37.7647,0.00023,0.3,2.88,0.3921,3.463044,0.07265494481277895,0.5490333333333334,6.021020331155618,90.01506976674332,3.1905088816969682,97.06508598413376,0.04571306519107205,0.09943596573677262,256.2520649119937,0.027541910287885857,32.09677670325762,14.40576774691358,0.2553766628164544,12099.809357262662,64247.50954996914,0.05618203336557966,0.04948297249233605,0.137418025782476,87.84322769453934,0.0740748361534746,0.07540090519573882,0.15295887036662928
33,333,42.0018,21.5064,24,28.7441,0,108,123,6,131,6,0.99517,39.43811,0.0,0.0,2.57143,8.201,18.35126,0.0,0.0,125.0,37.84546,0.00019,0.3,3.1,-1.0,3.487318,0.07234604485375833,0.5505301960784312,6.034973903139439,91.06272675608608,3.6827818195658315,96.963283520657,0.045783662699808034,0.10026523815682202,255.76277501069578,0.027569357556309335,32.05659371835214,14.278935185185185,0.2509414107299976,12206.486594633001,64077.19181901239,0.0565899979671784,0.0501504182305088,0.13859380358607665,88.41388984253133,0.07574336628060477,0.07751642052614728,0.15479850433231768
34,334,42.1651,21.6071,24,27.6321,0,108,123,6,131,5,1.00116,39.60441,0.0,0.0,4.85714,8.071,18.46481,0.0,0.0,125.0,37.83966,0.00021,0.3,3.627,-1.0,3.488477,0.07223304200276078,0.5524972549019608,6.048034971178894,91.76283374357469,3.918781648318956,96.98344664892065,0.04565116402504583,0.10139138818976023,255.2581244794851,0.027492396130643564,32.08031020929784,14.49927662037037,0.25315903677322765,12300.932000489416,64076.48928825879,0.0571281850421637,0.051123386625260926,0.13997498289310886,89.18252016927863,0.07739631794922333,0.08063889978795448,0.1572112906427937
35,335,42.2785,21.609,24,29.1343,0,108,123,6,131,5,1.00911,39.71165,0.0,0.0,2.35714,8.103,18.5529,0.0,0.0,125.0,37.89561,0.00017,0.3,3.574,-1.0,3.468836,0.07219156953392858,0.554020431372549,6.023139816766236,92.57024182405168,3.1095941846748683,96.95841326644066,0.04553124729545267,0.10163701421528237,254.784073600498,0.027411799800582667,32.08596236617477,14.855082947530864,0.2531590367732268,12544.884616126206,64046.86737487494,0.05752368765221973,0.05155129288108762,0.14091836943904373,91.46743148869056,0.07914227937559125,0.08160368181741709,0.15752426147344992
36,336,42.329,21.6445,24,30.0051,0,108,123,6,131,5,0.99674,39.70149,0.0,0.0,2.89286,8.204,18.55745,0.0,0.0,125.0,37.96866,0.00013,0.29,3.348,-1.0,3.520025,0.07193932433604155,0.555724705882353,6.010636188943175,92.23140763687553,3.084521846731847,96.86713095282875,0.045411030173510995,0.10058113254459819,254.3627278717724,0.02726611619812504,32.15417518144773,14.71508487654321,0.2509414107299995,12699.93975614492,63706.788614215206,0.05799829957645325,0.0522318447532728,0.14142101527347437,91.3423315920647,0.08093954697815922,0.08011036216572294,0.1561523922978491
37,337,42.1601,21.7247,24,27.9568,0,108,123,6,131,6,1.01699,39.53755,0.0,0.0,2.32143,8.342,18.58767,0.0,0.0,125.0,37.89271,0.00019,0.3,3.324,-1.0,3.49117,0.07172859357811383,0.5570724705882296,6.0060557440441595,93.43957456599897,3.1289859313525064,96.95005970251188,0.045217145838556655,0.09919874849971716,254.0409986066577,0.027148233553981767,32.030326937451775,14.486738040123457,0.2531590367732266,12333.938072586738,63789.11588745158,0.058227475400274495,0.05269440218244679,0.14146615459020642,90.25449595439366,0.08255954645315851,0.07985493964784138,0.15655692851946762
38,338,42.3521,21.8021,24,28.3047,0,108,123,6,131,6,1.00408,39.73931,0.0,0.0,2.67857,8.292,18.66181,0.0,0.0,125.0,37.91984,0.0002,0.3,3.263,-1.0,3.503706,0.07168453139948565,0.5585807843137255,5.99300097073979,94.45956463811052,3.463427971929906,96.89051031178073,0.0450580707068343,0.09802294477298394,253.8302898840204,0.027029047905492674,32.240906515239196,14.447096836419753,0.2509414107299948,12407.06799339193,63928.889920512156,0.058751587206609536,0.05278594388300715,0.13957829418074483,89.13512983036983,0.0840950020491284,0.07908451015701215,0.15859611894703937
39,339,42.5792,21.8901,24,28.382,0,108,123,6,131,6,1.00332,39.95777,0.0,0.0,3.39286,8.374,18.73041,0.0,0.0,125.0,37.96645,0.0002,0.3,3.247,-1.0,3.436422,0.07154217236044627,0.5588796078431373,6.0055393882332835,93.56583752766413,3.519260467893857,96.8264953973632,0.045020216225079464,0.09690383722422914,253.6550891811578,0.026963386272691816,32.275709740909534,14.44873649691358,0.2531590367732261,12624.565984821284,63921.20806397395,0.05932698651256437,0.053198834701364106,0.13819910396046942,90.89961375575474,0.08556031671216968,0.07910172483256983,0.15849425066835038
40,340,42.4308,22.0402,24,27.1856,0,108,123,6,131,6,1.00099,39.84375,0.0,0.0,2.39286,8.511,18.79739,0.0,0.0,124.0,37.87424,0.00022,0.3,3.261,0.39339,3.51112,0.07139302744859276,0.5593223529411765,6.041397849490053,93.57403019767384,3.6770158512174875,96.92430550741324,0.0450119888758833,0.0957909026101114,253.48957778766632,0.026904046220609115,32.291378633475595,14.558256172839506,0.25315903677321777,12346.466527865176,63781.71470616763,0.05985204212083003,0.05339428736328216,0.13683165873567604,90.83122951852845,0.08699869621506703,0.07907959043431628,0.15787654114118366
41,341,42.2328,22.2276,24,28.1843,0,108,123,6,131,6,1.00314,39.71593,0.0,0.0,5.10714,8.675,18.92705,0.0,0.0,125.0,37.81915,0.00019,0.3,2.985,-1.0,3.580016,0.07124575302945962,0.5601454901960785,6.046648502127596,92.43604779943206,3.560184471409823,96.87576843237045,0.045087675014003833,0.09469818649920585,253.3325825400856,0.026807076153671245,32.345488560052566,14.475742669753087,0.2531590367732242,11999.985205675504,63656.46567689442,0.06030670511340768,0.053195782549738564,0.1361671405476876,90.46226635905384,0.08837958535770621,0.07840743422520928,0.15802100744022657
42,342,42.4814,22.3367,24,27.4374,0,108,123,6,131,6,1.00246,39.90966,0.0,0.0,2.71429,8.689,19.09815,0.0,0.0,124.0,37.89051,0.00018,0.3,3.199,-1.0,3.564525,0.07116865119525818,0.562093725490196,6.060878086891072,93.83186867100407,3.829831190648844,96.85044422406925,0.04514260966073178,0.09367066004254751,253.14871741428664,0.026732705651024785,32.45778703100887,14.439766589506172,0.24710036975094316,12383.740851923514,63984.5585547348,0.06077359362720137,0.053192930737514396,0.13623071313807206,91.06889635675805,0.09007486523061657,0.07850292775490529,0.1590091023816988
43,343,42.2021,22.0949,24,29.5069,0,108,123,6,131,6,1.00248,39.62978,0.0,0.0,3.42857,8.782,19.18463,0.0,0.0,125.0,37.76926,0.00019,0.3,3.127,-1.0,3.58722,0.07077300027705224,0.5636333333333333,6.0527229082380325,94.68380463479515,4.12490677861849,96.98932523972059,0.04509114649289102,0.09498620394020862,252.93007646506837,0.026710657819951286,32.399415757921005,14.251543209876543,0.25094141073000203,12145.298971875469,64215.63676578306,0.06113431660492505,0.0532393638726155,0.13472284904355697,89.56642328048711,0.09256945621889397,0.07897361647062966,0.1593662301265639
44,344,42.1665,22.1756,24,26.0644,0,108,123,6,131,6,0.99991,39.57137,0.0,0.0,3.39286,8.793,18.97579,0.0,0.0,125.0,37.48274,0.00019,0.3,3.221,-1.0,3.557478,0.07062373070874584,0.5617602352941169,6.02095358502665,93.63322998398469,4.7272466430581614,97.03277681690962,0.045070171756406596,0.09968468864959201,252.66847719613685,0.02666910466893521,32.396778059594425,14.116030092592593,0.24710036975093283,12037.779763773864,64282.31364415723,0.06125429651562805,0.05323411157891815,0.1335576377170555,92.67805991362896,0.09451797116971497,0.08033271620208385,0.15903692457420918
