,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0.3,noise,contrast,cubcol.0,temporal,cubrow.1.0,blockiness,tone,cubrow.0.3,fft,cubrow.0,staticness,uhdhdsim,saturation,blur,cubrow.0.5,cubrow.0.6,cubcol.1.0,cubcol.0.5,color_fulness,cubcol.0.6,movement
10,210,65.8194,2.45117,30,3.35087,0,106,131,7,125,5,0.98411,58.85284,0.0,0.0,3.60714,3.889,2.08142,0.0,0.0,126.0,59.65295,0.00042,0.28,1.42,-1.0,7.392555,0.0604281625312171,0.20793653046654267,90.06141682687704,0.005268181282998464,1.8496356240817888,0.10023799173650487,1.856928707537288,0.8532266666666666,0.2593450842542728,70755.93978168158,0.1016953188945201,529.1161834877907,89.40768914058104,31.631073939947434,60811.24383526944,0.14435693085056708,0.13616123333224212,0.0055528416471836844,0.22004473237664207,162.19641056058703,0.22433080339164257,0.30594135802469136
11,211,65.9132,2.38748,30,3.27715,0,106,131,7,125,5,0.98229,58.93224,0.0,0.0,3.35714,3.906,2.0549,0.0,0.0,126.0,59.71473,0.00042,0.29,1.392,-1.0,7.404615,0.06261048437979062,0.20793653046654248,93.55456698822536,0.005248779330512696,1.8397463418542936,0.10008084089447716,1.735640116227882,0.8538007843137256,0.25932795213186544,70942.26415553031,0.10182322112350435,528.9917688386545,89.37351370531024,31.529007899908372,61081.59531272101,0.1441341701488955,0.1362337227248083,0.005510911540930407,0.22009399999002008,161.47101050260721,0.22553762781235903,0.3525270061728395
12,212,65.8881,2.43487,30,3.23905,0,106,131,7,125,5,0.97872,58.92961,0.0,0.0,2.82143,3.919,1.99936,0.0,0.0,126.0,59.7133,0.0004,0.28,1.303,-1.0,7.382032,0.06479784539190793,0.2079365304665417,93.31804164143708,0.005209610228029147,1.838699795161895,0.09961863519482354,1.6591210215990517,0.8540913725490198,0.2594747508353086,70906.9888496899,0.10176258725875516,528.7590153287013,89.40856604478454,31.49194637345679,61008.00838541666,0.14403478482673873,0.13662692053116668,0.005499040817063587,0.21994190857542772,161.19379916953469,0.2266551137784474,0.328125
13,213,65.9429,2.46516,30,3.27435,0,106,131,7,125,5,0.98357,58.96375,0.0,0.0,3.03571,3.915,2.04609,0.0,0.0,126.0,59.75889,0.00045,0.28,1.393,-1.0,7.390423,0.06709749464154316,0.2079365304665407,93.67136682160302,0.0052441515464277276,1.8389660331949733,0.09965191133287314,1.7841392210009008,0.8532274509803922,0.259422988751403,70878.67794450144,0.10181408617671507,528.6241981205834,89.38453087295218,31.427429010838637,61103.99664051442,0.14395777105124513,0.13679980726006855,0.005465211729228892,0.21997395523212748,160.51519411677108,0.22740118907398213,0.26707175925925924
14,214,65.9781,2.49368,30,3.36111,0,106,131,7,125,5,0.98727,58.99618,0.0,0.0,3.14286,3.915,2.06997,0.0,0.0,126.0,59.78435,0.00041,0.28,1.527,-1.0,7.350508,0.06958745603724933,0.20793653046654256,93.7331669748044,0.00515356580932932,1.8818666274741211,0.09990483972927659,1.6332802716985153,0.8542839215686275,0.2595209854323022,70902.3179492863,0.10175200362676558,528.4236491485899,89.38229535506716,31.578050213095583,61210.47150119778,0.1439261566691473,0.1370055262277863,0.005445555465104692,0.22011574299611747,161.65222253466538,0.22808920795424245,0.25699266975308643
15,215,65.9738,2.6324,30,3.42249,0,106,131,7,125,5,0.98294,58.9894,0.0,0.0,3.71429,3.899,2.09388,0.0,0.0,126.0,59.8311,0.00036,0.28,1.423,-1.0,7.441061,0.07148981968171358,0.2079365304665417,93.54916607663027,0.005113940662032785,1.904980434685071,0.10038233475288874,1.6622530408523097,0.8543286274509805,0.2594735109917884,70985.02888276392,0.10187686608847277,528.2878788511986,89.3903475021972,31.62798469449267,61172.41629517887,0.14390444464935512,0.1372329823949193,0.005396138918063636,0.22019250188440678,161.4024895526268,0.22906643527137488,0.42279128086419754
16,216,65.9193,2.8263,30,3.5229,0,106,131,7,125,5,0.99078,58.93434,0.0,0.0,3.39286,3.907,2.21576,0.0,0.0,126.0,59.80287,0.00039,0.29,1.441,0.4519,7.435148,0.07267086807225513,0.20793653046654126,93.56432806166407,0.005121840655037244,1.9626584511143177,0.10077253906435742,1.561458235878824,0.8543215686274511,0.2596658522724106,70837.22188908729,0.10188774661852412,528.0790705492421,89.41137250318403,31.52190841863185,61056.45671812797,0.14382559135613968,0.13753588671977077,0.005411633792308435,0.22020107385782856,160.96669313240048,0.23084360099548568,0.51171875
17,217,65.9853,2.72756,30,3.44107,0,106,131,7,125,5,0.99435,58.99637,0.0,0.0,3.67857,3.911,2.38601,0.0,0.0,126.0,59.84818,0.00043,0.28,1.448,-1.0,7.412225,0.07304174058498986,0.2079365304665414,93.17989662060016,0.005118339022258878,2.0027584741839535,0.10050488240735332,1.7565914382613101,0.854366274509804,0.2596915738608869,70891.44512081576,0.10189393030311111,527.9139611750509,89.39785739926143,31.551602022147474,61292.73517225359,0.14376625049464845,0.1376602460478776,0.005426712545647616,0.2202215696702304,160.6811502426245,0.23297482330534522,0.6404803240740741
18,218,65.9538,2.50952,30,3.25866,0,106,131,7,125,5,0.99063,58.97345,0.0,0.0,3.21429,3.908,2.29739,0.0,0.0,126.0,59.84054,0.00045,0.28,1.372,-1.0,7.346008,0.07325289232539099,0.20793653046654156,93.8637303822786,0.005112352507391932,1.9930030077599805,0.10043158314359657,1.7937611488429768,0.8548870588235296,0.2598114693427736,70982.59365901304,0.10191325567114667,527.7150821751242,89.40941774177827,31.575953165690102,61161.75671301347,0.14384056199813663,0.13777654797587138,0.005427623036847655,0.22026847723257573,161.28530638667567,0.23506109085094584,0.6895254629629629
19,219,66.0166,2.12774,30,3.02574,0,106,131,7,125,5,0.98651,59.02235,0.0,0.0,3.5,3.907,2.10883,0.0,0.0,126.0,59.87942,0.00042,0.29,1.374,-1.0,7.41289,0.07395704713679764,0.20793653046654192,93.35083055809433,0.005114584520054509,1.9509866792558437,0.10079240893912708,1.8466973293442206,0.8551619607843138,0.2597999731249933,70894.89260536613,0.10193899899675367,527.5716419891147,89.39868597294016,31.570777422116127,61331.771239148045,0.14384126507598344,0.1379347619371275,0.00545418944510473,0.22035334704886214,161.42327644714453,0.23709680124247048,0.6293885030864198
20,220,65.9971,2.01513,30,2.90458,0,106,131,7,125,5,0.98274,59.0175,0.0,0.0,3.5,3.927,1.77097,0.0,0.0,126.0,59.86584,0.00039,0.29,1.331,-1.0,7.468409,0.07547621316817418,0.20793653046654167,93.88787477249419,0.0051039210961246525,1.8702104035232245,0.10115707646326454,1.879893536474267,0.8548494117647057,0.2599315974548717,70936.2308682131,0.10194869113334187,527.3988438236772,89.41865136141038,31.611965603298607,61224.01840782959,0.14383876290136013,0.1380399608184503,0.0054321123696196945,0.22029820275016643,161.04964604347873,0.23912168259033872,0.7911361882716049
21,221,66.0476,2.10712,30,3.01405,0,106,131,7,125,5,0.98576,59.07601,0.0,0.0,3.5,3.911,1.67449,0.0,0.0,126.0,59.89355,0.00043,0.29,1.338,-1.0,7.405344,0.07723958884666057,0.20793653046654156,93.5195045697774,0.0051315673475434455,1.8372170564050614,0.10152524603110616,1.884096224311498,0.8552145098039217,0.2599714642353113,70976.29100733354,0.10194631019700653,527.2957034901365,89.39253917536504,31.520600307134934,61383.894107805485,0.14393033491325516,0.13818636910837087,0.005430450898970799,0.2203246515522753,160.55739599928407,0.24099041909017338,0.566454475308642
22,222,66.0705,2.33142,30,2.89077,0,106,131,7,125,5,0.98474,59.08355,0.0,0.0,3.57143,3.908,1.75452,0.0,0.0,126.0,59.89653,0.00042,0.28,1.389,-1.0,7.420022,0.07832809185798921,0.20409548948747944,93.69267481143989,0.005114015882295762,1.8447259745119584,0.10180307155660506,1.817490567378784,0.8549396078431374,0.25999291898596083,70940.48961791115,0.10198406723275602,527.1933423271742,89.41149297477133,31.616088302047164,61332.31981159273,0.14397182503558056,0.13846654709693376,0.0054011871654269196,0.22027390901504254,161.40188070894717,0.24266324084650515,0.45143711419753085
23,223,66.1226,2.35304,30,2.9034,0,106,131,7,125,5,0.98417,59.14033,0.0,0.0,3.53571,3.917,1.95661,0.0,0.0,126.0,59.92141,0.00039,0.28,1.401,-1.0,7.491454,0.07886054639634864,0.20793653046654081,93.68487120864397,0.005120393693513506,1.8758093246457603,0.1017643787743637,1.8225240154436633,0.8549843137254902,0.2599737461693373,71001.42120297751,0.10195095423286235,527.1510985553138,89.3712911935372,31.628603146399982,61549.97039212481,0.14419562869500693,0.1387260890192956,0.005438326690199599,0.22026519196775393,161.60784645353795,0.24414259252994433,0.44396219135802467
24,224,66.0865,2.27564,30,3.10052,0,106,131,7,125,5,0.98276,59.0971,0.0,0.0,4.25,3.907,1.97262,0.0,0.0,126.0,59.905,0.00036,0.28,1.416,0.4573,7.469722,0.07942552121054536,0.20409548948748044,93.70762615042867,0.005108810807325631,1.867815582479791,0.10176471228204549,1.8055842705626504,0.8549466666666667,0.2599602762801468,70992.56567305651,0.1020192835734115,527.075807424731,89.40224466891277,31.722748179494598,61406.86893401407,0.14440599087893616,0.13892708904225856,0.005464240100553849,0.22034433378470708,162.14027805501163,0.24543233591228453,0.47670717592592593
25,225,66.1457,2.22497,30,3.05621,0,106,131,7,125,5,0.98807,59.14958,0.0,0.0,3.28571,3.914,1.90616,0.0,0.0,126.0,59.91919,0.00039,0.28,1.353,-1.0,7.518234,0.08005715533844117,0.2018778634442476,93.95326213238393,0.0050985937831429075,1.8298835124076838,0.1018995696009147,1.717856077866249,0.8554070588235294,0.2599188945419415,70964.74481210636,0.10199346892204372,527.0234820584034,89.37672221821188,31.69257175775222,61543.51122034932,0.1445346621038651,0.13910050640491403,0.005431113505396337,0.22041503424412687,162.20549741904233,0.24661268120127983,0.6395640432098766
26,226,66.1314,2.19094,30,3.02606,0,106,131,7,125,5,0.99046,59.13893,0.0,0.0,3.67857,3.955,1.85659,0.0,0.0,126.0,59.88719,0.00041,0.28,1.365,-1.0,7.449709,0.08084868857481162,0.20793653046654023,93.6233967020294,0.005070153525203989,1.8180994993698925,0.10204352338622763,1.740033131519495,0.8548941176470589,0.25987444384342284,71002.26797238471,0.10205625665644774,526.9447867603885,89.3925655441535,31.59494018554688,61394.67471270363,0.14472525188191065,0.13929496188813173,0.005462709903629158,0.22043340130520384,161.5983134968463,0.24773498406117694,0.6495949074074074
27,227,66.2015,2.17965,30,2.82244,0,106,131,7,125,5,0.9865,59.20787,0.0,0.0,3.32143,3.945,1.82861,0.0,0.0,126.0,59.90884,0.00039,0.28,1.417,-1.0,7.463108,0.08190715088515772,0.2079365304665394,93.91530713943467,0.005091569855251274,1.8034499385380114,0.10221358817986162,1.8082807497429028,0.8554596078431373,0.2599328766364298,70876.05894757425,0.10207201534269882,526.8941794237926,89.37045923788159,31.68749924647955,61653.25656949566,0.14496094191712444,0.13951503329556916,0.005459493725560121,0.2204422398826642,162.11763595420402,0.2487436754299669,0.6708140432098766
28,228,66.116,2.20361,30,2.86236,0,106,131,7,125,5,0.98728,59.12771,0.0,0.0,3.60714,3.924,1.81745,0.0,0.0,126.0,59.84681,0.00044,0.29,1.364,-1.0,7.422516,0.0830617062536967,0.207936530466542,93.50103825444528,0.005098363327552231,1.8118457471799507,0.1023238163393387,1.719987894039237,0.8546270588235295,0.259927841801876,70971.68433050967,0.10210898140009962,526.8157752145512,89.3986094080171,31.51932798785928,61399.62173129278,0.14510419530332325,0.13963209218446898,0.0054252352888860276,0.22040601173503313,161.4656033510966,0.2497406705819492,0.6516203703703703
29,229,66.1615,2.28396,30,2.90776,0,106,131,7,125,5,0.98235,59.17729,0.0,0.0,3.5,3.934,1.84109,0.0,0.0,126.0,59.8639,0.00041,0.28,1.323,-1.0,7.482771,0.08402440673880499,0.20187786344425426,93.07201962329034,0.005094181165507531,1.8587049121948551,0.10239377840441347,1.8247137806401506,0.8548941176470589,0.25996678044487753,71011.68030281673,0.1021456227293902,526.7408156387879,89.39221768455266,31.630549678096067,61527.3407222642,0.14531347237181708,0.13973964586335247,0.005416621784258249,0.2204126422358844,162.0877167704506,0.2506244502796167,0.7155189043209876
30,230,66.1186,2.44097,30,2.91313,0,106,131,7,125,5,0.98355,59.13885,0.0,0.0,3.60714,3.93,1.90992,0.0,0.0,126.0,59.81894,0.00041,0.29,1.347,-1.0,7.433663,0.08420641924988664,0.20793653046654134,92.86029797974527,0.005116984306248129,1.8999533816297323,0.10245496038104819,1.793743203518625,0.8543215686274511,0.2599713320722773,71044.23759969957,0.10216197423009152,526.6489687226801,89.39858197862401,31.533345728744695,61405.677320471135,0.1454980244205459,0.13980345754811094,0.005434247148788472,0.22036837590059224,161.87567535458828,0.25145515916490385,0.8658371913580247
31,231,66.1989,2.29528,30,2.99197,0,106,131,7,125,5,0.97897,59.21653,0.0,0.0,3.5,3.917,2.05006,0.0,0.0,126.0,59.81823,0.00039,0.28,1.445,-1.0,7.42684,0.08459561180388679,0.20187786344425718,93.7664529476636,0.005105191550289734,1.9674741113564937,0.10249006962015898,2.074874815626603,0.8542980392156861,0.26009852742311135,70940.58966963194,0.10218989073582829,526.5739903713084,89.39183762696038,31.52663845486111,61589.826024729424,0.14573011121488852,0.1398428827628185,0.005404206483018434,0.2204145034799704,161.66857080354,0.25216125066461315,0.9808063271604939
32,232,66.2151,2.06828,30,2.83175,0,106,131,7,125,5,0.98971,59.23433,0.0,0.0,3.42857,3.925,1.92029,0.0,0.0,126.0,59.80664,0.00036,0.29,1.379,0.45267,7.44506,0.08510596833044476,0.20793653046654095,93.24943708639266,0.005121335704920264,1.9150239958230784,0.10249867904635776,1.8486090224433385,0.8540913725490198,0.2600864368812465,70922.62808955503,0.10215832557373107,526.4913460717482,89.40031246561915,31.568727281358505,61561.44652615684,0.1459492375019886,0.1399253894789346,0.0054147334483288425,0.220434330868614,162.02402445883212,0.2528622374011302,1.056664737654321
33,233,66.237,1.8544,30,2.74534,0,106,131,7,125,5,0.99182,59.25217,0.0,0.0,3.35714,3.938,1.72442,0.0,0.0,126.0,59.79761,0.00039,0.28,1.406,-1.0,7.436017,0.08582365822565306,0.20793653046653696,93.70924850695815,0.005135888276168881,1.8830675632563123,0.10254175218116854,1.8037619463675476,0.8540537254901963,0.26011785138153876,70970.63602453172,0.10218663943380557,526.4255452071449,89.36004955244374,31.510451328607253,61531.64714495581,0.14606753294557304,0.13994961928487334,0.0054260475125163105,0.2204535452005561,161.25772538516296,0.25347874627667527,1.1315586419753085
34,234,66.2068,1.93269,30,2.73461,0,106,131,7,125,5,0.99121,59.21807,0.0,0.0,3.53571,3.927,1.528,0.0,0.0,126.0,59.77611,0.00035,0.28,1.36,-1.0,7.563763,0.08677280610940066,0.2040954894874787,93.84723470492571,0.005141198229812315,1.7986495866755559,0.10257348204186316,1.7550559290057535,0.8529972549019609,0.2601762117315142,70941.42029844003,0.10216783858013741,526.3479656112765,89.37627652629942,31.504100846655575,61467.398893096506,0.14618090418772184,0.14000795951685072,0.005406760057104388,0.22044916818722274,161.2261626111026,0.2541255367554532,1.1814718364197532
35,235,66.2617,2.09618,30,2.81686,0,106,131,7,125,5,0.99028,59.27921,0.0,0.0,3.57143,3.913,1.59805,0.0,0.0,126.0,59.82294,0.00036,0.28,1.397,-1.0,7.507971,0.08762748736229445,0.20631311553071008,93.11234747192779,0.005148722534731049,1.8066302446245555,0.10269005588235566,1.5981973187779104,0.8540537254901963,0.26019361070349195,70909.90411413411,0.10217849523445184,526.3092254635635,89.34270713727935,31.571649056893808,61596.31616685477,0.14597157642751576,0.14005806121183934,0.005399830174844073,0.22045571665959104,162.00453376122852,0.2546978318441275,1.2989969135802468
36,236,66.209,2.28037,30,2.97075,0,106,131,7,125,5,0.99148,59.22548,0.0,0.0,3.39286,3.915,1.74511,0.0,0.0,126.0,59.81647,0.00037,0.29,1.361,-1.0,7.530474,0.08827475391783988,0.2018778634442517,93.71098698987299,0.005155403779036015,1.8282915469666967,0.10282997043913142,1.604553444428021,0.8532949019607845,0.26022359985123245,70892.19095646309,0.10219636784615847,526.2603984135297,89.35711473938917,31.64924395525897,61452.81494505738,0.14580688475793882,0.14016991483597852,0.005401562203356382,0.2204604341914383,162.39749159636176,0.2552616063680226,1.3857542438271604
37,237,66.2765,2.40977,30,2.87266,0,106,131,7,125,5,0.99269,59.28269,0.0,0.0,3.46429,3.909,1.91317,0.0,0.0,126.0,59.83925,0.00041,0.28,1.343,-1.0,7.553978,0.08871502098170918,0.20793653046653984,93.74672969540823,0.005140278533513372,1.8736080652996685,0.10298362649762577,1.7686345543606083,0.8537560784313727,0.2601863971806277,70984.50968647537,0.10220862817456954,526.2410108620642,89.3475428606478,31.674124635296103,61649.267540737885,0.14568927912985113,0.14018526322365835,0.005380942819032013,0.2204754782839213,162.07435451763052,0.25575965993071836,1.5050636574074074
38,238,66.2244,2.54379,30,2.94044,0,106,131,7,125,5,0.99078,59.24703,0.0,0.0,3.96429,3.91,2.01926,0.0,0.0,126.0,59.80777,0.00035,0.28,1.338,-1.0,7.51681,0.08911631651070574,0.20187786344425077,89.98536360907829,0.00517957860393132,1.896350195789801,0.10319861675218324,1.6334461005568706,0.8512552941176472,0.2602274726790412,71022.82522960728,0.10220334236126485,526.1983942514476,89.36415712632251,31.610714759355712,61452.974586730365,0.14557203013540482,0.14025140162939376,0.005374462843144075,0.22051031145990868,160.87517700978225,0.25625188512192393,1.6341628086419753
39,239,66.3444,2.70669,31,3.04365,0,106,131,7,125,5,0.98554,59.36048,0.0,0.0,3.28571,3.918,2.13553,0.0,0.0,126.0,59.86347,0.00039,0.29,1.4,-1.0,7.504801,0.08957041590869279,0.20409548948747813,91.32144376554027,0.005176416657039043,1.9325170723909024,0.10303360854440317,1.659360077135671,0.8515984313725491,0.26017723304162266,70993.01202956567,0.10222062141136548,526.2124146019546,89.33465093469036,31.638004067503378,61773.3698494858,0.1455393350595204,0.14031747843390685,0.005350499196924415,0.22046999992134172,161.34789176397743,0.25678571911300707,1.7381365740740742
40,240,66.277,2.91113,31,3.26912,0,107,131,7,125,5,0.98692,59.2958,0.0,0.0,3.85714,3.912,2.27956,0.0,0.0,126.0,59.82162,0.00042,0.28,1.394,0.45653,7.540176,0.0900837203521142,0.2018778634442492,93.89498014219541,0.005164653201185636,1.9766264969348086,0.10312524364264625,1.8418808926449834,0.848763137254902,0.260205251778298,70904.2810952008,0.10221088894937592,526.2021267938776,89.35286721110276,31.604491999119887,61611.790811082654,0.14558691114710332,0.14044031389917855,0.005349550654007282,0.22046882243736268,160.5148106487247,0.2573117616239646,2.021267361111111
41,241,66.3265,3.0522,31,3.44017,0,107,131,7,125,5,0.9869,59.34999,0.0,0.0,3.28571,3.906,2.46167,0.0,0.0,126.0,59.8725,0.00039,0.29,1.456,-1.0,7.4827,0.09037987673601308,0.20793653046654223,93.62897777273699,0.005179128760285607,2.0460551380855843,0.10293771653133597,1.8877727526521306,0.850199470588233,0.260176027841492,71004.26124404273,0.1022187513033578,526.2253696462826,89.31695336575834,31.78211956259645,61754.38665020616,0.14553762527538036,0.14044633956543254,0.005359013460275301,0.2204557099470232,161.35375470335256,0.25774905357119193,2.142457561728395
42,242,66.2598,3.21574,31,3.45828,0,107,131,7,125,5,0.9889,59.29174,0.0,0.0,4.14286,3.922,2.57926,0.0,0.0,126.0,59.84708,0.00039,0.28,1.372,-1.0,7.541022,0.09074841099696561,0.20187786344425318,91.86163874157046,0.005195500253845262,2.0797343527811094,0.10307104103863103,1.921329048509894,0.848763137254902,0.2602428371945655,70984.8183519209,0.10219715719448645,526.2413248736326,89.34518818531018,31.717593911253378,61500.687502371766,0.14548019400494597,0.14050081416562335,0.005355060384620958,0.22042833107107476,160.5889832160999,0.25817182671625816,2.243827160493827
43,243,66.2998,3.40902,31,3.57968,0,107,131,7,125,5,0.9867,59.34487,0.0,0.0,3.75,3.924,2.72688,0.0,0.0,126.0,59.80851,0.00046,0.28,1.512,-1.0,7.4521,0.09106610220863802,0.20409548948748002,93.99411630126609,0.005193769906121165,2.1450008498444313,0.10303434409758244,1.7285880497373263,0.8468207843137255,0.2603197245224996,70892.99623840963,0.10220969511493576,526.276549146914,89.31906280968235,31.79182019645785,61616.9809305647,0.145365204177958,0.14050697780148808,0.005342599622351506,0.22043065998273292,161.6658520347146,0.2585915350056336,2.375
44,244,66.2072,3.63279,31,3.83606,0,107,131,7,125,5,0.98949,59.26877,0.0,0.0,3.64286,3.918,2.89472,0.0,0.0,126.0,59.77938,0.00045,0.28,1.34,-1.0,7.565756,0.09140637748641373,0.20409548948747727,93.45235901872218,0.005165065540962552,2.179284506586542,0.10305002420268805,1.8108456994275801,0.846567843137255,0.26034162327460186,70872.67395389761,0.10219279142959685,526.3029452146519,89.35191395727884,31.751435268072438,61255.028883673265,0.1452447643450257,0.1405317791569244,0.005341350286279481,0.22042823908723716,161.32976424676792,0.25890428455926146,2.5201581790123457
