crf	TP	FP	FN	total	precision	recall
10	36	476	973	512	0.0703125	0.035678889990089196
12	32	474	977	506	0.06324110671936758	0.031714568880079286
14	34	469	975	503	0.06759443339960239	0.03369672943508424
16	33	458	976	491	0.06720977596741344	0.03270564915758176
18	35	424	974	459	0.07625272331154684	0.03468780971258672
20	35	451	974	486	0.0720164609053498	0.03468780971258672
22	33	478	976	511	0.06457925636007827	0.03270564915758176
24	34	417	975	451	0.07538802660753881	0.03369672943508424
26	33	414	976	447	0.0738255033557047	0.03270564915758176
28	29	370	980	399	0.07268170426065163	0.028741328047571853
30	32	352	977	384	0.08333333333333333	0.031714568880079286
32	33	299	976	332	0.09939759036144578	0.03270564915758176
34	18	296	991	314	0.05732484076433121	0.017839444995044598
36	16	257	993	273	0.05860805860805861	0.015857284440039643
38	9	201	1000	210	0.04285714285714286	0.008919722497522299
40	3	126	1006	129	0.023255813953488372	0.002973240832507433
42	1	79	1008	80	0.0125	0.0009910802775024777
