crf	TP	FP	FN	total	precision	recall
10	198	102	140	300	0.66	0.5857988165680473
12	196	105	142	301	0.6511627906976745	0.5798816568047337
14	199	103	139	302	0.6589403973509934	0.5887573964497042
16	199	102	139	301	0.6611295681063123	0.5887573964497042
18	198	105	140	303	0.6534653465346535	0.5857988165680473
20	200	104	138	304	0.6578947368421053	0.591715976331361
22	200	99	138	299	0.6688963210702341	0.591715976331361
24	200	99	138	299	0.6688963210702341	0.591715976331361
26	200	95	138	295	0.6779661016949152	0.591715976331361
28	198	94	140	292	0.678082191780822	0.5857988165680473
30	199	94	139	293	0.6791808873720137	0.5887573964497042
32	199	71	139	270	0.737037037037037	0.5887573964497042
34	196	45	142	241	0.8132780082987552	0.5798816568047337
36	195	10	143	205	0.9512195121951219	0.5769230769230769
38	200	6	138	206	0.970873786407767	0.591715976331361
40	186	9	152	195	0.9538461538461539	0.5502958579881657
42	173	19	165	192	0.9010416666666666	0.5118343195266272
