crf	TP	FP	FN	total	precision	recall
10	26	637	648	663	0.0392156862745098	0.03857566765578635
12	26	638	648	664	0.0391566265060241	0.03857566765578635
14	28	639	646	667	0.041979010494752625	0.04154302670623145
16	23	633	651	656	0.0350609756097561	0.03412462908011869
18	25	650	649	675	0.037037037037037035	0.037091988130563795
20	27	632	647	659	0.0409711684370258	0.040059347181008904
22	24	639	650	663	0.03619909502262444	0.03560830860534125
24	23	638	651	661	0.03479576399394856	0.03412462908011869
26	26	644	648	670	0.03880597014925373	0.03857566765578635
28	25	664	649	689	0.036284470246734396	0.037091988130563795
30	28	623	646	651	0.043010752688172046	0.04154302670623145
32	29	633	645	662	0.04380664652567976	0.04302670623145401
34	27	607	647	634	0.04258675078864353	0.040059347181008904
36	28	597	646	625	0.0448	0.04154302670623145
38	26	492	648	518	0.05019305019305019	0.03857566765578635
40	12	406	662	418	0.028708133971291867	0.017804154302670624
42	2	347	672	349	0.0057306590257879654	0.002967359050445104
