crf	TP	FP	FN	total	precision	recall
10	22	1356	1908	1378	0.015965166908563134	0.011398963730569948
12	23	1333	1907	1356	0.01696165191740413	0.011917098445595855
14	25	1332	1905	1357	0.018422991893883568	0.012953367875647668
16	20	1312	1910	1332	0.015015015015015015	0.010362694300518135
18	22	1301	1908	1323	0.016628873771730914	0.011398963730569948
20	22	1304	1908	1326	0.016591251885369532	0.011398963730569948
22	26	1278	1904	1304	0.019938650306748466	0.013471502590673576
24	24	1274	1906	1298	0.01848998459167951	0.012435233160621761
26	22	1235	1908	1257	0.017501988862370723	0.011398963730569948
28	24	1219	1906	1243	0.019308125502815767	0.012435233160621761
30	25	1151	1905	1176	0.021258503401360544	0.012953367875647668
32	22	1115	1908	1137	0.019349164467897976	0.011398963730569948
34	25	1095	1905	1120	0.022321428571428572	0.012953367875647668
36	20	1059	1910	1079	0.018535681186283594	0.010362694300518135
38	22	960	1908	982	0.02240325865580448	0.011398963730569948
40	20	914	1910	934	0.021413276231263382	0.010362694300518135
42	34	839	1896	873	0.038946162657502864	0.017616580310880828
