crf	TP	FP	FN	total	precision	recall
10	196	104	142	300	0.6533333333333333	0.5798816568047337
12	198	101	140	299	0.6622073578595318	0.5857988165680473
14	200	98	138	298	0.6711409395973155	0.591715976331361
16	199	99	139	298	0.6677852348993288	0.5887573964497042
18	200	98	138	298	0.6711409395973155	0.591715976331361
20	200	98	138	298	0.6711409395973155	0.591715976331361
22	196	100	142	296	0.6621621621621622	0.5798816568047337
24	196	94	142	290	0.6758620689655173	0.5798816568047337
26	194	104	144	298	0.6510067114093959	0.5739644970414202
28	193	61	145	254	0.7598425196850394	0.5710059171597633
30	191	24	147	215	0.8883720930232558	0.5650887573964497
32	196	8	142	204	0.9607843137254902	0.5798816568047337
34	186	15	152	201	0.9253731343283582	0.5502958579881657
36	197	10	141	207	0.9516908212560387	0.5828402366863905
38	187	7	151	194	0.9639175257731959	0.5532544378698225
40	154	10	184	164	0.9390243902439024	0.4556213017751479
42	127	5	211	132	0.9621212121212122	0.3757396449704142
