crf	TP	FP	FN	total	precision	recall
10	26	185	274	211	0.12322274881516587	0.08666666666666667
12	25	182	275	207	0.12077294685990338	0.08333333333333333
14	24	183	276	207	0.11594202898550725	0.08
16	25	185	275	210	0.11904761904761904	0.08333333333333333
18	23	185	277	208	0.11057692307692307	0.07666666666666666
20	24	183	276	207	0.11594202898550725	0.08
22	25	178	275	203	0.12315270935960591	0.08333333333333333
24	20	184	280	204	0.09803921568627451	0.06666666666666667
26	27	177	273	204	0.1323529411764706	0.09
28	26	176	274	202	0.12871287128712872	0.08666666666666667
30	29	182	271	211	0.13744075829383887	0.09666666666666666
32	26	182	274	208	0.125	0.08666666666666667
34	28	183	272	211	0.13270142180094788	0.09333333333333334
36	28	182	272	210	0.13333333333333333	0.09333333333333334
38	35	150	265	185	0.1891891891891892	0.11666666666666667
40	27	160	273	187	0.1443850267379679	0.09
42	29	121	271	150	0.19333333333333333	0.09666666666666666
