crf	TP	FP	FN	total	precision	recall
10	642	194	920	836	0.7679425837320574	0.41101152368758004
12	648	196	914	844	0.7677725118483413	0.4148527528809219
14	637	187	925	824	0.7730582524271845	0.40781049935979513
16	646	202	916	848	0.7617924528301887	0.41357234314980795
18	637	194	925	831	0.766546329723225	0.40781049935979513
20	637	196	925	833	0.7647058823529411	0.40781049935979513
22	609	199	953	808	0.7537128712871287	0.38988476312419973
24	618	190	944	808	0.7648514851485149	0.39564660691421255
26	638	176	924	814	0.7837837837837838	0.4084507042253521
28	612	172	950	784	0.7806122448979592	0.39180537772087065
30	614	170	948	784	0.7831632653061225	0.39308578745198464
32	593	156	969	749	0.7917222963951935	0.37964148527528807
34	577	135	985	712	0.8103932584269663	0.36939820742637647
36	548	144	1014	692	0.791907514450867	0.3508322663252241
38	493	121	1069	614	0.8029315960912052	0.31562099871959026
40	378	90	1184	468	0.8076923076923077	0.24199743918053776
42	285	57	1277	342	0.8333333333333334	0.1824583866837388
