crf	TP	FP	FN	total	precision	recall
10	50	707	1112	757	0.06605019815059446	0.043029259896729774
12	50	701	1112	751	0.06657789613848203	0.043029259896729774
14	53	705	1109	758	0.06992084432717678	0.04561101549053356
16	53	694	1109	747	0.07095046854082998	0.04561101549053356
18	53	679	1109	732	0.07240437158469945	0.04561101549053356
20	54	695	1108	749	0.07209612817089453	0.04647160068846816
22	58	676	1104	734	0.07901907356948229	0.04991394148020654
24	52	684	1110	736	0.07065217391304347	0.04475043029259897
26	52	683	1110	735	0.0707482993197279	0.04475043029259897
28	57	669	1105	726	0.07851239669421488	0.04905335628227195
30	50	662	1112	712	0.0702247191011236	0.043029259896729774
32	57	634	1105	691	0.0824891461649783	0.04905335628227195
34	55	601	1107	656	0.08384146341463415	0.047332185886402756
36	44	538	1118	582	0.07560137457044673	0.0378657487091222
38	54	547	1108	601	0.08985024958402663	0.04647160068846816
40	32	471	1130	503	0.0636182902584493	0.027538726333907058
42	25	398	1137	423	0.0591016548463357	0.021514629948364887
