crf	TP	FP	FN	total	precision	recall
10	158	165	263	323	0.4891640866873065	0.3752969121140142
12	152	164	269	316	0.4810126582278481	0.36104513064133015
14	151	164	270	315	0.4793650793650794	0.3586698337292161
16	148	160	273	308	0.4805194805194805	0.3515439429928741
18	149	158	272	307	0.48534201954397393	0.35391923990498814
20	147	146	274	293	0.5017064846416383	0.3491686460807601
22	141	156	280	297	0.47474747474747475	0.334916864608076
24	145	130	276	275	0.5272727272727272	0.34441805225653205
26	136	127	285	263	0.5171102661596958	0.32304038004750596
28	143	84	278	227	0.6299559471365639	0.33966745843230406
30	143	78	278	221	0.6470588235294118	0.33966745843230406
32	110	97	311	207	0.5314009661835749	0.26128266033254155
34	103	86	318	189	0.544973544973545	0.24465558194774348
36	106	96	315	202	0.5247524752475248	0.2517814726840855
38	98	96	323	194	0.5051546391752577	0.2327790973871734
40	68	79	353	147	0.46258503401360546	0.16152019002375298
42	49	81	372	130	0.3769230769230769	0.1163895486935867
