crf	TP	FP	FN	total	precision	recall
10	14	646	880	660	0.021212121212121213	0.015659955257270694
12	13	635	881	648	0.020061728395061727	0.0145413870246085
14	14	640	880	654	0.021406727828746176	0.015659955257270694
16	14	638	880	652	0.02147239263803681	0.015659955257270694
18	15	634	879	649	0.023112480739599383	0.016778523489932886
20	14	637	880	651	0.021505376344086023	0.015659955257270694
22	13	633	881	646	0.020123839009287926	0.0145413870246085
24	15	622	879	637	0.023547880690737835	0.016778523489932886
26	14	628	880	642	0.021806853582554516	0.015659955257270694
28	13	632	881	645	0.020155038759689922	0.0145413870246085
30	14	627	880	641	0.0218408736349454	0.015659955257270694
32	14	627	880	641	0.0218408736349454	0.015659955257270694
34	15	610	879	625	0.024	0.016778523489932886
36	15	589	879	604	0.024834437086092714	0.016778523489932886
38	13	606	881	619	0.0210016155088853	0.0145413870246085
40	13	564	881	577	0.022530329289428077	0.0145413870246085
42	11	534	883	545	0.02018348623853211	0.012304250559284116
