crf	TP	FP	FN	total	precision	recall
10	238	128	279	366	0.6502732240437158	0.46034816247582205
12	236	127	281	363	0.650137741046832	0.4564796905222437
14	235	127	282	362	0.649171270718232	0.45454545454545453
16	232	128	285	360	0.6444444444444445	0.44874274661508706
18	230	127	287	357	0.6442577030812325	0.4448742746615087
20	232	127	285	359	0.6462395543175488	0.44874274661508706
22	233	124	284	357	0.6526610644257703	0.4506769825918762
24	230	123	287	353	0.6515580736543909	0.4448742746615087
26	232	125	285	357	0.6498599439775911	0.44874274661508706
28	226	116	291	342	0.6608187134502924	0.437137330754352
30	225	113	292	338	0.665680473372781	0.43520309477756286
32	222	116	295	338	0.6568047337278107	0.42940038684719534
34	224	124	293	348	0.6436781609195402	0.4332688588007737
36	198	124	319	322	0.6149068322981367	0.3829787234042553
38	197	115	320	312	0.6314102564102564	0.38104448742746616
40	146	145	371	291	0.5017182130584192	0.28239845261121854
42	150	105	367	255	0.5882352941176471	0.2901353965183752
