crf	TP	FP	FN	total	precision	recall
10	26	181	274	207	0.12560386473429952	0.08666666666666667
12	24	182	276	206	0.11650485436893204	0.08
14	25	182	275	207	0.12077294685990338	0.08333333333333333
16	22	185	278	207	0.10628019323671498	0.07333333333333333
18	26	180	274	206	0.1262135922330097	0.08666666666666667
20	25	182	275	207	0.12077294685990338	0.08333333333333333
22	25	186	275	211	0.11848341232227488	0.08333333333333333
24	27	175	273	202	0.13366336633663367	0.09
26	22	183	278	205	0.1073170731707317	0.07333333333333333
28	29	172	271	201	0.14427860696517414	0.09666666666666666
30	25	177	275	202	0.12376237623762376	0.08333333333333333
32	29	179	271	208	0.13942307692307693	0.09666666666666666
34	31	178	269	209	0.14832535885167464	0.10333333333333333
36	30	211	270	241	0.12448132780082988	0.1
38	26	172	274	198	0.13131313131313133	0.08666666666666667
40	30	157	270	187	0.16042780748663102	0.1
42	35	130	265	165	0.21212121212121213	0.11666666666666667
