crf	TP	FP	FN	total	precision	recall
10	397	3	1103	400	0.9925	0.26466666666666666
12	395	5	1105	400	0.9875	0.2633333333333333
14	383	17	1117	400	0.9575	0.25533333333333336
16	394	6	1106	400	0.985	0.26266666666666666
18	396	4	1104	400	0.99	0.264
20	396	4	1104	400	0.99	0.264
22	397	3	1103	400	0.9925	0.26466666666666666
24	400	0	1100	400	1.0	0.26666666666666666
26	389	11	1111	400	0.9725	0.25933333333333336
28	378	22	1122	400	0.945	0.252
30	358	52	1142	410	0.8731707317073171	0.23866666666666667
32	397	3	1103	400	0.9925	0.26466666666666666
34	334	64	1166	398	0.8391959798994975	0.22266666666666668
36	334	104	1166	438	0.7625570776255708	0.22266666666666668
38	249	150	1251	399	0.6240601503759399	0.166
40	268	117	1232	385	0.6961038961038961	0.17866666666666667
42	204	99	1296	303	0.6732673267326733	0.136
